# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Mon Oct 12 22:07:48 BST 2020 [seed=1602536834444]
# -window -working -options
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	constant.popSize	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
549000	-137154.95085191698	-517.2701260528532	-136637.68072586413	879.1763613585226	1140.8236386414774	7805.619550355914	1012.9567949370529	1.705528153086054E-4	1.7055281530860544E-4	-136637.68072586413	0.0	-517.2653942428897
550000	-137161.94548487948	-520.5559943571558	-136641.38949052233	907.9955411335384	1112.0044588664616	8126.813051703298	1056.4386827870064	1.665131395949397E-4	1.6651313959493966E-4	-136641.38949052233	0.0	-520.5194296919428
551000	-137161.44056349073	-522.2391140246744	-136639.20144946605	912.7638508267125	1107.2361491732875	8206.734895676864	1277.1087527659806	1.6132327049431E-4	1.6132327049431E-4	-136639.20144946605	0.0	-522.0628631230642
552000	-137158.09330809925	-520.0969432384644	-136637.9963648608	921.5029295292404	1098.4970704707596	8139.730483168304	1011.4917325783779	1.6168966590253365E-4	1.616896659025337E-4	-136637.9963648608	0.0	-520.1564585354288
553000	-137146.43751919377	-522.0813373588375	-136624.35618183494	893.9606046903068	1126.0393953096932	8073.902153571226	881.9177912471781	1.6284822602015948E-4	1.628482260201595E-4	-136624.35618183494	0.0	-522.27159497983
554000	-137155.10792476928	-524.6607718360716	-136630.44715293322	955.6893167272888	1064.3106832727112	8507.917169615132	1385.4701150365106	1.5423887074730465E-4	1.542388707473047E-4	-136630.44715293322	0.0	-524.4552408068448
555000	-137155.56381604276	-523.3488939284363	-136632.21492211433	948.604512192484	1071.395487807516	8421.938313655273	1276.5898023544657	1.5473373187018715E-4	1.5473373187018706E-4	-136632.21492211433	0.0	-523.2276234867211
556000	-137163.98886496175	-524.4357831813048	-136639.55308178044	937.2241628823807	1082.7758371176192	8416.809654922356	1426.5502248293078	1.57182937335555E-4	1.571829373355549E-4	-136639.55308178044	0.0	-524.1754681751581
557000	-137166.66525944226	-527.1916735141	-136639.47358592815	972.5260036957919	1047.473996304208	8818.716494133954	1169.4163735789946	1.523306715160185E-4	1.523306715160185E-4	-136639.47358592815	0.0	-527.1487317612554
558000	-137157.12604898767	-520.7214598292043	-136636.40458915848	884.7785491192101	1135.22145088079	8014.598327738126	1163.2756752564003	1.6620077622343077E-4	1.6620077622343075E-4	-136636.40458915848	0.0	-520.6037342375465
559000	-137159.0715521951	-519.9521221130609	-136639.11943008204	883.8605799634094	1136.1394200365908	7948.110731262276	940.7581812795249	1.6532753531166863E-4	1.6532753531166858E-4	-136639.11943008204	0.0	-520.0631652489483
560000	-137165.45589225294	-520.6414272298161	-136644.8144650231	888.7398816113342	1131.260118388666	8000.324557275747	1248.6548840099438	1.667948260703905E-4	1.667948260703905E-4	-136644.8144650231	0.0	-520.4478191241549
561000	-137149.916748387	-514.6532681408838	-136635.26348024613	836.1164329195423	1183.8835670804579	7425.9441441161	1106.9049543749222	1.769813359357852E-4	1.769813359357852E-4	-136635.26348024613	0.0	-514.5334273078194
562000	-137145.6206024572	-516.9986874136887	-136628.6219150435	835.3456454879263	1184.6543545120737	7514.022831330987	1211.5589032086268	1.756455923325464E-4	1.756455923325465E-4	-136628.6219150435	0.0	-516.7926385894604
563000	-137157.83022317494	-516.2333886295487	-136641.5968345454	842.124100796784	1177.875899203216	7567.02693451386	1016.9401530836213	1.760857702377099E-4	1.7608577023770983E-4	-136641.5968345454	0.0	-516.1920718111178
564000	-137159.52676968946	-519.4834408617539	-136640.0433288277	865.9659289237746	1154.0340710762252	7794.513729098374	1247.1033431687752	1.6963161481956847E-4	1.6963161481956844E-4	-136640.0433288277	0.0	-519.2818295730514
565000	-137159.3291125085	-522.0333124567372	-136637.29580005177	869.7100043281987	1150.2899956718013	7865.55653738407	851.4835015621825	1.7073256052884403E-4	1.7073256052884428E-4	-136637.29580005177	0.0	-522.1938911687901
566000	-137153.04755076053	-520.2507058858952	-136632.79684487463	850.0188501071156	1169.9811498928843	7807.758983340308	924.8872037232568	1.736976900767655E-4	1.7369769007676543E-4	-136632.79684487463	0.0	-520.3030131761723
567000	-137147.48869663067	-520.2936633865338	-136627.19503324412	882.360891437171	1137.639108562829	7901.7288628343895	1309.7414998098034	1.6804944132972616E-4	1.680494413297262E-4	-136627.19503324412	0.0	-520.0488768474161
568000	-137155.19764195243	-522.7821090758038	-136632.41553287662	923.6474986336272	1096.352501366373	8277.37000205408	1232.1737221577148	1.5786857084633594E-4	1.5786857084633608E-4	-136632.41553287662	0.0	-522.6739865506554
569000	-137159.38578227992	-525.7815788450403	-136633.60420343486	957.030647600867	1062.969352399133	8622.725694503446	1210.443931702129	1.5413802977036505E-4	1.5413802977036492E-4	-136633.60420343486	0.0	-525.7012907849709
570000	-137163.68392339788	-525.7168345634329	-136637.96708883444	955.2348750004203	1064.7651249995797	8593.084379821104	1218.6680455121377	1.5409697938235123E-4	1.5409697938235118E-4	-136637.96708883444	0.0	-525.6331082158514
571000	-137150.32063944248	-522.5119820589065	-136627.80865738358	931.7579120315261	1088.242087968474	8305.734557181968	1151.3986088810732	1.577417139802187E-4	1.5774171398021862E-4	-136627.80865738358	0.0	-522.4703501719931
572000	-137153.82192410514	-519.8951562112406	-136633.9267678939	916.7375645081946	1103.2624354918053	8142.383271637431	1092.8065163372562	1.6188814374840818E-4	1.6188814374840815E-4	-136633.9267678939	0.0	-519.8748530696523
573000	-137151.55174408716	-521.6380163424392	-136629.91372774472	896.7336881547094	1123.2663118452906	8044.121242563566	1378.765333199768	1.647110958868089E-4	1.6471109588680897E-4	-136629.91372774472	0.0	-521.363758870603
574000	-137152.5282265017	-520.219093925581	-136632.3091325761	888.8131967073637	1131.1868032926363	8037.158281129868	1046.5026997664063	1.6516247938638045E-4	1.6516247938638047E-4	-136632.3091325761	0.0	-520.2162887206002
575000	-137173.9883857556	-531.6790256134911	-136642.3093601421	997.3122775418401	1022.6877224581599	8978.525843645599	1748.598262591624	1.470247267899476E-4	1.4702472678994766E-4	-136642.3093601421	0.0	-531.283775990165
576000	-137142.84009599593	-525.4542829053704	-136617.38581309054	962.4735295828247	1057.5264704171755	8666.45452154373	1165.698528477837	1.5337827243606386E-4	1.533782724360639E-4	-136617.38581309054	0.0	-525.4165055425905
577000	-137163.0200365607	-522.6504488700954	-136640.3695876906	902.7615809603587	1117.2384190396413	8033.066371047056	1453.8725154251326	1.6394897527664882E-4	1.639489752766489E-4	-136640.3695876906	0.0	-522.3327234032694
578000	-137169.9536156953	-523.7364582695121	-136646.2171574258	927.8814145170453	1092.1185854829546	8389.18494731345	1278.596503798509	1.5533019902414113E-4	1.5533019902414115E-4	-136646.2171574258	0.0	-523.6098093049897
579000	-137161.2618353418	-519.9972822638314	-136641.26455307798	911.9556094722474	1108.0443905277525	8098.581474522217	1040.5643901492376	1.6143997324142694E-4	1.6143997324142697E-4	-136641.26455307798	0.0	-520.03537469952
580000	-137169.25771842524	-522.1444546992329	-136647.113263726	929.6442701063795	1090.3557298936205	8246.9958834227	1193.0646818495022	1.594875081946236E-4	1.594875081946236E-4	-136647.113263726	0.0	-522.0530909118446
581000	-137166.09118751084	-530.2163243517906	-136635.87486315906	1040.8094519388997	979.1905480611003	9274.65966506323	1357.341466515906	1.407208149333144E-4	1.4072081493331448E-4	-136635.87486315906	0.0	-530.1274254107009
582000	-137154.4897610122	-528.3911082247297	-136626.09865278748	1047.803260000055	972.1967399999451	9167.42594206602	1263.6589204635472	1.4038697485737396E-4	1.4038697485737405E-4	-136626.09865278748	0.0	-528.387249221666
583000	-137163.75566777666	-530.4694258622781	-136633.28624191438	1076.5075976739938	943.4924023260062	9470.238555035054	1258.0195247529916	1.3785520855951635E-4	1.3785520855951643E-4	-136633.28624191438	0.0	-530.4768532573511
584000	-137163.03016721853	-528.7517838224418	-136634.2783833961	1032.5620098150448	987.4379901849552	9201.036568129644	1258.0195247529916	1.4256466766145387E-4	1.4256466766145385E-4	-136634.2783833961	0.0	-528.7217753415322
585000	-137163.03632698552	-531.8716723679016	-136631.1646546176	1114.6907845423048	905.3092154576952	9754.203472521862	1395.656528157963	1.3319211815922011E-4	1.3319211815922017E-4	-136631.1646546176	0.0	-531.8135899760077
586000	-137152.21856729902	-529.2075746205705	-136623.01099267844	1068.2660024809977	951.7339975190023	9384.633295212798	1253.1686768385337	1.3817539970262485E-4	1.3817539970262485E-4	-136623.01099267844	0.0	-529.2219614279455
587000	-137166.35448746968	-529.6798347552876	-136636.6746527144	1071.0931830401034	948.9068169598966	9411.638005351533	1266.1220518641273	1.3777131673270532E-4	1.3777131673270527E-4	-136636.6746527144	0.0	-529.6869108765424
588000	-137169.26777280914	-533.3619190276221	-136635.90585378153	1132.9830506856276	887.0169493143724	9970.949153128584	1262.7010278281452	1.2986562851454567E-4	1.2986562851454575E-4	-136635.90585378153	0.0	-533.4318827917242
589000	-137157.17992787735	-534.1571885699876	-136623.02273930737	1146.4959691819747	873.5040308180253	10066.08732235002	1250.7564145825563	1.2984968587792417E-4	1.2984968587792403E-4	-136623.02273930737	0.0	-534.2292717719289
590000	-137160.81292999443	-532.89788645326	-136627.91504354117	1126.231745831839	893.7682541681611	9868.494286579882	1261.5431052664053	1.3324532354548572E-4	1.332453235454857E-4	-136627.91504354117	0.0	-532.9307104374343
591000	-137166.4639293326	-533.5478964960205	-136632.91603283657	1111.7057799313075	908.2942200686925	9905.148005607993	1399.3955221911858	1.3429477694973428E-4	1.3429477694973428E-4	-136632.91603283657	0.0	-533.4596678823614
592000	-137174.29137567172	-538.9019355711808	-136635.38944010052	1187.543801967699	832.456198032301	10658.3859361641	1475.266335104377	1.2528763304831607E-4	1.252876330483162E-4	-136635.38944010052	0.0	-538.827113199967
593000	-137174.7506342081	-539.3152692416293	-136635.43536496646	1211.4663090254821	808.5336909745179	10797.055855426308	1522.0794145749778	1.225078577014559E-4	1.225078577014559E-4	-136635.43536496646	0.0	-539.2395294793
594000	-137173.79677016137	-544.7752861543222	-136629.02148400704	1295.584984326309	724.415015673691	11574.45622968001	1619.8418375037213	1.1407363993878823E-4	1.1407363993878807E-4	-136629.02148400704	0.0	-544.7101081934834
595000	-137167.9185450604	-542.3223029605192	-136625.59624209988	1232.1447584428192	787.8552415571808	11082.443962353425	1342.9118905128348	1.2014222220655887E-4	1.2014222220655886E-4	-136625.59624209988	0.0	-542.3858489056374
596000	-137174.60302500866	-538.4513826835005	-136636.15164232516	1204.5432752535557	815.4567247464443	10627.873408761148	1259.2971309196585	1.2248908853533505E-4	1.2248908853533508E-4	-136636.15164232516	0.0	-538.5782722023979
597000	-137175.76785408513	-535.3603831711889	-136640.40747091395	1162.0806064387864	857.9193935612136	10240.044533670267	1355.9517738926284	1.292890698355607E-4	1.2928906983556058E-4	-136640.40747091395	0.0	-535.3455940209013
598000	-137174.0299894621	-542.3315802199046	-136631.6984092422	1250.6425048757728	769.3574951242272	11230.931845642875	1694.379400487289	1.1641762457167242E-4	1.1641762457167244E-4	-136631.6984092422	0.0	-542.2090418738364
599000	-137188.6701652391	-553.5213480118871	-136635.14881722722	1426.5146765404033	593.4853234595967	12812.047204070273	1528.542164439338	1.0264448698027811E-4	1.0264448698027814E-4	-136635.14881722722	0.0	-553.6230174890874
600000	-137174.84740360288	-548.2004221916004	-136626.64698141126	1355.5270012021494	664.4729987978506	12142.125100788002	1432.6204341084763	1.0804425820171288E-4	1.0804425820171287E-4	-136626.64698141126	0.0	-548.3176126891498
601000	-137182.94363939232	-547.6118221986679	-136635.33181719366	1375.1528761094908	644.8471238905092	12154.972381191334	1493.5635511312337	1.056259526297054E-4	1.056259526297054E-4	-136635.33181719366	0.0	-547.727206564179
602000	-137177.6423978376	-548.5027843829561	-136629.13961345464	1380.427607434959	639.5723925650409	12325.420343797412	1650.6826675236155	1.0721142968982681E-4	1.0721142968982682E-4	-136629.13961345464	0.0	-548.4801126832702
603000	-137173.50079253607	-548.5029655475196	-136624.99782698855	1373.4396660203954	646.5603339796046	12332.297699488563	1518.5817091235958	1.0597691170532592E-4	1.0597691170532593E-4	-136624.99782698855	0.0	-548.5842628034409
604000	-137188.01795347992	-551.9526081514849	-136636.06534532845	1432.6989332309406	587.3010667690594	12806.218720837338	2041.8419751545023	1.0210348683978249E-4	1.0210348683978253E-4	-136636.06534532845	0.0	-551.7746809413237
605000	-137169.00210396454	-536.4211496057286	-136632.5809543588	1169.0167309684214	850.9832690315786	10435.853455323906	1385.2161304552053	1.2773040597348768E-4	1.277304059734876E-4	-136632.5809543588	0.0	-536.3914930682063
606000	-137166.03437502746	-537.7431988717793	-136628.29117615568	1159.9375212929644	860.0624787070356	10358.91023959234	1356.735932706432	1.2665795389374675E-4	1.2665795389374667E-4	-136628.29117615568	0.0	-537.7557698600251
607000	-137179.27356476316	-544.2212958869297	-136635.05226887623	1238.546981602795	781.4530183972049	11314.929347933836	1675.4836020415612	1.1704911786970064E-4	1.1704911786970064E-4	-136635.05226887623	0.0	-544.0940689320331
608000	-137173.9834295939	-534.2256452932563	-136639.75778430066	1119.6831578976623	900.3168421023377	9982.974550921197	1465.7964822454587	1.2890751199554009E-4	1.289075119955401E-4	-136639.75778430066	0.0	-534.158771765121
609000	-137166.42067758276	-538.0195686730841	-136628.4011089097	1140.575917163871	879.424082836129	10214.276118496471	1795.4968160180963	1.2769296883248082E-4	1.2769296883248082E-4	-136628.4011089097	0.0	-537.7485871961039
610000	-137154.74616255725	-535.3502456838934	-136619.39591687336	1143.6201294244422	876.3798705755578	10156.774831689338	1320.0718782061435	1.2780840431567407E-4	1.2780840431567402E-4	-136619.39591687336	0.0	-535.3897553342769
611000	-137169.71927590264	-540.3611733111536	-136629.35810259148	1256.83987047917	763.16012952083	11017.449690285242	1486.9859280805142	1.1895209345167432E-4	1.189520934516743E-4	-136629.35810259148	0.0	-540.3457658561135
612000	-137171.49143384406	-544.7360031497058	-136626.75543069435	1285.4616384721035	734.5383615278965	11578.160490371383	1827.7316185866255	1.1446590181933497E-4	1.1446590181933496E-4	-136626.75543069435	0.0	-544.5435574337004
613000	-137171.05625965816	-539.4730799291639	-136631.583179729	1182.6473806339802	837.3526193660198	10490.189120713847	1846.966824869744	1.2349707306528895E-4	1.2349707306528898E-4	-136631.583179729	0.0	-539.2126517315063
614000	-137165.24365543577	-538.3872304934969	-136626.85642494226	1204.1597156232663	815.8402843767337	10678.740042493004	1280.8217836010454	1.2267231379539017E-4	1.2267231379539006E-4	-136626.85642494226	0.0	-538.4906246343811
615000	-137164.46127097646	-536.3014739627313	-136628.15979701374	1179.4650210879352	840.5349789120648	10392.034776228504	1455.617868534168	1.235085498593913E-4	1.2350854985939116E-4	-136628.15979701374	0.0	-536.2864156728615
616000	-137174.19930342922	-545.6733601424886	-136628.52594328675	1298.725347574954	721.274652425046	11631.509756633655	1312.2071080978767	1.1477118455411448E-4	1.1477118455411456E-4	-136628.52594328675	0.0	-545.8035888148269
617000	-137160.6504455753	-538.5130773196805	-136622.13736825562	1188.0480402231592	831.9519597768408	10599.867492470536	1670.9448474469687	1.2418665151173462E-4	1.2418665151173465E-4	-136622.13736825562	0.0	-538.3343666287266
618000	-137170.49013381044	-538.1366514336062	-136632.35348237684	1225.8356977322212	794.1643022677788	10641.321198622763	1712.966012916895	1.214176148438919E-4	1.2141761484389188E-4	-136632.35348237684	0.0	-537.9706482546661
619000	-137182.48262484864	-542.1369750770589	-136640.34564977157	1283.1586407363175	736.8413592636825	11294.873151013551	1547.9984141873567	1.1531665372800331E-4	1.1531665372800343E-4	-136640.34564977157	0.0	-542.1173715789577
620000	-137179.32509755512	-541.6090662899154	-136637.7160312652	1227.8098631637918	792.1901368362082	11061.374662936692	1367.2666426424141	1.1912897804451818E-4	1.1912897804451804E-4	-136637.7160312652	0.0	-541.6716613938563
621000	-137172.40801849254	-543.0448692021055	-136629.36314929044	1245.1607334895698	774.8392665104302	11219.104880640987	1386.0645355128254	1.1790672895729441E-4	1.179067289572944E-4	-136629.36314929044	0.0	-543.1009675976043
622000	-137163.7273152923	-537.8880650234374	-136625.83925026885	1190.1092074580317	829.8907925419683	10541.020111390419	1569.7349850860946	1.252450641704503E-4	1.2524506417045021E-4	-136625.83925026885	0.0	-537.7609611698497
623000	-137166.09029657248	-544.2402617033258	-136621.85003486916	1274.5034668923035	745.4965331076965	11486.219637047554	1374.0604394342388	1.133352703383797E-4	1.1333527033837956E-4	-136621.85003486916	0.0	-544.3576092135936
624000	-137164.99887512394	-540.350645786761	-136624.64822933718	1222.1058941878312	797.8941058121688	10951.095811165591	1454.4728608994064	1.1931819291040287E-4	1.1931819291040291E-4	-136624.64822933718	0.0	-540.3566728360487
625000	-137174.6941798662	-543.6061911602337	-136631.08798870596	1274.8733778703609	745.1266221296391	11276.20514637525	1896.584490274463	1.1562666664802765E-4	1.1562666664802771E-4	-136631.08798870596	0.0	-543.3799832896549
626000	-137171.5695928452	-541.959170992346	-136629.61042185285	1256.8597768698028	763.1402231301972	11139.570865124611	1567.4362141229014	1.1750441007361049E-4	1.1750441007361063E-4	-136629.61042185285	0.0	-541.9043076091682
627000	-137174.83346268564	-545.8752666505654	-136628.95819603506	1252.2377361274284	767.7622638725716	11354.595775614836	1323.844992869843	1.170150498515664E-4	1.1701504985156639E-4	-136628.95819603506	0.0	-545.981240389819
628000	-137177.03235962862	-536.1681224893679	-136640.86423713926	1163.3486132871778	856.6513867128222	10229.985541298602	1317.17381413684	1.2784754703706262E-4	1.278475470370626E-4	-136640.86423713926	0.0	-536.2035105625393
629000	-137172.36759949374	-537.4491263044339	-136634.9184731893	1169.5184211500007	850.4815788499993	10496.754951515497	1426.9618365111778	1.25527456258931E-4	1.2552745625893103E-4	-136634.9184731893	0.0	-537.4167312824696
630000	-137177.5624614365	-533.606926598538	-136643.95553483797	1134.785076099744	885.214923900256	9964.653986283947	1308.6291609473114	1.311062912734044E-4	1.311062912734043E-4	-136643.95553483797	0.0	-533.6245482459586
631000	-137176.23493320233	-543.788366748931	-136632.4465664534	1314.7038802505515	705.2961197494485	11614.214950795269	1387.8231576775056	1.1286035966617331E-4	1.1286035966617328E-4	-136632.4465664534	0.0	-543.8943977606228
632000	-137177.5867015694	-544.1843676879992	-136633.40233388141	1327.3810939570349	692.6189060429651	11663.710002548258	1620.5759313593353	1.1258732320166984E-4	1.1258732320166992E-4	-136633.40233388141	0.0	-544.13628949032
633000	-137191.32176510428	-558.2306633939419	-136633.09110171034	1595.6347684216385	424.36523157836154	14135.06721435156	1688.5863120803574	9.368607093470605E-5	9.368607093470612E-5	-136633.09110171034	0.0	-558.3183801157097
634000	-137178.11470282977	-546.5906231984447	-136631.52407963132	1325.0224826676708	694.9775173323292	11913.634759132065	1678.7944350041137	1.1024422356383976E-4	1.1024422356383972E-4	-136631.52407963132	0.0	-546.5281432452305
635000	-137172.18006408375	-546.3132808102096	-136625.86678327352	1310.461648040311	709.538351959689	11793.093549961177	1454.3910582411456	1.110973954387192E-4	1.1109739543871932E-4	-136625.86678327352	0.0	-546.3885776402577
636000	-137165.39921125225	-537.4022469487721	-136627.9969643035	1187.843817795111	832.1561822048891	10518.034462994892	1503.1194933638699	1.248028016801868E-4	1.2480280168018676E-4	-136627.9969643035	0.0	-537.3267150886975
637000	-137174.6092549023	-539.4495907569008	-136635.15966414538	1217.5949866170351	802.4050133829649	10765.041013038564	1428.4390402881804	1.221654218782889E-4	1.221654218782889E-4	-136635.15966414538	0.0	-539.444869357395
638000	-137173.95062403646	-540.5886351266919	-136633.36198890978	1258.5393409910575	761.4606590089425	11007.736421727335	1290.0398016798051	1.1698028281958277E-4	1.1698028281958277E-4	-136633.36198890978	0.0	-540.7460831010243
639000	-137169.20733122405	-539.3762833241534	-136629.8310478999	1240.3303247495141	779.6696752504859	10874.896153091298	1482.0893703434722	1.2041765004773566E-4	1.2041765004773563E-4	-136629.8310478999	0.0	-539.3525592078192
640000	-137181.69112488686	-542.4027992533108	-136639.28832563353	1288.4660049495053	731.5339950504947	11335.542058941639	1531.942716675299	1.1498295362803653E-4	1.1498295362803646E-4	-136639.28832563353	0.0	-542.3959607717902
641000	-137175.35256727287	-539.4276511646941	-136635.92491610817	1205.0355006749344	814.9644993250656	10680.326079907327	1230.8854062029877	1.2113682981922837E-4	1.2113682981922846E-4	-136635.92491610817	0.0	-539.5933905822744
642000	-137174.1998601393	-543.9048959120173	-136630.2949642273	1263.991671510878	756.008328489122	11398.571869612457	1579.688675405419	1.1571660202511082E-4	1.1571660202511092E-4	-136630.2949642273	0.0	-543.8513487956857
643000	-137168.69570930145	-544.4059990993127	-136624.28971020214	1248.3759411527296	771.6240588472704	11356.345399941973	1706.7022437633339	1.176603964155627E-4	1.1766039641556274E-4	-136624.28971020214	0.0	-544.2477437857746
644000	-137185.03449123868	-547.6534045435661	-136637.38108669512	1334.150130157732	685.8498698422679	11965.509314942828	1490.0007779756454	1.0962931426697826E-4	1.0962931426697823E-4	-136637.38108669512	0.0	-547.7168317584171
645000	-137173.71385361778	-546.1792773381178	-136627.53457627966	1322.489802258461	697.5101977415391	11711.449011542329	1854.8798049991303	1.121634045937965E-4	1.1216340459379646E-4	-136627.53457627966	0.0	-545.9996792088784
646000	-137179.07880082502	-552.8048308325615	-136626.27396999247	1459.033837738487	560.9661622615131	13042.764465794799	1746.8144655350904	1.0247513274792787E-4	1.024751327479278E-4	-136626.27396999247	0.0	-552.7612973709153
647000	-137182.18403854352	-549.19208564846	-136632.99195289507	1399.5689465048479	620.4310534951521	12487.269446018503	1809.2311434706694	1.0370044074252001E-4	1.0370044074252004E-4	-136632.99195289507	0.0	-549.127362685209
648000	-137189.63606463707	-555.6672461807916	-136633.96881845628	1453.105460003488	566.8945399965121	12929.99209822541	1262.5540596267326	1.0266005709823762E-4	1.0266005709823755E-4	-136633.96881845628	0.0	-555.9522916837004
649000	-137188.53123697857	-556.584386399217	-136631.94685057935	1552.0255496769196	467.9744503230804	13702.882430823	1572.1180357143783	9.472762110774057E-5	9.472762110774057E-5	-136631.94685057935	0.0	-556.7487341532254
650000	-137190.85377713386	-557.4325116156266	-136633.42126551823	1528.1658982822332	491.83410171776677	13668.262450463919	2343.55726065653	9.708922222643717E-5	9.708922222643721E-5	-136633.42126551823	0.0	-557.1550364514942
651000	-137192.13983835682	-555.9751680524842	-136636.16467030434	1458.1834803782385	561.8165196217615	13347.467125959618	1691.279158419239	1.008296393838463E-4	1.0082963938384622E-4	-136636.16467030434	0.0	-555.9743224532239
652000	-137194.07553060545	-560.2494544968379	-136633.8260761086	1567.3923638983551	452.60763610164486	14239.150541887864	2398.375251041625	9.360957314143511E-5	9.360957314143509E-5	-136633.8260761086	0.0	-559.9816861578454
653000	-137196.82006543854	-565.5168692107742	-136631.30319622776	1722.0923114262378	297.90768857376224	15487.502518656243	2427.909021767137	8.473097729655641E-5	8.473097729655642E-5	-136631.30319622776	0.0	-565.3493563536052
654000	-137190.25788329408	-565.3304142997931	-136624.92746899428	1798.4256189403416	221.57438105965844	15856.22234804337	2283.7869147613183	8.143645969066238E-5	8.143645969066236E-5	-136624.92746899428	0.0	-565.2766868515857
655000	-137188.8058979526	-563.8200865765504	-136624.98581137607	1729.5820194886985	290.4179805113015	15447.576364690454	1869.9422800620216	8.474511305837454E-5	8.474511305837451E-5	-136624.98581137607	0.0	-563.9154871234454
656000	-137178.23673127094	-549.6234079916944	-136628.61332327925	1405.5534445893463	614.4465554106537	12486.788279729208	1925.3021222333173	1.0626010598930857E-4	1.0626010598930868E-4	-136628.61332327925	0.0	-549.4523809547915
657000	-137176.66804563868	-552.3849018007594	-136624.28314383794	1449.1384999467216	570.8615000532784	13040.698537206514	1904.1745016139396	1.0099779155025985E-4	1.0099779155025978E-4	-136624.28314383794	0.0	-552.2817723991815
658000	-137179.74591789115	-557.313665693938	-136622.4322521972	1571.264810637679	448.7351893623211	14100.700733015454	1988.6238520844768	9.350893893527472E-5	9.35089389352747E-5	-136622.4322521972	0.0	-557.2432776879325
659000	-137186.2770593811	-559.8775389574173	-136626.39952042367	1639.085788716937	380.91421128306297	14435.946353064222	1700.1823609579833	8.981796523828233E-5	8.981796523828231E-5	-136626.39952042367	0.0	-560.0176769882877
660000	-137178.78336302587	-557.479305514545	-136621.30405751133	1553.5327039218548	466.4672960781452	13948.885428919788	2040.2814119876996	9.338771999166563E-5	9.338771999166564E-5	-136621.30405751133	0.0	-557.394395733356
661000	-137189.21579449554	-557.1753142775767	-136632.04048021795	1568.013741964703	451.98625803529694	14007.395653882393	2149.7076907214714	9.48002273826601E-5	9.480022738266013E-5	-136632.04048021795	0.0	-557.0074976276928
662000	-137194.1188379268	-562.808715859643	-136631.31012206717	1667.826894118605	352.17310588139503	14957.202493449684	2441.9272587368237	8.866705327841412E-5	8.866705327841408E-5	-136631.31012206717	0.0	-562.5813821859556
663000	-137199.63114295152	-571.6772858022745	-136627.95385714923	1857.1245347558402	162.87546524415984	16994.92866384034	2727.0835548572754	7.813341037317533E-5	7.81334103731753E-5	-136627.95385714923	0.0	-571.4649426353684
664000	-137189.06404872634	-562.838553085737	-136626.2254956406	1671.037705877322	348.96229412267803	14842.457004390879	1590.0919176571454	8.87833039682492E-5	8.87833039682493E-5	-136626.2254956406	0.0	-563.0441581742608
665000	-137181.17551526445	-563.8232043865162	-136617.35231087793	1709.286943223579	310.7130567764209	15449.446045834866	2171.38794362689	8.598567600116742E-5	8.598567600116746E-5	-136617.35231087793	0.0	-563.7426156644523
666000	-137190.06854103034	-563.6923747633487	-136626.376166267	1661.5801090792386	358.4198909207614	15078.962262793704	1649.8593870725247	8.758442321359314E-5	8.75844232135932E-5	-136626.376166267	0.0	-563.8728638730609
667000	-137197.42187259236	-565.8011258571341	-136631.62074673522	1757.0713779466546	262.9286220533454	15829.225931773935	2201.1956368089654	8.424941443174576E-5	8.424941443174574E-5	-136631.62074673522	0.0	-565.7240730315575
668000	-137197.7235498705	-567.201062897315	-136630.5224869732	1787.9215788889037	232.0784211110963	16054.632668999422	2629.318277139354	8.24350133386978E-5	8.243501333869781E-5	-136630.5224869732	0.0	-566.9743807242589
669000	-137196.71692236763	-566.9293798677381	-136629.7875424999	1758.122601476255	261.8773985237449	15964.049798294376	2044.857292626859	8.2468012018479E-5	8.246801201847897E-5	-136629.7875424999	0.0	-566.9580055209578
670000	-137210.8452611797	-573.4531560172145	-136637.3921051625	1902.1355635452899	117.86443645471013	17226.898281951173	2975.3625435497233	7.767063508109623E-5	7.767063508109623E-5	-136637.3921051625	0.0	-573.1532760672134
671000	-137202.75198315538	-571.4140572004233	-136631.33792595495	1898.11058002424	121.88941997575989	16975.194034672764	1941.4677684662688	7.701473047235576E-5	7.701473047235581E-5	-136631.33792595495	0.0	-571.5686638328091
672000	-137196.75563466625	-569.2538126409657	-136627.50182202528	1915.5188138153937	104.48118618460626	16845.119827506198	2361.545380831354	7.772627135542815E-5	7.77262713554282E-5	-136627.50182202528	0.0	-569.2021345944244
673000	-137209.14005901592	-581.2883888127766	-136627.85167020315	2148.633409512163	-128.63340951216287	19498.885318363216	2632.6164377007603	6.79723634755508E-5	6.797236347555084E-5	-136627.85167020315	0.0	-581.2521660430759
674000	-137228.94315410004	-584.4234943292763	-136644.51965977077	2301.619342766456	-281.61934276645616	20551.746948546588	2679.8574091524324	6.296769876676898E-5	6.296769876676905E-5	-136644.51965977077	0.0	-584.4653092623353
675000	-137210.43034589503	-587.3830271567109	-136623.04731873833	2437.9390966315177	-417.9390966315177	21766.83443627008	3331.6504989967166	6.003707263280588E-5	6.0037072632805885E-5	-136623.04731873833	0.0	-587.2469676100039
