# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Thu Sep 24 19:29:32 BST 2020 [seed=1600972161957]
# -window -working -options
state	joint	prior	likelihood	treeModel.rootHeight	treeLength	constant.popSize	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
600000	-481582.07209575654	-253.3960548720736	-481328.67604088446	0.3663434025281483	12.104474834640625	3.490160324526649	1.0000000000053213	1.0000000000053222	-481328.67604088446	0.0	-275.1719580458547
601000	-481589.4292976305	-252.78886276399314	-481336.6404348665	0.36820455383910994	12.083168232866473	3.7056550543209985	1.0000000000407259	1.0000000000407259	-481336.6404348665	0.0	-274.50485356528725
602000	-481579.721391882	-254.07722603823848	-481325.6441658437	0.36314669103631536	12.083957576130144	4.208909492330881	1.0000000000086127	1.0000000000086127	-481325.6441658437	0.0	-275.6658732992477
603000	-481586.86959232035	-252.9227757638223	-481333.9468165565	0.36151141886716726	12.067281569861548	3.7581744246811644	1.0000000000022995	1.0000000000022993	-481333.9468165565	0.0	-274.62469329687696
604000	-481596.1886680569	-253.356161156144	-481342.83250690077	0.3610581000907449	12.081569497383095	3.4629853989481454	1.0000000000736875	1.0000000000736877	-481342.83250690077	0.0	-275.1398809542341
605000	-481586.27387264656	-253.94736202123383	-481332.3265106253	0.36109103747597043	12.05605950395567	3.2426158941896324	1.0000000000754972	1.0000000000754972	-481332.3265106253	0.0	-275.79683248963147
606000	-481580.94206173485	-253.08747126800822	-481327.8545904668	0.36120406433902075	12.046770458272245	3.8840459185049507	1.0000000000535858	1.0000000000535851	-481327.8545904668	0.0	-274.756444742371
607000	-481593.56943090365	-252.93176230649118	-481340.63766859716	0.3590538101160591	12.044102426489365	3.63891996034687	1.0000000000681637	1.0000000000681646	-481340.63766859716	0.0	-274.6659262302614
608000	-481590.088393407	-252.95773436871585	-481337.13065903826	0.36338945617740065	12.06196571423449	3.872814565340031	1.000000000053725	1.000000000053726	-481337.13065903826	0.0	-274.629603695347
609000	-481590.3398957075	-253.51878088510912	-481336.8211148224	0.3640340545171574	12.057044992100044	3.311743823506318	1.0000000000000302	1.00000000000003	-481336.8211148224	0.0	-275.34715684675285
610000	-481581.0070171092	-253.1560605544614	-481327.85095655476	0.36315335624314876	12.08232070715055	3.508260326690147	1.0000000000890958	1.0000000000890967	-481327.85095655476	0.0	-274.92679112047216
611000	-481600.07197294786	-253.23748524886054	-481346.834487699	0.3661559638119242	12.087938043951723	3.3704125013666912	1.0000000000096885	1.0000000000096878	-481346.834487699	0.0	-275.0483009552207
612000	-481592.45616430877	-254.84305159482489	-481337.61311271397	0.36434060814150576	12.123720661344036	4.350785407377707	1.0000000000036045	1.0000000000036045	-481337.61311271397	0.0	-276.398546059802
613000	-481589.6597723579	-254.090412630277	-481335.5693597276	0.36512363327528014	12.114319420329998	4.145956542796833	1.0000000000502212	1.0000000000502212	-481335.5693597276	0.0	-275.6941299452365
614000	-481593.2118465547	-253.9037416930079	-481339.3081048617	0.36761040558377994	12.11092556984955	3.243050682571871	1.000000000076344	1.0000000000763443	-481339.3081048617	0.0	-275.7530780847065
615000	-481591.1952073875	-252.94105431503556	-481338.2541530725	0.3648189600522009	12.111905905396108	3.5211856159306323	1.0000000000019869	1.000000000001987	-481338.2541530725	0.0	-274.7081074066301
616000	-481590.3425821328	-254.41441900901856	-481335.9281631238	0.3649200243876477	12.130811111338677	3.2109982588263417	1.0000000000317086	1.0000000000317077	-481335.9281631238	0.0	-276.2736879833642
617000	-481603.4813648311	-253.11578298870063	-481350.3655818424	0.3625792968606756	12.120195218004934	3.7395047843140494	1.0000000000562197	1.0000000000562201	-481350.3655818424	0.0	-274.82268064385255
618000	-481589.3272437552	-253.59250929543023	-481335.7347344598	0.36444795179920164	12.162764963318658	3.9287725832487146	1.000000000051815	1.0000000000518143	-481335.7347344598	0.0	-275.2500330853152
619000	-481581.66462411586	-255.4479679050651	-481326.2166562108	0.36980424772968895	12.157615020193397	3.064794751097675	1.0000000000382927	1.0000000000382923	-481326.2166562108	0.0	-277.3538381505034
620000	-481585.9728753137	-256.51663901971614	-481329.456236294	0.3667148977700809	12.14315489518482	4.67868968553369	1.0000000000942046	1.0000000000942058	-481329.456236294	0.0	-277.99947177791245
621000	-481586.877650874	-253.30822017672156	-481333.5694306973	0.37127584738490765	12.13495234137615	3.90139049414003	1.0000000000541902	1.0000000000541895	-481333.5694306973	0.0	-274.97273799737127
622000	-481589.9775846038	-255.83420347445298	-481334.14338112937	0.3687331118661207	12.13059719131886	4.604579268187401	1.0000000000621339	1.0000000000621334	-481334.14338112937	0.0	-277.33300302024844
623000	-481581.24174480344	-254.05385448801346	-481327.1878903154	0.36840994284878764	12.101548449304728	3.1371968048967083	1.0000000000363953	1.0000000000363962	-481327.1878903154	0.0	-275.9363756713147
624000	-481582.1532051326	-252.92222779299038	-481329.2309773396	0.3649349359944696	12.06932570617628	3.34112520862276	1.0000000000076392	1.0000000000076386	-481329.2309773396	0.0	-274.74177100112695
625000	-481585.2511143795	-252.27087952557847	-481332.9802348539	0.3648722334342127	12.069176510517996	3.551762635300835	1.0000000000320362	1.000000000032037	-481332.9802348539	0.0	-274.02928637552884
626000	-481581.50223611225	-252.33901420902254	-481329.1632219032	0.3685099646976389	12.06161256921346	3.7790135018724818	1.0000000000144702	1.0000000000144693	-481329.1632219032	0.0	-274.03540205899253
627000	-481587.6744510784	-253.9407908810366	-481333.73366019735	0.36968189162130355	12.09043692416876	4.249758165839428	1.0000000000652296	1.0000000000652292	-481333.73366019735	0.0	-275.5197796490748
628000	-481590.57623110444	-252.72713874654994	-481337.8490923579	0.36954439313228443	12.081443106113715	3.885967531033076	1.0000000000875586	1.0000000000875597	-481337.8490923579	0.0	-274.39561759819946
629000	-481588.35755614325	-252.90397605522196	-481335.45358008804	0.37123250302731137	12.094561614032324	3.6656979584718505	1.0000000000204166	1.0000000000204154	-481335.45358008804	0.0	-274.630808146341
630000	-481579.0487590686	-253.49035215284565	-481325.55840691575	0.3680501886743185	12.14513909367319	3.4669961169045633	1.0000000000489468	1.0000000000489468	-481325.55840691575	0.0	-275.2729144533595
631000	-481571.1517382769	-253.42399842182706	-481317.72773985507	0.36588407177564347	12.100939705799615	3.4038359280312234	1.0000000000099933	1.000000000009993	-481317.72773985507	0.0	-275.2249462592335
632000	-481572.99199051823	-254.0296989652872	-481318.9622915529	0.3641423706739755	12.08894957165689	4.21575877538161	1.0000000000647205	1.0000000000647193	-481318.9622915529	0.0	-275.6167202193506
633000	-481562.35923950025	-253.86727481322376	-481308.491964687	0.3680532169469896	12.108939362596084	3.2518008544783616	1.0000000000298708	1.000000000029871	-481308.491964687	0.0	-275.7139167084737
634000	-481576.02111589373	-253.1117171210604	-481322.9093987727	0.36505025069714436	12.112039140294764	3.5397697940645685	1.0000000000991505	1.0000000000991514	-481322.9093987727	0.0	-274.8735062731546
635000	-481570.2054627608	-252.78880205339283	-481317.41666070744	0.3655200230598044	12.070525281852001	3.8310444820603053	1.000000000038497	1.0000000000384976	-481317.41666070744	0.0	-274.4715154238585
636000	-481560.92909920117	-253.60439677774056	-481307.3247024234	0.3663599238002516	12.097924223752946	3.29816027988464	1.0000000000487692	1.000000000048768	-481307.3247024234	0.0	-275.4368828028681
637000	-481555.4961864258	-253.4628657368034	-481302.033320689	0.3660535121437639	12.110813971296409	3.4579333174917415	1.000000000051959	1.0000000000519582	-481302.033320689	0.0	-275.2480454804761
638000	-481559.13592617307	-253.2337299633511	-481305.9021962097	0.3676016447095169	12.118643438467588	3.868869778483081	1.000000000075083	1.0000000000750837	-481305.9021962097	0.0	-274.9066183930671
639000	-481559.65370402264	-254.939922643268	-481304.7137813794	0.36574044740330613	12.13131608320282	4.396777287104714	1.0000000000151092	1.0000000000151086	-481304.7137813794	0.0	-276.4849016526542
640000	-481575.07863395236	-253.87753865466752	-481321.2010952977	0.3622209176505057	12.1286318570316	4.1530846590410055	1.000000000005195	1.0000000000051945	-481321.2010952977	0.0	-275.479538152394
641000	-481580.6604059057	-255.73249644879039	-481324.9279094569	0.3650080434536705	12.143353104919257	4.570002244617806	1.0000000000218292	1.0000000000218296	-481324.9279094569	0.0	-277.23883359992084
642000	-481575.70364630455	-252.9363827221157	-481322.76726358244	0.3641126315842594	12.116909645340689	3.834802922948733	1.0000000000946125	1.0000000000946125	-481322.76726358244	0.0	-274.61811552487865
643000	-481576.8669866233	-253.51937706612233	-481323.3476095572	0.36167726749174456	12.104485139931816	3.2815176109604254	1.00000000003579	1.0000000000357903	-481323.3476095572	0.0	-275.35692191166424
644000	-481570.0925209963	-252.65740290955387	-481317.43511808675	0.36382590838433654	12.074486893393333	3.4527097045981603	1.00000000001732	1.0000000000173201	-481317.43511808675	0.0	-274.4440944123702
645000	-481579.44155323535	-252.6549099569073	-481326.78664327844	0.3611055894642205	12.088257461781511	3.6054842466733885	1.0000000000124936	1.0000000000124938	-481326.78664327844	0.0	-274.39830471599106
646000	-481597.68895752786	-252.96949597379088	-481344.7194615541	0.3636211221548702	12.076377495191371	3.4751970354585775	1.0000000000602152	1.0000000000602145	-481344.7194615541	0.0	-274.7496956427303
647000	-481585.13387827465	-253.2234826331961	-481331.91039564146	0.36612555223656196	12.072636446571407	3.432711659029726	1.0000000000566514	1.00000000005665	-481331.91039564146	0.0	-275.0159829604094
648000	-481576.27947611804	-253.38094276071467	-481322.8985333573	0.3627235543256765	12.079460850190028	3.903212199586091	1.0000000000685347	1.0000000000685336	-481322.8985333573	0.0	-275.0449937528657
649000	-481578.3626126565	-253.21789233776212	-481325.1447203187	0.3630074697809504	12.071217468563315	3.6969348580948456	1.000000000087731	1.0000000000877305	-481325.1447203187	0.0	-274.9362391253699
650000	-481583.98795508465	-254.614057973073	-481329.37389711157	0.36475699623705726	12.104007146151684	3.231404304661328	1.0000000000232732	1.0000000000232738	-481329.37389711157	0.0	-276.4669920082783
651000	-481573.17868642404	-253.2876535554101	-481319.89103286865	0.36413270697968414	12.091809964062724	3.8261596589761178	1.000000000048025	1.0000000000480247	-481319.89103286865	0.0	-274.9716428024638
652000	-481575.7433448925	-253.5434464852015	-481322.1998984073	0.3637709854315459	12.089769991797436	3.350150147252178	1.0000000000849143	1.0000000000849145	-481322.1998984073	0.0	-275.36029216749375
653000	-481576.36709461827	-253.1865518161357	-481323.18054280215	0.3617992946125636	12.098779356791509	3.488303918031642	1.0000000000157663	1.0000000000157667	-481323.18054280215	0.0	-274.9629870286217
654000	-481570.14997325995	-253.6970967255127	-481316.45287653443	0.36342634265358975	12.136829581568918	3.8339380607263096	1.0000000000183056	1.000000000018306	-481316.45287653443	0.0	-275.3790550834816
655000	-481577.5373071008	-254.25860236310302	-481323.27870473766	0.3640362738258079	12.102788062866711	3.210797604376703	1.0000000000205262	1.000000000020526	-481323.27870473766	0.0	-276.11793382914226
656000	-481573.1545373981	-253.29389617812353	-481319.86064121994	0.3625409854105039	12.100278111687427	3.5766413280798504	1.0000000000791984	1.0000000000791986	-481319.86064121994	0.0	-275.04532284178805
657000	-481580.30291229585	-253.66278663986958	-481326.640125656	0.360218176884429	12.089397530725998	3.8961424073859896	1.0000000000688285	1.0000000000688292	-481326.640125656	0.0	-275.3286505497536
658000	-481579.3580252454	-253.2313403776512	-481326.1266848678	0.3614394651743897	12.093002422692235	3.5403790041787735	1.0000000000693843	1.000000000069384	-481326.1266848678	0.0	-274.99295744010914
659000	-481581.9506263233	-253.47165195685037	-481328.47897436644	0.3614879641372327	12.10748042499674	3.540052016890235	1.000000000046513	1.0000000000465137	-481328.47897436644	0.0	-275.23336138297594
660000	-481582.8325195429	-253.5485234114042	-481329.2839961315	0.36505707395061626	12.120407760597331	3.5428587263021454	1.0000000000002813	1.00000000000028	-481329.2839961315	0.0	-275.30944030754864
661000	-481579.99268860527	-255.61431464552274	-481324.37837395974	0.3632253884260117	12.126471948191256	3.106098441971127	1.0000000000366822	1.0000000000366822	-481324.37837395974	0.0	-277.5067980743675
662000	-481588.2125294276	-254.75000346628516	-481333.46252596134	0.3637468062844474	12.146892182042759	3.250339931777236	1.0000000000671148	1.0000000000671134	-481333.46252596134	0.0	-276.5970947282202
663000	-481591.52900202054	-254.05537644463374	-481337.4736255759	0.3669995708174489	12.178632950755313	3.5555889092819535	1.0000000000025724	1.0000000000025715	-481337.4736255759	0.0	-275.81270658567877
664000	-481592.8030456473	-253.7050505492787	-481339.097995098	0.36857385675487847	12.146494373321048	3.7099669126496555	1.0000000000697085	1.0000000000697085	-481339.097995098	0.0	-275.4198784383225
665000	-481583.68216211617	-254.2437681321829	-481329.438393984	0.36071954894265135	12.128357872315332	3.474929998365272	1.0000000000127136	1.0000000000127132	-481329.438393984	0.0	-276.02404464492446
666000	-481579.2691294328	-255.06353917664973	-481324.20559025614	0.3635025437244877	12.095749580993763	4.297127645389491	1.0000000000461515	1.0000000000461506	-481324.20559025614	0.0	-276.63144321379895
667000	-481576.52269269736	-253.66721256531622	-481322.85548013204	0.3636829491259334	12.099789680153126	3.7412337445626735	1.0000000000581069	1.0000000000581069	-481322.85548013204	0.0	-275.3736479772624
668000	-481575.5302727572	-254.3003851222505	-481321.229887635	0.36196542563592105	12.14370362355057	3.4633037613790667	1.0000000000000255	1.0000000000000249	-481321.229887635	0.0	-276.0840129916256
669000	-481561.1703142195	-255.46234938762586	-481305.70796483185	0.3637065857242603	12.115445838145716	3.107328968731386	1.000000000073561	1.0000000000735598	-481305.70796483185	0.0	-277.3544367301579
670000	-481569.715615496	-253.64559394223247	-481316.0700215537	0.3626297810725693	12.114927301371967	3.590198473324085	1.0000000000220886	1.00000000002209	-481316.0700215537	0.0	-275.39323730341204
671000	-481578.6027961389	-253.5622785570264	-481325.04051758186	0.3643415108949519	12.103935121731364	3.767564029409484	1.0000000000017695	1.0000000000017706	-481325.04051758186	0.0	-275.2617007576541
672000	-481575.4057628564	-254.90369112051985	-481320.5020717359	0.36228893187412925	12.116594601299735	4.267163674013929	1.0000000000516271	1.0000000000516271	-481320.5020717359	0.0	-276.47859260614945
673000	-481574.76859496674	-253.96243354604496	-481320.8061614207	0.3605336068063753	12.143248811141719	3.9426238516220162	1.000000000007248	1.0000000000072466	-481320.8061614207	0.0	-275.61643793939464
674000	-481572.01322726876	-253.67835585138033	-481318.3348714174	0.3656804288414313	12.157218724238103	3.63136620057114	1.0000000000994582	1.0000000000994593	-481318.3348714174	0.0	-275.41459775731704
675000	-481576.02846681746	-254.0202437358936	-481322.0082230816	0.369378007514887	12.158917484386945	4.019787292124911	1.0000000000624498	1.0000000000624505	-481322.0082230816	0.0	-275.6548655942694
676000	-481573.572520179	-253.95507272059757	-481319.6174474584	0.3674137123760641	12.130032830979548	4.1043358150804785	1.0000000000142302	1.00000000001423	-481319.6174474584	0.0	-275.5688796369901
677000	-481581.1808119252	-255.57773809007256	-481325.60307383514	0.37252790370020855	12.118721370570992	4.536199120554448	1.0000000000573246	1.0000000000573253	-481325.60307383514	0.0	-277.09149947398123
678000	-481577.843287749	-253.62787001134444	-481324.21541773767	0.36802797929367176	12.166929655365925	3.70469973877138	1.0000000000462528	1.000000000046253	-481324.21541773767	0.0	-275.34411864524753
679000	-481579.7240624516	-253.49236472461055	-481326.231697727	0.3660442370128254	12.152629712060214	3.6452348227599316	1.000000000070501	1.0000000000705007	-481326.231697727	0.0	-275.22479478517135
680000	-481580.4351709013	-253.31615714062025	-481327.1190137607	0.3666231889145242	12.125574731204516	3.777955153031066	1.0000000000403237	1.0000000000403237	-481327.1190137607	0.0	-275.0128250893697
681000	-481573.34156037524	-253.2032152618485	-481320.1383451134	0.3653254344335272	12.113246686176671	3.825189572803433	1.0000000000017748	1.0000000000017737	-481320.1383451134	0.0	-274.887458081481
682000	-481567.3953638792	-253.15003438545122	-481314.2453294938	0.3685714791887201	12.126844268927812	3.4462516464049138	1.000000000088902	1.0000000000889024	-481314.2453294938	0.0	-274.93859807155746
683000	-481576.7272205091	-252.36357851864744	-481324.36364199047	0.3679300035674824	12.085807597886161	3.6836475149992447	1.0000000000607248	1.0000000000607248	-481324.36364199047	0.0	-274.0855259319997
684000	-481573.3353416809	-253.2952378841764	-481320.04010379675	0.3683011843349262	12.080914012324753	3.3063515019096896	1.0000000000758553	1.0000000000758558	-481320.04010379675	0.0	-275.12524341521276
685000	-481591.899906407	-252.65918164769766	-481339.2407247593	0.36726959072337084	12.07486791541726	3.6627925723397365	1.0000000000775642	1.000000000077565	-481339.2407247593	0.0	-274.38680664051236
686000	-481586.3778926987	-252.83211101678776	-481333.5457816819	0.36415230493193523	12.083347595098711	3.8945126589220953	1.0000000000008895	1.0000000000008895	-481333.5457816819	0.0	-274.49839331215384
687000	-481584.29158319184	-252.79934132192315	-481331.4922418699	0.36605053166282214	12.104107056675707	3.563971974791699	1.0000000000967326	1.0000000000967313	-481331.4922418699	0.0	-274.5543165229598
688000	-481585.96944052883	-252.68618469888787	-481333.28325582994	0.365449658931182	12.107433316964299	3.672977854391062	1.0000000000763352	1.0000000000763354	-481333.28325582994	0.0	-274.4110328085659
689000	-481588.07560092054	-253.25001250430788	-481334.82558841625	0.3650988781969016	12.091305179276628	3.3353968298124035	1.0000000000935698	1.0000000000935694	-481334.82558841625	0.0	-275.0712716897701
690000	-481589.2268428559	-253.22906896928512	-481335.99777388666	0.3642811342977502	12.08075238857701	3.443702405500875	1.0000000000282219	1.0000000000282205	-481335.99777388666	0.0	-275.01837264320585
691000	-481582.3546672617	-252.94561830098212	-481329.4090489607	0.36358863840295386	12.077612105619322	3.6764532892817794	1.0000000000819762	1.0000000000819749	-481329.4090489607	0.0	-274.6695206408225
692000	-481590.2898729426	-252.87487483841568	-481337.4149981042	0.3616081754886242	12.040046907139814	3.919906807825855	1.0000000000026124	1.0000000000026124	-481337.4149981042	0.0	-274.5346578056098
693000	-481576.17301990185	-252.8214780604445	-481323.3515418414	0.36317655024084605	12.061997301097446	3.7412705182513255	1.00000000003825	1.0000000000382494	-481323.3515418414	0.0	-274.5279036431444
694000	-481572.8638096735	-252.81539230531124	-481320.0484173682	0.366340665976861	12.066028998796032	3.4781194139831495	1.0000000000087452	1.0000000000087448	-481320.0484173682	0.0	-274.5947514030734
695000	-481574.7645401801	-252.9043352293244	-481321.8602049508	0.3673842479430976	12.100573880857102	3.553026111793694	1.0000000000674099	1.0000000000674105	-481321.8602049508	0.0	-274.6623864102884
696000	-481575.2981058264	-252.86826591594917	-481322.4298399105	0.3657087667824487	12.120644230948665	3.624770650642575	1.0000000000450633	1.000000000045063	-481322.4298399105	0.0	-274.60632574563243
697000	-481575.48278904543	-252.99763768306298	-481322.4851513624	0.3629056859522677	12.102761742581928	3.580172131407065	1.0000000000350144	1.0000000000350153	-481322.4851513624	0.0	-274.7480776496077
698000	-481588.66171723616	-253.5380419007276	-481335.12367533543	0.36857354462363145	12.121269127813664	3.355044390735179	1.0000000000596456	1.0000000000596456	-481335.12367533543	0.0	-275.35342774637394
699000	-481588.4506612912	-253.02673976253593	-481335.4239215287	0.36585705752433006	12.146226179368124	3.6829616552739335	1.000000000042229	1.0000000000422287	-481335.4239215287	0.0	-274.74887338360236
700000	-481590.25055967027	-254.12132958670176	-481336.12923008355	0.36728543983424394	12.115788893237399	3.188078614549272	1.0000000000277132	1.0000000000277134	-481336.12923008355	0.0	-275.9877620137581
701000	-481579.3338092024	-253.5236907546179	-481325.8101184478	0.36860088858197637	12.109851658702606	3.285678767588806	1.0000000000406477	1.0000000000406488	-481325.8101184478	0.0	-275.35996834486684
702000	-481580.2153644788	-252.87382280004056	-481327.34154167876	0.37065320817655806	12.122644163231362	3.632729753198802	1.0000000000216276	1.0000000000216274	-481327.34154167876	0.0	-274.6096892834464
703000	-481586.74742506194	-253.5015871252931	-481333.24583793664	0.3706980712542232	12.147706827682542	3.9784628365361607	1.0000000000714757	1.0000000000714757	-481333.24583793664	0.0	-275.1465424497756
704000	-481570.66885830957	-252.99981997984526	-481317.66903832974	0.36939843875145584	12.128990066142448	3.7732621089623604	1.0000000000503553	1.0000000000503553	-481317.66903832974	0.0	-274.69773091883326
705000	-481579.3897948067	-253.10005625467534	-481326.28973855206	0.3685341939028098	12.150100223247406	3.8506621485314976	1.000000000051724	1.0000000000517244	-481326.28973855206	0.0	-274.7776619817322
706000	-481583.3071885506	-254.18924627966845	-481329.11794227094	0.3674792635341721	12.124407196125077	4.234003999162882	1.0000000000234446	1.0000000000234441	-481329.11794227094	0.0	-275.7719490096209
707000	-481590.4911681865	-253.81705894935604	-481336.6741092371	0.3685795108172399	12.152017542807485	3.8829922982945404	1.0000000000704699	1.0000000000704694	-481336.6741092371	0.0	-275.4863037292506
708000	-481595.8250872994	-253.57764791595469	-481342.2474393834	0.3605776876662416	12.105540214130494	3.5614387904180527	1.0000000000139941	1.0000000000139935	-481342.2474393834	0.0	-275.3333341453275
709000	-481567.0202967776	-253.72888522837607	-481313.2914115492	0.3594333417456078	12.108571443143413	3.5744475490207175	1.000000000004757	1.000000000004757	-481313.2914115492	0.0	-275.4809254431139
710000	-481566.4586283432	-254.70292687523659	-481311.755701468	0.36604272162954943	12.151836156843197	3.289281978303172	1.0000000000770637	1.0000000000770626	-481311.755701468	0.0	-276.53810842515486
711000	-481578.33377614553	-253.66119731416836	-481324.6725788314	0.36595872263452245	12.147147202704634	3.6313663240167284	1.000000000020532	1.0000000000205322	-481324.6725788314	0.0	-275.39743918611083
712000	-481578.16449537873	-253.38198068313807	-481324.7825146956	0.36791762706255543	12.149122597601735	3.6115722759336393	1.0000000000141147	1.0000000000141143	-481324.7825146956	0.0	-275.12368831931093
713000	-481585.44602208596	-253.27685315813372	-481332.1691689278	0.3612368984853555	12.102169789207945	3.504761831259709	1.0000000000441551	1.0000000000441536	-481332.1691689278	0.0	-275.0485814382945
714000	-481579.62808769546	-254.4406135994767	-481325.18747409596	0.3625179709575091	12.085165397187126	4.349331413496321	1.000000000079225	1.0000000000792248	-481325.18747409596	0.0	-275.99644231143577
715000	-481584.96310764505	-253.2468207728658	-481331.71628687216	0.3622426743834745	12.077102786346485	3.9916295366169003	1.0000000000225526	1.0000000000225515	-481331.71628687216	0.0	-274.88847206737165
716000	-481578.0484392284	-253.13757721262314	-481324.91086201573	0.3630178978653108	12.058275429509381	3.322156458610009	1.0000000000345879	1.0000000000345879	-481324.91086201573	0.0	-274.96281395202595
717000	-481587.66540461994	-253.53726980794585	-481334.128134812	0.36590026671153797	12.109523189658038	3.9476853790772015	1.000000000086285	1.0000000000862836	-481334.128134812	0.0	-275.18999122796674
718000	-481584.9242338775	-253.36604272612783	-481331.55819115136	0.36416044422508476	12.11589931994423	3.774411951974764	1.0000000000574314	1.0000000000574312	-481331.55819115136	0.0	-275.0636489770723
719000	-481581.73426259885	-253.280840381466	-481328.4534222174	0.36312970793125315	12.104576992087072	3.7599058005665458	1.000000000095102	1.0000000000951026	-481328.4534222174	0.0	-274.9822973246189
720000	-481590.8789939622	-253.05969240387276	-481337.8193015583	0.36676462081247574	12.118934041021836	3.525307765514021	1.00000000001305	1.0000000000130498	-481337.8193015583	0.0	-274.8255755092542
721000	-481593.4708435246	-254.17426334632387	-481339.2965801783	0.36476227192609406	12.07727677778149	3.1072199394538482	1.0000000000447555	1.0000000000447546	-481339.2965801783	0.0	-276.0663857772522
722000	-481577.45834460034	-255.12043742982874	-481322.3379071705	0.3678021095122113	12.106489383427988	4.495263882231499	1.000000000003858	1.0000000000038578	-481322.3379071705	0.0	-276.6432639051039
723000	-481580.6818427374	-252.95335938378142	-481327.7284833536	0.36596720871349653	12.125769631124125	3.6240485583150526	1.0000000000290763	1.0000000000290772	-481327.7284833536	0.0	-274.691618443797
724000	-481583.17394770595	-252.80112794430516	-481330.37281976163	0.3681934526129184	12.115746381311283	3.7534844811259886	1.000000000048663	1.0000000000486644	-481330.37281976163	0.0	-274.5042941879904
725000	-481575.33050834556	-253.74427911839234	-481321.5862292272	0.3668272184991172	12.096372602024106	3.229884477508931	1.0000000000387959	1.0000000000387952	-481321.5862292272	0.0	-275.5976835944746
726000	-481576.3548459561	-252.7934848967117	-481323.5613610594	0.36507536245431516	12.104960590517798	3.5468086889464385	1.000000000044126	1.0000000000441256	-481323.5613610594	0.0	-274.55328750559227
727000	-481580.3037318349	-252.5608847053655	-481327.7428471296	0.36613356005912834	12.072849029912595	3.695258552343316	1.0000000000443794	1.0000000000443803	-481327.7428471296	0.0	-274.2796850270429
728000	-481574.6096740951	-253.04130237224246	-481321.5683717229	0.3642419569731839	12.082468448086084	4.000173753337272	1.0000000000543494	1.0000000000543494	-481321.5683717229	0.0	-274.68081542093176
729000	-481569.0283578606	-253.3796097725211	-481315.64874808805	0.366671932375082	12.130381116972593	3.317677043391391	1.0000000000284435	1.0000000000284437	-481315.64874808805	0.0	-275.20619576741257
730000	-481572.1213803758	-253.1957189705035	-481318.9256614053	0.37003807125838317	12.139758829084652	3.3504463319749567	1.0000000000044438	1.0000000000044431	-481318.9256614053	0.0	-275.01247624731604
731000	-481574.0863706309	-253.06344754975527	-481321.0229230811	0.36696748837173276	12.119706720894603	3.4269287433832862	1.0000000000598885	1.0000000000598885	-481321.0229230811	0.0	-274.8576339469889
732000	-481591.38885544357	-253.22337156996977	-481338.16548387357	0.36875224030165343	12.154678138517486	3.602691040876805	1.0000000000465838	1.0000000000465838	-481338.16548387357	0.0	-274.9675413396006
733000	-481586.63369075133	-254.21517967937118	-481332.41851107194	0.366004731657972	12.153808762126395	3.253109848817671	1.0000000000053795	1.0000000000053784	-481332.41851107194	0.0	-276.0614191111849
734000	-481586.443836969	-256.8453038732409	-481329.59853309573	0.36963362855167453	12.139533250138893	4.788285601549922	1.0000000000719678	1.0000000000719689	-481329.59853309573	0.0	-278.3049822850777
735000	-481591.7979388908	-252.79012093070935	-481339.0078179601	0.3718287582811054	12.131836777189624	3.5895425425982053	1.0000000000947382	1.0000000000947382	-481339.0078179601	0.0	-274.5379470089887
736000	-481588.54837849014	-253.16648807768257	-481335.3818904125	0.3708599500829238	12.086175962603015	3.2978701814124074	1.0000000000755007	1.0000000000755012	-481335.3818904125	0.0	-274.9990620643422
737000	-481571.0167214066	-252.52824315885127	-481318.4884782478	0.36710700195047474	12.084553690274342	3.784402418367721	1.0000000000584877	1.0000000000584863	-481318.4884782478	0.0	-274.22320601316744
738000	-481567.2688680007	-253.26567002780794	-481314.0031979729	0.36682381449898344	12.077442744105884	4.101930908923541	1.0000000000569436	1.0000000000569427	-481314.0031979729	0.0	-274.88006305876553
739000	-481568.50975264143	-252.78889418848036	-481315.72085845296	0.36598345962840373	12.091241318179383	3.531812498360235	1.0000000000039095	1.0000000000039087	-481315.72085845296	0.0	-274.55293384088236
740000	-481579.04432323406	-252.45330343600574	-481326.59101979807	0.3672819778241604	12.07607484742349	3.719892772102707	1.0000000000236127	1.0000000000236118	-481326.59101979807	0.0	-274.1654594400398
741000	-481581.74786486337	-252.5656403238093	-481329.1822245396	0.36390598503938626	12.063438501194218	3.6113655780200626	1.0000000000803384	1.0000000000803382	-481329.1822245396	0.0	-274.30740519373325
742000	-481575.5758657584	-253.51998101186615	-481322.05588474654	0.36409727013564985	12.093147998261209	4.09783148302901	1.0000000000169198	1.0000000000169205	-481322.05588474654	0.0	-275.1353739318547
743000	-481572.51996649854	-252.63612905919945	-481319.88383743935	0.3643669445460466	12.070299808042149	3.621703691424025	1.0000000000987774	1.0000000000987777	-481319.88383743935	0.0	-274.3750353582848
744000	-481582.12172133627	-253.49043566510954	-481328.63128567114	0.36823140798351534	12.100309427650755	4.073964725707564	1.0000000000199039	1.0000000000199034	-481328.63128567114	0.0	-275.11166985293534
745000	-481582.9610345149	-255.79349675177144	-481327.16753776313	0.3676668188649867	12.121786985207503	2.9982205206578243	1.0000000000568414	1.0000000000568414	-481327.16753776313	0.0	-277.721328646073
