# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Tue Jul 06 21:02:56 BST 2021 [seed=1625601759709]
# keywords: discretized_branch_rates
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	constant.popSize	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	coalescent
132600000	-126727.28353335161	-1079.9952041021922	-125647.28832924942	439.7196134664818	1580.2803865335181	3261.618520569824	421.0408753028188	5.873940957814832	0.292140299822807	0.1921346061770135	0.1699806775232543	0.34574441647693105	0.24924056500426742	5.835276929363147E-4	3.671383893714107E-4	5.8934759410174E-4	0.7001507884719691	0.0034685185932733014	-125647.28832924942	-632.7794785592257	-449.38953348616747
132700000	-126720.63328577857	-1069.4646262332508	-125651.16865954532	444.7623486629808	1575.237651337019	3011.481020704523	322.69223650092965	5.812770335532653	0.29155708540032643	0.19440565930476963	0.17016690189812528	0.34387035339678446	0.24354735433227284	6.322630081888001E-4	3.1480993591550275E-4	6.422127602884875E-4	0.57675094903156	-0.1013200357377659	-125651.16865954532	-632.7794785592257	-438.8699709208754
132800000	-126729.59251411026	-1069.006865620689	-125660.58564848958	469.70745243856504	1550.292547561435	3065.831245357804	337.420090072119	5.78370321946314	0.29024495355247193	0.19586196815975662	0.17306341890804364	0.34082965937973336	0.2375304695349575	6.052120597283488E-4	2.9911159451366455E-4	6.492779978538995E-4	0.4889769441992434	-0.05989538836848582	-125660.58564848958	-632.7794785592257	-438.57304667336246
132900000	-126723.6375939386	-1065.3886009607652	-125658.24899297784	409.297564795228	1610.702435204772	2691.301864689991	236.19010520653836	5.5235936579938185	0.292839804747672	0.19599748171723388	0.17199946370402813	0.3391632498310713	0.24001446604358231	6.933498828813621E-4	3.8200879468486813E-4	7.085749544757783E-4	0.5554286204169411	-0.1937916186223948	-125658.24899297784	-632.7794785592257	-434.4987900738389
133000000	-126711.49790407257	-1068.1755971153557	-125643.32230695721	481.26402690991	1538.73597309009	2931.590301578084	311.95133563843643	5.586195285610925	0.2883269640960902	0.19311836450034978	0.1738228592723082	0.34473181213125736	0.24139725767400128	6.584937609177135E-4	3.0907020380265134E-4	6.623448009992931E-4	0.5437036032426831	0.05573355892570112	-125643.32230695721	-632.7794785592257	-437.42751954462597
133100000	-126718.73127016815	-1061.8522533965388	-125656.8790167716	460.10233501106535	1559.8976649889346	2739.4837681100303	250.75820568388104	5.616292091388079	0.294010820880775	0.19412735170630677	0.16801373106529147	0.3438480963476324	0.24366657595513969	6.964935966032763E-4	3.032117755120017E-4	7.096649298903986E-4	0.47696658689941657	0.048861857715044685	-125656.8790167716	-632.7794785592257	-430.82567942173597
133200000	-126730.10411194664	-1071.8879077304982	-125658.21620421614	495.59624545987106	1524.4037545401288	2975.816406236362	329.7610743635278	5.69778640435481	0.2908861453933416	0.19378138597165986	0.1725066042132593	0.3428258644217447	0.23990614131839705	6.426858268613922E-4	2.783278511190231E-4	6.581146842449623E-4	0.43371570162257755	0.00616553126314789	-125658.21620421614	-632.7794785592257	-441.217372524346
133300000	-126729.08080883056	-1073.3970484404335	-125655.68376039014	427.56443818485803	1592.435561815142	2991.7215095711263	307.4072949340181	5.619198364782208	0.29171986932321686	0.19568414217930127	0.1719449077471632	0.34065108075032396	0.24276172472961477	6.06409441205402E-4	3.2792527122702816E-4	6.542059892437513E-4	0.5518904558178044	0.028530347812900286	-125655.68376039014	-632.7794785592257	-443.0816853650286
133400000	-126742.15648481263	-1090.6483246638427	-125651.50816014879	533.7452128555593	1486.2547871444408	3813.5331015454285	448.11330112089496	5.714147103938969	0.2930578317790062	0.19254584902029692	0.17373431082931065	0.3406620083713916	0.23871072751356662	4.734775068849381E-4	2.460473842658052E-4	4.989213762086849E-4	0.5169378326630105	-0.04696346356163062	-125651.50816014879	-632.7794785592257	-459.8061198997275
133500000	-126723.16089000551	-1078.6067468897033	-125644.5541431158	462.69175541212155	1557.3082445878786	3253.9952412239895	437.8321864660246	5.77766197877865	0.2907825758462857	0.19505327265160746	0.1697447342395294	0.3444194172625828	0.24416726135824496	5.656879864331948E-4	3.0116374029870175E-4	5.948974534924077E-4	0.5841339665235198	-0.04712038346664778	-125644.5541431158	-632.7794785592257	-448.04080387827344
133600000	-126742.31359077216	-1078.5690283861418	-125663.74456238601	492.53280087947047	1527.4671991205296	3243.439980867549	431.5029889319298	5.744323191406843	0.28935459336976954	0.200777709153899	0.17361075228204467	0.33625694519429217	0.24107700172849575	5.714829275268584E-4	2.5831748605141297E-4	6.040747983129986E-4	0.5130746326414645	-0.03616169861023077	-125663.74456238601	-632.7794785592257	-448.02175439256723
133700000	-126732.81573914668	-1072.7035846560334	-125660.11215449065	586.4047626295613	1433.5952373704386	3439.4585352580175	358.7171207589224	5.896542515446544	0.2958914840858539	0.19322047785303903	0.17224036614740812	0.3386476719137043	0.24452120167429725	5.853330846997117E-4	2.140354631521605E-4	5.77423436524987E-4	0.4258286962035746	-0.011931025488651312	-125660.11215449065	-632.7794785592257	-442.2560529115868
133800000	-126714.6359162332	-1077.7505076105147	-125636.88540862268	536.8770446813085	1483.1229553186915	3358.849306804375	328.3551551289651	5.783111406422176	0.29098288237104214	0.19551788809261206	0.17261419261386546	0.34088503692248545	0.24128351418708588	5.332004577992681E-4	2.0721941535652781E-4	5.766532712105548E-4	0.42277409538217237	-0.04245925781324866	-125636.88540862268	-632.7794785592257	-447.47515027061144
133900000	-126752.33309000399	-1090.0327417397452	-125662.30034826424	605.1924952886045	1414.8075047113955	3890.931434056708	433.01567744263997	5.607567133514025	0.2895743618072372	0.19330550802613403	0.17300934611201393	0.3441107840546199	0.24072467764094993	4.7841678687297477E-4	1.5648805969810254E-4	5.178625998140265E-4	0.36688859875232893	0.09528809370369204	-125662.30034826424	-632.7794785592257	-459.28529382170086
134000000	-126739.95171712019	-1092.3823196808903	-125647.56939743929	742.481770813313	1277.518229186687	4112.993257048108	386.23053318916686	5.817704114054545	0.29069024297922863	0.19379016242380212	0.17375604498716152	0.341763549609813	0.23398466028812107	4.2726758729691265E-4	1.9119194203405347E-4	4.507083903418115E-4	0.4866366173488015	-0.012983595568090091	-125647.56939743929	-632.7794785592257	-461.21136173656254
134100000	-126745.84089794659	-1082.8969939956644	-125662.94390395093	660.6137230428117	1359.3862769571883	3707.0891543436037	348.3138709477622	5.693155154472969	0.29410995838519294	0.19280248835869457	0.17232332755067345	0.3407642257054442	0.24160721437210902	4.908741953580068E-4	1.821420857927768E-4	5.146794633083942E-4	0.3629252308128076	0.05389317732146242	-125662.94390395093	-632.7794785592257	-452.4245477419245
134200000	-126720.84912681686	-1073.4932640156317	-125647.35586280123	582.2276422543255	1437.7723577456745	3353.418874600628	329.4739098972323	5.862798802579437	0.29361782765988637	0.19203658261952028	0.17234017526338632	0.3420054144572121	0.24036228391105388	5.611976886856488E-4	2.1834774337077696E-4	5.964116285727667E-4	0.42234526722798177	0.06812552198415069	-125647.35586280123	-632.7794785592257	-443.20379881718634
134300000	-126726.13379801194	-1078.4903884553564	-125647.6434095566	556.5298771251097	1463.4701228748904	3399.5657390884753	386.3152489867907	5.762830917030443	0.2864072666626585	0.19584075273376875	0.17304506500787079	0.34470691559570693	0.24146277835280766	5.12956209195384E-4	2.3321384853901812E-4	5.628069793438149E-4	0.48930345309113626	-0.022456984398636286	-125647.6434095566	-632.7794785592257	-448.00274219984664
134400000	-126717.68390853277	-1072.8885434952892	-125644.79536503748	418.64237392428447	1601.3576260757154	2858.580763241715	341.93681263531715	5.804494587519644	0.29041426530395703	0.19594895391679878	0.1712403273417995	0.34239645343744946	0.23826058232894834	5.919982741398519E-4	2.4389753715419122E-4	6.662859146432393E-4	0.431716901782582	0.026658711327564748	-125644.79536503748	-632.7794785592257	-442.4990320431636
134500000	-126721.0159299517	-1070.8150535153197	-125650.20087643637	495.95238466356545	1524.0476153364345	2987.740868037577	283.8869612064964	6.0686029330422775	0.289902819625937	0.19285966983166264	0.17161929522570923	0.3456182153166957	0.24092887617457123	5.937154429166872E-4	2.7929277466498894E-4	6.525201328832284E-4	0.48229652073721635	-0.044698965679446624	-125650.20087643637	-632.7794785592257	-440.53205658391846
134600000	-126728.5401284856	-1075.9306191497203	-125652.60950933589	540.643701360688	1479.356298639312	3234.6022791292285	358.97002498336235	5.660493294619712	0.2914000500697186	0.19157081014820537	0.17526220856483632	0.3417669312172444	0.24499576591034977	6.139657450163616E-4	2.973872959075578E-4	5.978029893490305E-4	0.5287604927477829	0.02676446714966499	-125652.60950933589	-632.7794785592257	-445.3995925266632
134700000	-126723.93212668867	-1062.8675592826169	-125661.06456740605	487.64578292480024	1532.3542170751998	2896.562232342466	269.4331854747982	5.762447727168228	0.29012236850812956	0.19223565793739084	0.17486402548919608	0.34277794806528816	0.24554852233384553	6.367824529729735E-4	3.9683277459097476E-4	6.56081527374407E-4	0.6729902964132303	-0.005992874835456224	-125661.06456740605	-632.7794785592257	-432.4237348738943
134800000	-126712.3075797012	-1066.2585342576335	-125646.04904544356	455.9385365398804	1564.0614634601197	2842.411760236054	271.9264022638445	5.699217450117586	0.2941165879428255	0.19339290958395877	0.16854271407630353	0.3439477883969168	0.24668372421644533	7.033710240125345E-4	3.299899141143178E-4	6.975469151945684E-4	0.45861525274044207	-0.001976775907825532	-125646.04904544356	-632.7794785592257	-435.0201553066691
134900000	-126717.84256093035	-1070.0083102981562	-125647.8342506322	483.4104319854005	1536.5895680145995	2994.4163866816693	376.2502721634538	5.837316718821962	0.29118449928130374	0.19517859720834063	0.1725371522410796	0.3410997512692811	0.24353990951230525	6.706097110492932E-4	3.9504673169769427E-4	6.476574567435703E-4	0.6393467190468938	0.11849480800730196	-125647.8342506322	-632.7794785592257	-438.8646292259286
135000000	-126709.13549508205	-1062.8316872427142	-125646.30380783934	493.6167961177001	1526.3832038822998	2824.4652788597277	236.84055540852657	5.907930808342136	0.2939891842514581	0.19240443402398255	0.17008727654304384	0.3435191051815206	0.23858987102998389	7.459984529374163E-4	4.473569198024065E-4	6.87845808054352E-4	0.6096087509143914	-0.042198659801732076	-125646.30380783934	-632.7794785592257	-430.94922989880627
135100000	-126736.12109878776	-1077.8043929601088	-125658.31670582764	530.2976661058802	1489.7023338941199	3310.3751718290378	425.385223755777	5.911917608427068	0.29235885677326323	0.19422729652757445	0.1749601435290089	0.33845370317015877	0.23710225027949247	5.758276492638818E-4	2.970235304854396E-4	5.866491255356578E-4	0.4831051914818996	0.10771459854746789	-125658.31670582764	-632.7794785592257	-447.2261602499137
135200000	-126726.9241176436	-1079.00400805835	-125647.92010958525	486.4663867379576	1533.5336132620423	3301.707336258596	330.25017901927407	5.8142998983988115	0.2890457977864371	0.19297904732452995	0.17448168041244813	0.3434934744765904	0.23772948704685692	6.008890949733303E-4	2.978186373624425E-4	5.888740993411598E-4	0.4952596966503942	-0.022388267900199082	-125647.92010958525	-632.7794785592257	-448.6063720270364
135300000	-126711.46207421517	-1073.99855346168	-125637.46352075349	524.1226922283271	1495.8773077716728	3235.7829448017483	326.37851236947074	5.75235330419005	0.28936272696942494	0.19522106018360233	0.17131265902281953	0.34410355382415886	0.23646421334269946	6.048172885975566E-4	2.4845954416049783E-4	5.864617780874822E-4	0.487849319233306	0.06507229445653076	-125637.46352075349	-632.7794785592257	-443.61051381457776
135400000	-126723.93975433048	-1068.1993526620624	-125655.74040166842	461.8009914732714	1558.1990085267287	2881.5865004176176	283.5530894291813	5.79914811213336	0.29135665830628665	0.19398501022882267	0.16759370676114888	0.34706462470374716	0.23394220067253366	6.065489957715227E-4	3.26323914980432E-4	6.832671160555894E-4	0.6102185187595168	0.013291048158767551	-125655.74040166842	-632.7794785592257	-437.93512925551914
135500000	-126728.16753105566	-1077.5887646272568	-125650.5787664284	492.206570960042	1527.793429039958	3229.5086655225587	399.3526879611205	5.7521569470978315	0.29278998551700636	0.19350766005461564	0.17232281388403028	0.3413795405443534	0.23705030043828274	5.587305377362336E-4	2.965163081941046E-4	6.019668316433747E-4	0.5243646415161297	0.025150779005713487	-125650.5787664284	-632.7794785592257	-447.14410762209275
135600000	-126733.24660914778	-1076.123913217913	-125657.12269592987	448.250220321459	1571.749779678541	3082.584823526592	325.38776007615775	5.777121693191499	0.2878921387713045	0.1980332500035422	0.17278460316009603	0.341290008065063	0.2392838919826424	6.088958655103593E-4	3.886481158454588E-4	6.393386197945942E-4	0.5809657926402969	0.017572728401843537	-125657.12269592987	-632.7794785592257	-445.7033007533116
135700000	-126721.6204439381	-1075.498555558283	-125646.12188837981	395.3726430547891	1624.627356945211	3014.6751893223013	361.24291463713655	5.627517073019014	0.2926076791649292	0.19520834345832178	0.16854246196914935	0.34364151540760524	0.23923160646994926	6.336866377217585E-4	4.0049427502039756E-4	6.430984272816498E-4	0.6365836551800185	0.01804210951492291	-125646.12188837981	-632.7794785592257	-444.83541899355953
135800000	-126734.61249310095	-1072.1430285334864	-125662.46946456746	396.8176881293645	1623.1823118706354	2756.61306146888	369.33716017210605	5.612960320675737	0.294368606937945	0.19569588608073735	0.17193998632822488	0.33799552065309835	0.24344758131749206	6.38527397985391E-4	3.342369362230778E-4	6.893637490086362E-4	0.5423412273000293	0.018867744280195473	-125662.46946456746	-632.7794785592257	-441.41161125933496
135900000	-126741.1078819066	-1079.5065607445126	-125661.60132116209	475.10361165735964	1544.8963883426404	3357.2827075457135	340.5429478241434	5.7558261678627725	0.29080069846546847	0.19755364366960382	0.17060564188263033	0.34104001598230327	0.23838381854704316	5.499025004832046E-4	2.1741200162879158E-4	5.681724835021185E-4	0.4180316359708265	0.022767110617092367	-125661.60132116209	-632.7794785592257	-449.2216446350676
136000000	-126734.2456649648	-1085.1937473770877	-125649.05191758771	496.0143303674223	1523.9856696325778	3456.752528644807	410.5901331298818	5.836669650406305	0.290042975416431	0.19598899282844995	0.17200106729023457	0.34196696446489033	0.23619305888408448	5.639175684164909E-4	2.5026807044930676E-4	5.715849614383362E-4	0.5116535829914399	0.1567635629294423	-125649.05191758771	-632.7794785592257	-454.6956686681827
136100000	-126729.99809180103	-1088.619415876799	-125641.37867592422	609.7248009817857	1410.2751990182142	3967.579832724452	416.3027621852562	5.841415442321341	0.2942414892334762	0.19304519758661917	0.17043859593695224	0.34227471724295816	0.25010487719108415	5.443605778179486E-4	2.7693486747002084E-4	5.109909508662298E-4	0.5269588018572066	-0.16404095908295904	-125641.37867592422	-632.7794785592257	-458.0865005217685
136200000	-126742.49385360781	-1096.7996771294147	-125645.6941764784	640.2871179007172	1379.7128820992828	4210.1018193340215	550.0606707782181	5.793900162840683	0.2927207807166505	0.1945361416776155	0.17115681528924467	0.34158626231649497	0.24210090836262782	4.5626478821383107E-4	2.0296287715212676E-4	4.757207665650443E-4	0.473684689414391	0.013079004643507964	-125645.6941764784	-632.7794785592257	-465.57879626830095
136300000	-126742.05199246929	-1095.8997349357674	-125646.15225753353	672.0632849713319	1347.936715028668	4362.29548643563	475.3344538795496	5.674188823644614	0.29038102833829654	0.19761673824775647	0.17019021355512662	0.3418120198588258	0.24991233188335718	4.491903387447672E-4	2.4220641365702613E-4	4.3404165326814165E-4	0.5293467474794998	6.094416160259621E-4	-125646.15225753353	-632.7794785592257	-464.77115948665187
136400000	-126755.25635466732	-1094.4318934638648	-125660.82446120346	607.3685642962286	1412.6314357037713	4141.378085989253	406.3735250634857	5.928404660762334	0.2923433435914643	0.19388852158314382	0.17003713566790513	0.34373099915749217	0.2485790878123354	4.469214220216822E-4	1.9497321444675298E-4	4.624586553194216E-4	0.4385172305146104	0.08000081182076195	-125660.82446120346	-632.7794785592257	-463.374657153637
136500000	-126745.30318193784	-1104.029528837332	-125641.2736531005	854.0695326728599	1165.9304673271401	5049.287928932201	489.7751514814448	5.881194612760379	0.28981836510843234	0.19371021851964249	0.1718094446388177	0.344661971733113	0.235938766311754	3.774713644077142E-4	2.4860781371747906E-4	3.909404851357372E-4	0.6680332946241484	0.09385634263473451	-125641.2736531005	-632.7794785592257	-471.8656565187169
136600000	-126728.2472765694	-1093.5565767958842	-125634.6906997735	669.6237219597909	1350.376278040209	4130.902962979187	478.1696020423484	5.7226988977247375	0.29103679451193293	0.19421341264189	0.1723961173964954	0.342353675449687	0.24276390711625406	4.4132143938453163E-4	2.363701606051831E-4	4.756319073146967E-4	0.5371762636488517	0.031294062312941434	-125634.6906997735	-632.7794785592257	-462.3414011683438
136700000	-126745.50625435179	-1092.4818278593848	-125653.0244264924	694.1753947507212	1325.8246052492786	4187.308099804996	461.8522708163458	5.919572193020779	0.28985611065836364	0.19384062436388316	0.1718719619445089	0.3444313030332497	0.23584647464240685	4.6460268980365825E-4	2.1276115181453537E-4	4.640811258000081E-4	0.47718365039028127	0.06723751670554673	-125653.0244264924	-632.7794785592257	-461.490890025715
136800000	-126719.66394115568	-1088.6576294066708	-125631.006311749	637.4905507738207	1382.5094492261792	3952.89600767808	423.2956298439008	5.750520797114065	0.2928563990120458	0.19387654268665408	0.17081358199501737	0.3424534763062881	0.24424032170700552	5.135245143520102E-4	2.7519615990746364E-4	4.96445491636287E-4	0.5534906722066628	0.004874714162934086	-125631.006311749	-632.7794785592257	-458.07813944338443
136900000	-126737.23773537755	-1091.9559282963316	-125645.28180708122	629.0322145187656	1390.9677854812344	4094.6052109078882	443.7967846437032	5.869888720099303	0.29011586023606634	0.1965062098742872	0.17267302492064987	0.3407049049690019	0.23993748083056057	4.800159756077351E-4	1.9398093184816301E-4	4.679639768175566E-4	0.4014359983820965	0.062172766110398306	-125645.28180708122	-632.7794785592257	-461.1290938703241
137000000	-126765.37922992278	-1108.2001547282523	-125657.17907519452	880.6731448366696	1139.3268551633305	5325.655172835031	475.0900493826328	5.928050379416199	0.294028945426819	0.19626882905423046	0.17129503067245677	0.33840719484649934	0.2378666506103646	3.849999496363089E-4	1.5969695449195146E-4	3.728426089756063E-4	0.4585199587812154	0.06402114376197643	-125657.17907519452	-632.7794785592257	-476.1783159218474
137100000	-126755.17804993021	-1106.1418237972841	-125649.03622613293	636.336556470647	1383.6634435293531	4632.931862133437	574.4587959159758	5.59598744871257	0.2899661454660197	0.1970082223264113	0.1703201969734566	0.342705435234118	0.24599841024329414	4.00923309289104E-4	1.7057769083327008E-4	4.171603079988276E-4	0.4270707856893225	0.10534272930930366	-125649.03622613293	-632.7794785592257	-474.2491703058318
137200000	-126765.78828712307	-1113.1863920628266	-125652.60189506024	828.3575999433224	1191.6424000566776	5301.639538531465	556.5985669261069	5.7691480439766165	0.2911565846552827	0.1934933346859745	0.1730982505391718	0.34225183011957666	0.2378920033533698	3.709563204232468E-4	1.4479283550340803E-4	3.6134679463390514E-4	0.400654226244295	-0.04091869876898573	-125652.60189506024	-632.7794785592257	-480.8051194006301
137300000	-126766.87283571345	-1117.8943863795432	-125648.97844933391	1071.8260109216253	948.1739890783747	5899.883207518651	636.389921535398	5.627569876926423	0.2938853445001082	0.19068576844735133	0.1747187540856816	0.34071013296686453	0.24997276457475412	3.245066708104402E-4	1.6653332583249262E-4	3.243305979446118E-4	0.5461841153451716	0.14805383294009805	-125648.97844933391	-632.7794785592257	-484.4520053858465
137400000	-126777.39948893392	-1112.9914855270786	-125664.40800340685	764.3219606619647	1255.6780393380354	5166.143281247214	667.532912594516	5.959554892883024	0.2893416078259222	0.1979188583230095	0.16766815612077382	0.34507137773029983	0.2443628140415302	3.580984855313966E-4	1.7176185548139114E-4	3.809340020068127E-4	0.4510874886390691	0.09373405411166703	-125664.40800340685	-632.7794785592257	-480.12852080414325
137500000	-126773.44925244663	-1124.5004894362262	-125648.94876301041	858.9659714737027	1161.0340285262973	5855.668561556409	815.502628274147	5.879801659444812	0.29113816830178363	0.1979326911625813	0.17117468289390944	0.33975445764173123	0.23553771654652858	3.0325854312888463E-4	1.2304314179675132E-4	3.3957706218431545E-4	0.4219963629218748	0.08072678329706365	-125648.94876301041	-632.7794785592257	-490.27253071395694
137600000	-126763.01318321639	-1112.0914148420961	-125650.92176837429	749.4597248345599	1270.54027516544	5084.119344174107	573.3182917572306	5.614842607384844	0.2888182119931015	0.19410293615809882	0.17578093510857296	0.3412979167402325	0.23563396038530288	3.416718399315138E-4	1.292137731193711E-4	3.766077490383598E-4	0.38146919085054193	0.058923480733432954	-125650.92176837429	-632.7794785592257	-479.15784175192584
137700000	-126771.7999557869	-1109.760286978135	-125662.03966880876	711.1732311313878	1308.8267688686124	4830.0217318179275	533.6308736117271	5.8342724396094665	0.29062498666568526	0.19653641134455416	0.1711956787860946	0.3416429232036715	0.2432508189630738	3.6945693011592937E-4	1.515714858861709E-4	4.1458587975156454E-4	0.43667608694190657	0.06595192713033561	-125662.03966880876	-632.7794785592257	-477.366786544861
137800000	-126739.33457543248	-1100.1496465790542	-125639.18492885343	832.8331736413572	1187.1668263586428	4806.495072039818	530.6044747764521	5.737717882914739	0.29361720093828375	0.19399731983711765	0.1716110363030512	0.34077444292155323	0.2369599777211696	4.103764764121126E-4	2.057671195759982E-4	4.027664895909686E-4	0.5099805731563066	0.06562965498850679	-125639.18492885343	-632.7794785592257	-468.45406230685546
137900000	-126752.126190259	-1110.1658908943184	-125641.96029936468	972.6371391762211	1047.3628608237789	5650.047443281781	551.1723186981691	5.808027651722959	0.2939218082481806	0.19150545982551156	0.17042193224904909	0.3441507996772647	0.23655372426739288	3.363118122927702E-4	1.4197943483526857E-4	3.4994849888075544E-4	0.46033059936963766	-0.014409187978737683	-125641.96029936468	-632.7794785592257	-477.1068340004443
138000000	-126761.24097297611	-1107.3907042923317	-125653.85026868377	799.5116439402989	1220.4883560597011	4964.785360448411	500.8326322534661	5.44586640650403	0.28670966515441854	0.1968229694501502	0.17448906587196247	0.34197829952347464	0.2414668618606708	3.865363785334312E-4	1.8334915688916843E-4	3.9105438045918233E-4	0.4565389306841388	0.05661623833023185	-125653.85026868377	-632.7794785592257	-475.45892969685525
138100000	-126775.91251655725	-1121.854710683191	-125654.05780587405	803.1280598276633	1216.8719401723367	5551.128045996809	792.0941311391935	5.600771463350281	0.2918729036766275	0.19391936877230917	0.17072788639943945	0.34347984115162955	0.23047882864880467	3.298652125841212E-4	1.3826326183845965E-4	3.4512244019113604E-4	0.46312077524057077	-0.09640302443959138	-125654.05780587405	-632.7794785592257	-488.35891852779434
138200000	-126749.79071227346	-1104.7152600479185	-125645.07545222554	600.0936815387771	1419.9063184612228	4385.062784768454	518.8100434350763	5.664173618772584	0.2918100993555445	0.1916558376631268	0.17227274598585454	0.3442613169954799	0.24493791287505795	3.9485491900098445E-4	1.683080719077974E-4	4.4486504506082537E-4	0.439277260445847	0.04856933531269627	-125645.07545222554	-632.7794785592257	-472.81656323954326
138300000	-126732.57106543536	-1089.8928314241246	-125642.67823401124	642.1005220835959	1377.899477916404	4081.611662652999	371.3693751106155	5.905755533330803	0.2944930181129731	0.19453824861769464	0.1721428075471659	0.3388259257221724	0.24233821347183113	4.6699203153353425E-4	1.941885773530414E-4	4.669662919279377E-4	0.4781193253486341	0.05818031982471831	-125642.67823401124	-632.7794785592257	-459.13063158604
138400000	-126735.8355423893	-1091.496364676341	-125644.33917771296	663.5329974086194	1356.4670025913806	4125.051228857485	445.7047030761253	5.743052471402736	0.29090210363397606	0.1945401821608365	0.17089987195466372	0.34365784225053014	0.23597212451043711	4.359380168749544E-4	2.065436340296659E-4	4.616526441296591E-4	0.49972628320936574	0.012276026476036107	-125644.33917771296	-632.7794785592257	-460.2999697360354
138500000	-126768.6505350693	-1116.4264265687775	-125652.22410850052	843.6399243010143	1176.3600756989858	5320.748645364272	659.877436588843	5.784491995640997	0.2884122450653411	0.19141695443928602	0.17186671209336396	0.34830408840201527	0.2394896255306209	3.2813702655728555E-4	1.382598830506832E-4	3.589529187768263E-4	0.4399880411627275	-0.0699907377277182	-125652.22410850052	-632.7794785592257	-483.00950381532857
138600000	-126721.2062115416	-1085.9592829482367	-125635.24692859336	668.8254712449342	1351.1745287550657	3953.304775471184	372.2204720762659	5.731750692138354	0.29133073362007156	0.19516752196219025	0.17055159116326665	0.3429501532544776	0.23800916381829007	4.881987176753835E-4	2.2085807775867525E-4	4.838642029131014E-4	0.45437915942600615	0.029417967963456842	-125635.24692859336	-632.7794785592257	-455.4013897409669
138700000	-126720.15713874326	-1089.7466556424915	-125630.41048310077	560.1013609213893	1459.8986390786108	3698.5634308778845	492.88142597176676	5.759426371712772	0.29301532803789654	0.19135376583622063	0.17332678979143679	0.34230411633445224	0.2384999265967621	4.7584635938298527E-4	2.193289206679174E-4	5.307934498432586E-4	0.44893831335476614	0.13122808502265015	-125630.41048310077	-632.7794785592257	-458.8159108961161
138800000	-126757.14121525911	-1092.386731118019	-125664.75448414109	563.9471158623728	1456.0528841376272	3939.4718508299916	529.6836130878671	5.952599373617851	0.2917042398766233	0.19678159279714638	0.16751617540006014	0.34399799192617636	0.2384287182319056	4.955310899669503E-4	1.9955149258001545E-4	4.999241828427567E-4	0.3928616180867747	-0.007237129732882211	-125664.75448414109	-632.7794785592257	-461.46158056350555
138900000	-126756.70618987369	-1092.2679030180475	-125664.43828685564	543.4476209662088	1476.552379033791	3912.838066186745	362.0266593282508	5.797831045522783	0.2941180664718321	0.19205016578956693	0.17014441746130873	0.3436873502772988	0.24573940003957992	5.093831328956692E-4	1.7046028128998313E-4	5.023096999688997E-4	0.3584106280588497	0.013564608982620456	-125664.43828685564	-632.7794785592257	-461.81397454245916
139000000	-126749.46610485463	-1098.3736053059706	-125651.09249954866	562.9864375391453	1457.0135624608547	4278.899123896419	538.2951987473856	5.649735673758905	0.29374249130886015	0.19335782964651976	0.17347161753357482	0.33942806151105226	0.24775194732877537	4.582704635446098E-4	2.0112046204283292E-4	4.4229583134919466E-4	0.4330658343673129	0.0420370907065024	-125651.09249954866	-632.7794785592257	-467.2188464824807
139100000	-126751.44127345289	-1102.8252028116906	-125648.6160706412	631.2293443310016	1388.7706556689984	4605.77356649374	559.1394654864811	5.789900588073363	0.28993601590019336	0.19035669465793065	0.17275986034816693	0.34694742909371634	0.242013549652451	4.5378272730996444E-4	2.6481519577822534E-4	4.317372386898274E-4	0.5471470286653397	0.10744026117237779	-125648.6160706412	-632.7794785592257	-471.56539194243413
139200000	-126751.869664466	-1104.77710819301	-125647.09255627298	695.4418716020157	1324.5581283979843	4647.830756335324	560.3266335559116	5.830618278875368	0.2902961011533778	0.1941353849000323	0.17086606443679161	0.3447024495098053	0.24564073077601	3.924159150058628E-4	1.9544366157111514E-4	4.246088599107913E-4	0.4847673419430491	0.14929142095617373	-125647.09255627298	-632.7794785592257	-472.7189662372721
139300000	-126732.52994831004	-1091.5511908378517	-125640.97875747218	628.321718476072	1391.678281523928	4064.1263003933127	391.8507750827735	5.50324554408312	0.28900026604672063	0.1966864143573473	0.1724739211149708	0.3418393984809682	0.24377128062439174	4.5857293401397177E-4	1.877676353319315E-4	4.788605533619335E-4	0.4137102527587001	0.1634173261065466	-125640.97875747218	-632.7794785592257	-460.763080028983
139400000	-126741.01222421219	-1092.398885789865	-125648.61333842232	574.4463582672214	1445.5536417327785	3956.2765119498786	442.77287412823154	5.9283086666816995	0.2958500820623416	0.19432202695670034	0.16845459715583216	0.34137329382513254	0.23557441670997095	4.719790579178923E-4	1.6095990242393648E-4	5.039601363991998E-4	0.37246632001803465	0.03250530248606191	-125648.61333842232	-632.7794785592257	-461.50889723651056
139500000	-126726.01356461218	-1090.1124076334124	-125635.90115697877	564.2958223645785	1455.7041776354215	3927.9985565677557	437.32083462815586	5.6864831369661655	0.29108502153846144	0.1926888850549248	0.17226280106755595	0.34396329233906386	0.24562567440617644	4.894072938202111E-4	2.4757385743301533E-4	4.959028136151428E-4	0.47378592418610677	-0.04467691665549676	-125635.90115697877	-632.7794785592257	-459.39711128788525
