# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Thu May 06 18:06:36 BST 2021 [seed=1620320788356]
# -window -working -options
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	constant.popSize	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
2260000	-482341.1425387632	-1065.354702863532	-481275.7878358996	279.8596799524781	279.8596799524781	9225.095053913905	3012.2447532075817	0.0013130474053448403	0.0013130474053448396	-481275.7878358996	0.0	-1064.7827702285701
2270000	-482331.1926761047	-1073.4935231363	-481257.6991529684	297.3226916575118	297.3226916575118	9833.47103320741	2610.6302634320805	0.0012275068118577938	0.0012275068118577938	-481257.6991529684	0.0	-1073.214973034372
2280000	-482351.0296083026	-1096.6849755147723	-481254.3446327878	356.467857285838	356.467857285838	11838.248226355267	4236.016498604955	0.0010241213863310505	0.0010241213863310503	-481254.3446327878	0.0	-1095.545185487089
2290000	-482384.32980384113	-1112.6604224048579	-481271.66938143625	411.3599493804949	411.3599493804949	13443.095169376213	4949.225956010324	9.017358224527303E-4	9.017358224527302E-4	-481271.66938143625	0.0	-1110.639671597158
2300000	-482385.323469777	-1114.5185366231194	-481270.8049331539	418.4729261787661	418.4729261787661	13839.758016626995	4010.4534629413365	8.727779699324227E-4	8.727779699324224E-4	-481270.8049331539	0.0	-1112.4817034723767
2310000	-482356.72478298517	-1081.1506358585941	-481275.5741471266	318.88644279847625	318.88644279847625	10554.793223504534	2997.3631008827724	0.0011503695042702454	0.0011503695042702463	-481275.5741471266	0.0	-1080.7126124757156
2320000	-482377.10711635154	-1105.615623115035	-481271.4914932365	386.65868203086154	386.65868203086154	12852.094866106767	3684.0618661898375	9.447013999512851E-4	9.44701399951286E-4	-481271.4914932365	0.0	-1104.187389392966
2330000	-482347.46749552427	-1096.3445650643382	-481251.1229304599	350.8814937198547	350.8814937198547	11735.85764926742	3023.111589020327	0.0010280771554251023	0.0010280771554251032	-481251.1229304599	0.0	-1095.5593095090296
2340000	-482353.0433129673	-1086.379972129345	-481266.6633408379	315.0081010533004	315.0081010533004	10499.242675632671	2394.7927114479294	0.0011587739090011182	0.0011587739090011197	-481266.6633408379	0.0	-1086.175929949763
2350000	-482348.1136284202	-1090.5546547710624	-481257.55897364917	344.21414339440787	344.21414339440787	11398.87330680733	3237.6454773287774	0.001066715275695567	0.0010667152756955668	-481257.55897364917	0.0	-1089.848247567532
2360000	-482336.8746180461	-1078.9266538826075	-481257.9479641635	306.89508931779926	306.89508931779926	10274.668413342488	2859.0221629035887	0.0011757207171729156	0.0011757207171729158	-481257.9479641635	0.0	-1078.5593050518669
2370000	-482313.62873095216	-1054.127348867117	-481259.501382085	251.4997746200588	251.4997746200588	8324.703185736684	2813.8012164682036	0.0014560573128356367	0.001456057312835637	-481259.501382085	0.0	-1052.9637450878558
2380000	-482301.1152814385	-1042.1128063403823	-481259.0024750981	229.15325512684055	229.15325512684055	7524.901269218817	2265.311967282121	0.00160427011811708	0.0016042701181170804	-481259.0024750981	0.0	-1039.9426641312318
2390000	-482302.4207480025	-1049.6785856984245	-481252.74216230406	242.59267970053403	242.59267970053403	7961.260755025006	2078.2531696893293	0.0015197397672445966	0.001519739767244597	-481252.74216230406	0.0	-1048.3596383745835
2400000	-482350.7095029315	-1105.7614858431266	-481244.9480170884	388.6521951445449	388.6521951445449	12854.096160610725	3903.089641482504	9.377564855862564E-4	9.377564855862554E-4	-481244.9480170884	0.0	-1104.230571006442
2410000	-482340.73609478836	-1058.1431392786646	-481282.59295550967	264.19964390272526	264.19964390272526	8696.625184607614	2682.1046319521797	0.0013928610168257708	0.0013928610168257697	-481282.59295550967	0.0	-1057.382094713498
2420000	-482332.78996716946	-1062.5660173186689	-481270.22394985077	276.1341437093043	276.1341437093043	9054.503628824661	2758.6076290951096	0.001335419776161579	0.0013354197761615788	-481270.22394985077	0.0	-1062.0125591804795
2430000	-482357.4192293206	-1103.862998403022	-481253.5562309176	385.41178943356476	385.41178943356476	12714.241897605973	3828.980699141729	9.523672530688894E-4	9.523672530688898E-4	-481253.5562309176	0.0	-1102.4443744335656
2440000	-482357.53206885397	-1094.4946907863587	-481263.0373780676	356.2881669103983	356.2881669103983	11775.911503500747	3806.333313210007	0.0010241203922269925	0.001024120392226992	-481263.0373780676	0.0	-1093.4618533694436
2450000	-482334.5798090235	-1075.1988683553304	-481259.38094066817	305.4907607221065	305.4907607221065	9998.694183128175	3376.281109881834	0.0012154253007878016	0.0012154253007878018	-481259.38094066817	0.0	-1074.6696186453426
2460000	-482343.20875007723	-1081.4027847291945	-481261.80596534803	318.99769857445057	318.99769857445057	10575.02885228177	3102.7364349417	0.0011455754622799405	0.0011455754622799392	-481261.80596534803	0.0	-1080.9239742865275
2470000	-482316.94986046455	-1066.646932129256	-481250.30292833527	279.7588237826926	279.7588237826926	9314.949160579841	2784.865604548043	0.0012987990160651579	0.001298799016065158	-481250.30292833527	0.0	-1066.1912163234722
2480000	-482334.15099131345	-1068.4492536734867	-481265.70173763996	282.208050171513	282.208050171513	9227.503316810837	3621.307521995893	0.001305956199825577	0.0013059561998255767	-481265.70173763996	0.0	-1067.7125839446533
2490000	-482394.87063199223	-1112.5002442150499	-481282.37038777716	406.7591737037835	406.7591737037835	13524.39962811903	3976.946396725665	8.907614580484718E-4	8.907614580484718E-4	-481282.37038777716	0.0	-1110.6148733586097
2500000	-482310.41080931894	-1038.8865835223428	-481271.5242257966	216.43254690077603	216.43254690077603	7137.440610671774	2563.6974553703826	0.0016962286871050932	0.0016962286871050952	-481271.5242257966	0.0	-1035.557595992776
2510000	-482314.6645471654	-1053.5567327707486	-481261.10781439464	253.7553731410358	253.7553731410358	8355.299098871674	2583.5430534471693	0.0014469290627637148	0.0014469290627637163	-481261.10781439464	0.0	-1052.5358958911293
2520000	-482376.9417713901	-1115.4119022633295	-481261.52986912674	416.71114850557154	416.71114850557154	13860.463426700062	3900.6800430165054	8.74775018350977E-4	8.747750183509763E-4	-481261.52986912674	0.0	-1113.4191096260122
2530000	-482346.10999077593	-1069.8287312727052	-481276.2812595032	289.04022959348566	289.04022959348566	9589.021883470577	3108.508342264115	0.001256132696283577	0.0012561326962835769	-481276.2812595032	0.0	-1069.3457016786158
2540000	-482342.0376219137	-1074.9078218756483	-481267.12980003806	298.8167636926923	298.8167636926923	9936.989614130673	2688.427600600497	0.0012123712050638939	0.001212371205063894	-481267.12980003806	0.0	-1074.6074516833298
2550000	-482338.86815704487	-1083.9606880130518	-481254.9074690318	329.4591109479874	329.4591109479874	10835.974938320183	3202.9899549675547	0.001116805640806644	0.0011168056408066443	-481254.9074690318	0.0	-1083.4005863902717
2560000	-482334.634497692	-1072.181390312341	-481262.45310737967	294.09181994233234	294.09181994233234	9766.21071668086	3307.9252118136665	0.0012337541626241645	0.001233754162624164	-481262.45310737967	0.0	-1071.6613267292626
2570000	-482316.6234978377	-1049.2797548882452	-481267.3437429494	240.43863410640375	240.43863410640375	8007.208781140878	2447.8557570426083	0.001502366288975693	0.0015023662889756925	-481267.3437429494	0.0	-1047.9322246684756
2580000	-482357.33708540205	-1091.523901574367	-481265.8131838277	342.81430892629766	342.81430892629766	11433.725622056854	3741.1163219111895	0.0010549901722170286	0.0010549901722170301	-481265.8131838277	0.0	-1090.6321687779919
2590000	-482328.35932126263	-1070.1162069339407	-481258.2431143287	285.0109555215286	285.0109555215286	9452.097732635406	2407.3703213273307	0.0012808148004444493	0.0012808148004444487	-481258.2431143287	0.0	-1069.8465334147486
2600000	-482369.6072180928	-1103.6254622381093	-481265.9817558547	383.3712448771874	383.3712448771874	12678.444548105728	4011.520975504947	9.546193023223623E-4	9.546193023223625E-4	-481265.9817558547	0.0	-1102.174145067388
2610000	-482412.9556106823	-1142.8846944019153	-481270.0709162804	520.4392807462013	520.4392807462013	17239.844236362667	5172.650959057831	7.029351176094387E-4	7.029351176094385E-4	-481270.0709162804	0.0	-1138.8433897496773
2620000	-482381.78386181477	-1115.723246395006	-481266.06061541976	418.9625770864399	418.9625770864399	13887.357793692237	3787.957900408852	8.695676688496781E-4	8.695676688496785E-4	-481266.06061541976	0.0	-1113.7170996445418
2630000	-482339.0035088368	-1062.0399425702294	-481276.9635662666	269.9508271077867	269.9508271077867	8949.342491591335	3011.0809888124722	0.0013535605859015323	0.0013535605859015323	-481276.9635662666	0.0	-1061.3333821333945
2640000	-482357.79208975413	-1086.1026054356578	-481271.6894843185	330.2983567434686	330.2983567434686	10967.727878731617	3531.7748262052355	0.0011044148935352037	0.0011044148935352022	-481271.6894843185	0.0	-1085.417097879444
2650000	-482360.1568501011	-1091.7840567999497	-481268.3727933011	346.78920034729146	346.78920034729146	11503.681722193913	3373.648458292125	0.0010503067883284422	0.0010503067883284422	-481268.3727933011	0.0	-1090.9784606716044
2660000	-482350.43468851456	-1077.920537076288	-481272.51415143826	309.50440544336305	309.50440544336305	10292.622514618648	3076.223529312649	0.0011786049882726432	0.0011786049882726436	-481272.51415143826	0.0	-1077.4816119061018
2670000	-482325.4881236978	-1066.2991984401165	-481259.1889252577	277.5782051091978	277.5782051091978	9320.045838483858	3027.2970433581218	0.0012942716681570757	0.0012942716681570757	-481259.1889252577	0.0	-1065.7709383201357
2680000	-482348.532620504	-1087.3180646042888	-481261.21455589967	335.4523102940934	335.4523102940934	11113.656790776395	3525.5208510262296	0.001084380861573621	0.001084380861573621	-481261.21455589967	0.0	-1086.5814384843823
2690000	-482313.4874765638	-1047.0093559575146	-481266.4781206063	239.28599986857563	239.28599986857563	7887.798191066978	2259.5020381034706	0.0015457283070622152	0.001545728307062216	-481266.4781206063	0.0	-1045.3906101060586
2700000	-482355.6207716121	-1084.4522832259017	-481271.1684883862	327.5745429025114	327.5745429025114	10805.792624251631	3616.717879153752	0.001115084556806928	0.001115084556806929	-481271.1684883862	0.0	-1083.76708274762
2710000	-482297.42510629736	-1062.8170280118347	-481234.6080782855	270.12583715130745	270.12583715130745	8995.646740549739	2977.9487979793194	0.0013456528103730381	0.001345652810373038	-481234.6080782855	0.0	-1062.151108385756
2720000	-482354.4476860876	-1096.5072074028487	-481257.94047868473	366.51498372918445	366.51498372918445	12022.563524168223	3696.906457880665	0.0010103811338099335	0.0010103811338099354	-481257.94047868473	0.0	-1095.4407689744228
2730000	-482323.93243376154	-1053.5279349805096	-481270.404498781	250.07603597939905	250.07603597939905	8304.971824660232	2286.7094868123404	0.001458614448679907	0.0014586144486799066	-481270.404498781	0.0	-1052.5553025675083
2740000	-482345.4274074609	-1069.779665071828	-481275.6477423891	289.596156229157	289.596156229157	9596.459207584032	3230.9598585280037	0.0012648429312215454	0.0012648429312215454	-481275.6477423891	0.0	-1069.2448276165287
2750000	-482382.84261459194	-1114.7565120214056	-481268.0861025705	420.89391739864413	420.89391739864413	13874.3100757613	4191.301822408664	8.716100254801958E-4	8.716100254801961E-4	-481268.0861025705	0.0	-1112.6660003254212
2760000	-482321.167654422	-1067.1816363854805	-481253.9860180365	288.1821859943882	288.1821859943882	9441.243892545104	2795.1105843412643	0.0012792136829849594	0.001279213682984958	-481253.9860180365	0.0	-1066.7658289991755
2770000	-482345.335234083	-1067.9243953615671	-481277.41083872144	285.30940579069045	285.30940579069045	9451.233025552214	2791.6800174945333	0.0012769506609298614	0.0012769506609298603	-481277.41083872144	0.0	-1067.5142336166596
2780000	-482357.493320535	-1094.6586094462587	-481262.83471108874	355.80111815179026	355.80111815179026	11751.217739478381	3898.0073204647033	0.001023072191423812	0.0010230721914238122	-481262.83471108874	0.0	-1093.5973502283045
2790000	-482317.9147674875	-1050.3304699888602	-481267.58429749863	240.78887883212175	240.78887883212175	7975.990737566288	2804.1513793983613	0.0015162018789382095	0.0015162018789382091	-481267.58429749863	0.0	-1048.7400730603772
2800000	-482330.9341370364	-1055.8523448509632	-481275.08179218543	254.86504366575497	254.86504366575497	8420.071826656407	2982.1815155310724	0.0014367863504592324	0.0014367863504592309	-481275.08179218543	0.0	-1054.7493419482557
2810000	-482324.80886209547	-1063.9221249777786	-481260.88673711766	277.02455851023484	277.02455851023484	9089.4709055372	3026.696307802831	0.0013293884387006532	0.0013293884387006532	-481260.88673711766	0.0	-1063.2958855589166
2820000	-482344.88137093594	-1082.9276418453142	-481261.95372909063	320.42500631448513	320.42500631448513	10728.82536157402	3177.5530450045203	0.0011286351847321764	0.0011286351847321766	-481261.95372909063	0.0	-1082.3983680959307
2830000	-482354.7777634017	-1077.382221766339	-481277.39554163534	308.1264996432522	308.1264996432522	10246.00718006259	2985.799221079182	0.001183673412203135	0.0011836734122031335	-481277.39554163534	0.0	-1076.9755217204424
2840000	-482324.14625096146	-1068.4903802729589	-481255.6558706885	286.0307936801483	286.0307936801483	9488.07849906154	2646.325660457608	0.0012713465034507685	0.0012713465034507674	-481255.6558706885	0.0	-1068.144078473121
2850000	-482377.8661659652	-1100.5275643586506	-481277.33860160655	365.88207756367825	365.88207756367825	12211.680337854696	4407.408890030544	9.85141620141217E-4	9.851416201412172E-4	-481277.33860160655	0.0	-1099.157725231935
2860000	-482384.06586614635	-1122.4100298814708	-481261.6558362649	446.584586269526	446.584586269526	14687.133848708901	4208.7877179784755	8.200155487737866E-4	8.200155487737857E-4	-481261.6558362649	0.0	-1119.8585023177754
2870000	-482337.3233053594	-1084.9832131059975	-481252.3400922534	330.1162190226826	330.1162190226826	10902.248348903757	3201.2523663865218	0.0011132606551384186	0.0011132606551384182	-481252.3400922534	0.0	-1084.4161239631508
2880000	-482313.29552040173	-1068.7867362917912	-481244.50878410996	287.0012559905849	287.0012559905849	9532.79299177037	2890.1576299564	0.001265796541422359	0.0012657965414223573	-481244.50878410996	0.0	-1068.3618098163568
2890000	-482340.5003334404	-1085.7155418939528	-481254.7847915464	329.0297212707747	329.0297212707747	10844.316550626621	2862.8748846527856	0.0011148550756407553	0.001114855075640755	-481254.7847915464	0.0	-1085.2635942220043
2900000	-482301.4821780592	-1059.0211212819765	-481242.4610567772	258.1421219948537	258.1421219948537	8547.586700544456	3218.0454936761225	0.0014080896466877784	0.001408089646687779	-481242.4610567772	0.0	-1058.001580212251
2910000	-482323.0853244951	-1056.1890600825357	-481266.89626441256	255.505845951123	255.505845951123	8504.279199822582	2749.2153094292617	0.001420750543217184	0.0014207505432171843	-481266.89626441256	0.0	-1055.2591089036966
2920000	-482333.3664794054	-1084.863458303855	-481248.5030211015	332.00414207959545	332.00414207959545	10841.976918382063	3749.621218513122	0.0011106311577237312	0.0011106311577237318	-481248.5030211015	0.0	-1084.1324679819777
2930000	-482307.5599415414	-1056.068005824331	-481251.49193571706	259.00660965522417	259.00660965522417	8527.589443118133	2732.1351649258822	0.001407552292105311	0.001407552292105312	-481251.49193571706	0.0	-1055.214947363882
2940000	-482316.56906670966	-1065.8265950326897	-481250.74247167696	280.0403893278871	280.0403893278871	9273.440835932292	2808.878133955509	0.0013051067450100932	0.0013051067450100928	-481250.74247167696	0.0	-1065.3462164007938
2950000	-482354.7121265022	-1110.9865477627745	-481243.7255787394	404.4514226986217	404.4514226986217	13413.616657521356	4206.2146337844915	9.003464231663894E-4	9.003464231663898E-4	-481243.7255787394	0.0	-1109.1180807092792
2960000	-482317.5344645532	-1063.9011568905908	-481253.63330766256	271.7796655354943	271.7796655354943	9098.1487821984	2949.725493712995	0.0013287414550788006	0.0013287414550788015	-481253.63330766256	0.0	-1063.3027646285793
2970000	-482370.1644845425	-1118.1365307997628	-481252.0279537427	431.31729952869307	431.31729952869307	14184.527450682901	3944.3290616930303	8.489870362145565E-4	8.489870362145564E-4	-481252.0279537427	0.0	-1115.914625052922
2980000	-482320.77291398274	-1056.7976582221695	-481263.9752557606	266.4027075503893	266.4027075503893	8654.047051490614	2643.133776596365	0.0013980928849584955	0.0013980928849584959	-481263.9752557606	0.0	-1056.0256824632322
2990000	-482301.03803148493	-1060.7991265368412	-481240.2389049481	269.5309665250829	269.5309665250829	8913.015237706444	2650.3249459085087	0.0013579777543317132	0.0013579777543317132	-481240.2389049481	0.0	-1060.2029815266962
3000000	-482317.21714862826	-1069.754094003868	-481247.4630546244	292.2622980854674	292.2622980854674	9636.67749547676	3031.9769438827034	0.001247874269342247	0.0012478742693422475	-481247.4630546244	0.0	-1069.3067291987934
3010000	-482333.64974039287	-1076.6522330944197	-481256.9975072984	306.5808752284871	306.5808752284871	10156.716821479391	3465.509743864327	0.0011901018660911416	0.0011901018660911437	-481256.9975072984	0.0	-1076.0986480764147
3020000	-482322.6955689107	-1068.3913442152566	-481254.3042246954	280.96677349343616	280.96677349343616	9340.003277783464	2367.8899625645818	0.0012914800797713716	0.0012914800797713714	-481254.3042246954	0.0	-1068.1152367846182
3030000	-482302.7858674164	-1053.3797276916537	-481249.4061397248	255.0522850122782	255.0522850122782	8343.229831452596	2342.5278921369963	0.0014398128742482033	0.0014398128742482024	-481249.4061397248	0.0	-1052.5001187456382
3040000	-482299.81499185495	-1062.7113367613547	-481237.1036550936	270.7399391822553	270.7399391822553	9000.815948759882	2531.0869446541774	0.0013461765261015468	0.0013461765261015464	-481237.1036550936	0.0	-1062.206092597924
3050000	-482336.8900466263	-1102.1615881491039	-481234.7284584772	379.681613772066	379.681613772066	12521.346859338988	3891.106080342587	9.603559225190526E-4	9.603559225190521E-4	-481234.7284584772	0.0	-1100.7755280233039
3060000	-482291.92347331176	-1057.8829664280458	-481234.0405068837	261.69392565141953	261.69392565141953	8622.577905771412	2879.908867366788	0.0014006302974804141	0.0014006302974804126	-481234.0405068837	0.0	-1057.012550703565
3070000	-482334.88867966295	-1090.273164898145	-481244.6155147648	342.24727912854854	342.24727912854854	11381.738593858398	3489.9141647317565	0.0010615828224669226	0.0010615828224669224	-481244.6155147648	0.0	-1089.4742956981427
3080000	-482329.6543084076	-1077.9531191012818	-481251.70118930633	311.35674258534345	311.35674258534345	10306.848509383542	3044.2797878682572	0.001173316673862068	0.0011733166738620673	-481251.70118930633	0.0	-1077.5214541315206
3090000	-482333.61405498965	-1098.052465006483	-481235.5615899832	371.3500833308642	371.3500833308642	12151.091918597267	3484.5287162250042	9.91167325330134E-4	9.91167325330134E-4	-481235.5615899832	0.0	-1096.9494930075957
3100000	-482328.3965242369	-1073.6993369341528	-481254.69718730275	296.8608180019722	296.8608180019722	9842.395680784108	3438.532327874123	0.0012319439060636983	0.0012319439060636992	-481254.69718730275	0.0	-1073.1420364177286
3110000	-482292.96604115027	-1044.031130748279	-481248.934910402	235.05727853860452	235.05727853860452	7686.538594342166	2251.434734946355	0.0015740749734016516	0.0015740749734016516	-481248.934910402	0.0	-1042.1609113829668
3120000	-482309.26170060504	-1062.1489078304028	-481247.1127927746	276.76363492394194	276.76363492394194	9036.838246298366	2916.0142438992025	0.0013334662464013875	0.0013334662464013875	-481247.1127927746	0.0	-1061.5465240241526
3130000	-482333.17829266185	-1088.9786041524962	-481244.19968850934	341.65000202268476	341.65000202268476	11255.596567552488	3635.481130757677	0.0010775754744081851	0.0010775754744081843	-481244.19968850934	0.0	-1088.1910150130757
3140000	-482309.5627555025	-1072.7911717465065	-481236.771583756	295.88566325042575	295.88566325042575	9813.059036497838	2782.6667909403577	0.0012333344510342757	0.0012333344510342765	-481236.771583756	0.0	-1072.4443715602072
3150000	-482307.31521104934	-1073.925030849009	-481233.39018020034	299.1562134069167	299.1562134069167	9935.7412866157	2882.9316866161244	0.0012160299358527408	0.0012160299358527403	-481233.39018020034	0.0	-1073.5535105195625
3160000	-482337.4240212293	-1082.7280284058459	-481254.69599282346	325.6607110214603	325.6607110214603	10725.149251938832	3282.296547748302	0.0011355395958901966	0.0011355395958901964	-481254.69599282346	0.0	-1082.1780451444604
3170000	-482312.5258148866	-1058.6041287937567	-481253.92168609286	265.44997811199295	265.44997811199295	8687.128147228113	2977.1979936580506	0.0013911896853562326	0.0013911896853562326	-481253.92168609286	0.0	-1057.7467268880523
3180000	-482313.17173712916	-1067.8195846276565	-481245.3521525015	282.9050586955699	282.9050586955699	9419.404632315069	2756.88373182456	0.0012946185065628086	0.0012946185065628095	-481245.3521525015	0.0	-1067.384074775421
3190000	-482363.43273423525	-1113.333775171963	-481250.0989590633	414.90456558685065	414.90456558685065	13690.255702955368	3836.758393651856	8.821258163562085E-4	8.821258163562084E-4	-481250.0989590633	0.0	-1111.4165967515833
3200000	-482342.90138274705	-1086.9573629206034	-481255.9440198264	336.99572827806537	336.99572827806537	11057.730315882858	2988.81582029813	0.0010964751756874277	0.0010964751756874266	-481255.9440198264	0.0	-1086.4190176719885
3210000	-482339.35262583784	-1093.4484881990986	-481245.90413763875	356.5333792861191	356.5333792861191	11688.300508321838	3327.166627018274	0.0010362088972253707	0.0010362088972253707	-481245.90413763875	0.0	-1092.6015224324306
3220000	-482338.3407913662	-1090.0082907248393	-481248.33250064135	339.67148434875793	339.67148434875793	11177.378359571216	4028.846243952938	0.0010844504600856634	0.0010844504600856628	-481248.33250064135	0.0	-1089.1384138587423
3230000	-482355.6292100576	-1109.9583838638475	-481245.67082619376	405.3623788178005	405.3623788178005	13318.637299218017	4295.899809441096	9.071978159875966E-4	9.071978159875967E-4	-481245.67082619376	0.0	-1108.1195582209366
3240000	-482293.576068723	-1059.482632018108	-481234.0934367049	265.9548713784651	265.9548713784651	8787.452242863246	2731.4225574329766	0.0013758435193058963	0.0013758435193058968	-481234.0934367049	0.0	-1058.781797049525
3250000	-482305.93667429977	-1067.0352558410093	-481238.9014184587	288.4521230898912	288.4521230898912	9406.425742987054	2989.2951062987713	0.0012845987250512166	0.0012845987250512175	-481238.9014184587	0.0	-1066.5412558075277
3260000	-482323.7007520848	-1080.936247050639	-481242.76450503414	319.45888839083193	319.45888839083193	10539.911309125597	3237.9006258790046	0.0011481178956925639	0.0011481178956925628	-481242.76450503414	0.0	-1080.4181743557112
3270000	-482337.78472610755	-1100.0331184583033	-481237.75160764926	369.92628617900976	369.92628617900976	12167.988944885505	3120.8108405689086	9.933819008829071E-4	9.93381900882907E-4	-481237.75160764926	0.0	-1099.0518869986433
3280000	-482356.6857609511	-1099.872814749326	-481256.81294620177	371.8434374734267	371.8434374734267	12275.946444628817	3966.5686349694165	9.938188213077684E-4	9.93818821307768E-4	-481256.81294620177	0.0	-1098.6540292506982
3290000	-482342.5838207289	-1089.996594468649	-481252.5872262602	345.1251192341479	345.1251192341479	11343.493426501418	3722.637788793514	0.0010722527437893	0.0010722527437892998	-481252.5872262602	0.0	-1089.1686693294978
3300000	-482277.839936665	-1047.1596394783662	-481230.68029718666	235.64629764976297	235.64629764976297	7820.664880046309	2205.8408846409325	0.0015386534638443918	0.0015386534638443922	-481230.68029718666	0.0	-1045.6254529606424
3310000	-482310.0157216142	-1073.7110748017283	-481236.30464681244	297.96071608290714	297.96071608290714	9898.055818500594	3253.0089826502394	0.0012142528599674415	0.001214252859967441	-481236.30464681244	0.0	-1073.2194544719111
3320000	-482327.5304265383	-1081.1784319143044	-481246.351994624	317.45953251909856	317.45953251909856	10569.750293761206	3277.8661456241766	0.0011501215252910093	0.0011501215252910084	-481246.351994624	0.0	-1080.6506403702144
3330000	-482325.629653521	-1085.6911497241679	-481239.9385037968	330.5065038760375	330.5065038760375	10966.639321543213	3245.1780284309734	0.0011130141412822375	0.0011130141412822364	-481239.9385037968	0.0	-1085.1098971471529
3340000	-482297.32467505103	-1063.5086157314458	-481233.8160593196	276.0078940823042	276.0078940823042	9097.900588990191	2853.171131735033	0.00133610269868928	0.0013361026986892794	-481233.8160593196	0.0	-1062.9191347497788
3350000	-482347.90017695836	-1093.8792962091281	-481254.0208807492	348.75963560651127	348.75963560651127	11644.596875079487	3182.139730935186	0.001041243551630685	0.0010412435516306846	-481254.0208807492	0.0	-1093.0971966227432
3360000	-482331.49642284017	-1065.057191274619	-481266.4392315656	276.7733437973394	276.7733437973394	9149.964941335553	3117.6536622763547	0.0013169006759145346	0.0013169006759145353	-481266.4392315656	0.0	-1064.4397878659001
3370000	-482345.23341651	-1089.3327543206192	-481255.90066218935	340.3043322197981	340.3043322197981	11260.352024688136	3034.0422272550045	0.001071382265572648	0.0010713822655726475	-481255.90066218935	0.0	-1088.7065763808896
3380000	-482324.873020069	-1084.188122830102	-481240.68489723885	326.0939937419922	326.0939937419922	10765.566733844815	3483.206620054452	0.001114968901658429	0.0011149689016584298	-481240.68489723885	0.0	-1083.5402903012036
3390000	-482308.81028462254	-1063.0488225446745	-481245.76146207785	271.48169121901765	271.48169121901765	8983.3593805677	3083.9383158080323	0.0013505606255219491	0.0013505606255219483	-481245.76146207785	0.0	-1062.3297581952927
3400000	-482319.81222336343	-1074.1579410199847	-481245.65428234346	304.1927078519581	304.1927078519581	9961.769459318242	3201.25195178243	0.001213316797246283	0.001213316797246285	-481245.65428234346	0.0	-1073.6826817173776
3410000	-482310.52718756057	-1071.816206179568	-481238.710981381	291.69642878062564	291.69642878062564	9717.50024959634	3282.1910364169426	0.001245864136279765	0.001245864136279765	-481238.710981381	0.0	-1071.2919003730472
3420000	-482299.30663499533	-1062.0508302007372	-481237.2558047946	268.58616249919726	268.58616249919726	8932.70209686173	2464.7792033122273	0.0013567317708979413	0.0013567317708979415	-481237.2558047946	0.0	-1061.5321667490666
3430000	-482307.0825772935	-1064.333316715312	-481242.7492605782	277.3873898401673	277.3873898401673	9131.991346889445	2539.52288910914	0.0013217355555997766	0.001321735555599777	-481242.7492605782	0.0	-1063.9065955513736
3440000	-482301.01238906867	-1061.715211972644	-481239.297177096	268.3294018021253	268.3294018021253	8947.327139051007	2699.8446562373165	0.0013498722211705632	0.001349872221170563	-481239.297177096	0.0	-1061.131746081763
3450000	-482317.3408218755	-1077.892814250188	-481239.4480076253	309.5401424478857	309.5401424478857	10273.767620214754	3182.507148929595	0.0011749068629048954	0.0011749068629048943	-481239.4480076253	0.0	-1077.4177735125295
3460000	-482327.5082159305	-1060.263680365665	-481267.2445355648	270.30616871359507	270.30616871359507	8874.559641683958	2672.8205130054284	0.0013624029876736056	0.0013624029876736052	-481267.2445355648	0.0	-1059.641361328072
3470000	-482294.54604817217	-1051.9974951599693	-481242.5485530122	249.65142492295658	249.65142492295658	8249.390761751953	2460.275634008772	0.0014578426243649783	0.0014578426243649794	-481242.5485530122	0.0	-1050.9566859124434
3480000	-482349.4878244229	-1101.517473845533	-481247.9703505774	369.0664562362516	369.0664562362516	12241.537382008491	4559.94173239761	9.861364994120238E-4	9.86136499412024E-4	-481247.9703505774	0.0	-1100.118943418254
3490000	-482334.4456798551	-1088.37871116422	-481246.0669686909	337.019209457931	337.019209457931	11152.037897624297	3042.2518874276857	0.0010812174174716074	0.0010812174174716065	-481246.0669686909	0.0	-1087.7802462759082
3500000	-482375.67794603965	-1120.5767894461603	-481255.1011565935	439.54045680184294	439.54045680184294	14400.047336005044	4010.338469664639	8.404950938701783E-4	8.404950938701775E-4	-481255.1011565935	0.0	-1118.2628659620905
3510000	-482290.2866238344	-1054.2131564151634	-481236.07346741925	250.11481366718164	250.11481366718164	8258.028438512787	3002.488107087971	0.0014616768784048518	0.0014616768784048524	-481236.07346741925	0.0	-1052.9482796217856
3520000	-482303.51959102025	-1055.855853966549	-481247.6637370537	258.21398540267637	258.21398540267637	8511.263091272247	2543.938664753291	0.0014181753711936702	0.0014181753711936713	-481247.6637370537	0.0	-1055.0176336529141
3530000	-482304.6981140069	-1073.9741342387679	-481230.7239797681	300.0366909423701	300.0366909423701	9917.749993323207	2919.7636295370544	0.0012215033292751142	0.0012215033292751142	-481230.7239797681	0.0	-1073.5873510391584
3540000	-482335.0471457125	-1086.5653124366024	-481248.4818332759	336.30666700988786	336.30666700988786	11009.914877759928	3074.1805097321057	0.0010996099666024874	0.0010996099666024876	-481248.4818332759	0.0	-1086.0067964659218
