state	joint	prior	likelihood	treeModel.rootHeight	treeLength	constant.popSize	clock.rate	meanRate	treeLikelihood	branchRates	coalescent 
420000	-74756.48112471348	-2341.6260757870195	-72414.85504892646	104427.67657359802	305534.097714785	41113.957996406345	6.957376374341002E-5	6.957376374340998E-5	-72414.85504892646	0.0	-2320.2739206024835	
430000	-74742.96679932876	-2344.639268349338	-72398.32753097943	104583.32352255334	309386.5307294879	40850.214515638974	6.822249296655431E-5	6.822249296655428E-5	-72398.32753097943	0.0	-2323.4596570988356	
440000	-74771.30097984205	-2346.7289460510133	-72424.57203379105	104925.73014307844	311687.7447914651	43422.621887611014	6.90398300621617E-5	6.903983006216165E-5	-72424.57203379105	0.0	-2325.0742684094466	
450000	-74764.64745716748	-2346.3136923103916	-72418.33376485709	104379.56832079512	309801.9214097244	42844.633873292114	6.864535374195283E-5	6.86453537419529E-5	-72418.33376485709	0.0	-2324.924651955413	
460000	-74741.55289909044	-2345.4214284647683	-72396.13147062567	104291.38091327374	307263.67221683456	48574.9005041025	6.885713981509567E-5	6.88571398150957E-5	-72396.13147062567	0.0	-2324.0103727390997	
470000	-74753.34811618301	-2337.269215049382	-72416.07890113363	104296.02779602316	300502.81981613755	43953.24954903874	7.143378745026376E-5	7.143378745026381E-5	-72416.07890113363	0.0	-2315.6198897115405	
480000	-74763.97192420327	-2344.2908350691305	-72419.68108913414	104355.49986544524	308669.1493208138	40618.26639334702	6.784999985006913E-5	6.784999985006913E-5	-72419.68108913414	0.0	-2323.2824134564903	
490000	-74767.41371450937	-2347.392662753859	-72420.02105175551	104205.88962896552	310647.66445688304	44767.74802388964	6.80158490774726E-5	6.801584907747253E-5	-72420.02105175551	0.0	-2326.1031821212614	
500000	-74759.64095685116	-2346.058570185611	-72413.58238666554	104687.74641274294	309400.0620858628	40307.03296674076	6.861493190976419E-5	6.861493190976415E-5	-72413.58238666554	0.0	-2324.7671552009774	
510000	-74771.65779880254	-2349.4135371976236	-72422.24426160491	104497.39917834602	312660.4279423316	48546.17589925555	6.742538757282031E-5	6.742538757282029E-5	-72422.24426160491	0.0	-2328.0983319809293	
520000	-74768.48592098607	-2346.044402562197	-72422.44151842388	104453.02963664255	310382.91001293366	41584.071210065704	6.759327647091775E-5	6.75932764709178E-5	-72422.44151842388	0.0	-2324.9805493257013	
530000	-74764.70531587068	-2340.651230181628	-72424.05408568906	104722.2372472621	304344.5396419463	41029.137963497	7.126308860232619E-5	7.126308860232627E-5	-72424.05408568906	0.0	-2318.8558194436264	
540000	-74755.92616622336	-2339.819029284258	-72416.1071369391	104454.9171836169	303269.4085049054	41508.09155201696	7.139457959798796E-5	7.1394579597988E-5	-72416.1071369391	0.0	-2318.0460614687945	
550000	-74763.81732542695	-2345.0581087050527	-72418.7592167219	104467.27968061007	308736.8374128653	41506.12502779563	6.814355052443768E-5	6.814355052443777E-5	-72418.7592167219	0.0	-2323.9307924842437	
560000	-74780.7572766287	-2348.565739492295	-72432.19153713642	104712.85701922554	312624.3537789972	48464.30884647368	6.814670609145093E-5	6.814670609145091E-5	-72432.19153713642	0.0	-2327.023774357079	
570000	-74777.60099448987	-2350.024701260679	-72427.57629322918	104707.29997713324	315014.8176141518	45233.65192624274	6.65774375463527E-5	6.657743754635277E-5	-72427.57629322918	0.0	-2328.898620256503	
580000	-74777.68814770959	-2357.0581990062146	-72420.62994870337	104765.42223883077	321602.443274674	50391.35584279353	6.477174603471189E-5	6.477174603471189E-5	-72420.62994870337	0.0	-2335.9903635956653	
590000	-74781.58527729224	-2361.185177143787	-72420.40010014846	104795.36651887558	327395.51058285637	47312.78631731281	6.329883054181467E-5	6.32988305418147E-5	-72420.40010014846	0.0	-2340.3078073622214	
600000	-74775.9074757035	-2359.820816227113	-72416.08665947638	105040.19559150389	325381.42471131927	48563.685256556426	6.378567280787671E-5	6.378567280787673E-5	-72416.08665947638	0.0	-2338.8795145484787	
610000	-74769.67791292179	-2357.67282294996	-72412.00508997183	104799.16421494358	322655.44858015096	47780.22204310933	6.465867770229102E-5	6.465867770229099E-5	-72412.00508997183	0.0	-2336.628980553385	
620000	-74757.9901219347	-2357.448114766083	-72400.54200716861	104691.12882735222	321501.1751420043	42402.57842624574	6.469368246156954E-5	6.469368246156961E-5	-72400.54200716861	0.0	-2336.5849921775125	
630000	-74784.3329589916	-2357.1181083134575	-72427.21485067814	105109.16527138361	322333.5567661866	47834.19460761131	6.5351320917257E-5	6.535132091725702E-5	-72427.21485067814	0.0	-2335.864861170867	
640000	-74786.92091921074	-2353.820016298182	-72433.10090291256	104427.51449486431	316156.7269386354	50567.37156244986	6.729453857904177E-5	6.729453857904173E-5	-72433.10090291256	0.0	-2332.276180888738	
650000	-74758.32449121229	-2358.1063680844236	-72400.21812312787	104719.0433200165	318194.17579684546	54201.791094236665	6.66598829950584E-5	6.665988299505845E-5	-72400.21812312787	0.0	-2336.565909546013	
660000	-74775.47000860763	-2350.5412924235975	-72424.92871618403	104904.53635396496	315919.72841078957	41021.37180700935	6.729148712409723E-5	6.729148712409726E-5	-72424.92871618403	0.0	-2329.2232307991526	
670000	-74774.92166403135	-2351.6646218840674	-72423.25704214729	104542.12750444555	316919.017113568	43608.04812591458	6.635388749523862E-5	6.635388749523862E-5	-72423.25704214729	0.0	-2330.5239060130875	
680000	-74765.07785334236	-2358.8075370442134	-72406.27031629815	104866.95476448476	325550.06354305666	48179.743100162465	6.349655726017459E-5	6.349655726017448E-5	-72406.27031629815	0.0	-2337.9600681082957	
690000	-74799.7563022325	-2367.2458534123884	-72432.51044882012	105033.58302649004	334295.7059965427	44590.37565106978	6.144560835889477E-5	6.144560835889485E-5	-72432.51044882012	0.0	-2346.6357818300926	
700000	-74793.17329349396	-2371.0224201186857	-72422.15087337529	105037.93889809688	338482.30227173667	52354.329333660484	6.041675918381088E-5	6.0416759183810895E-5	-72422.15087337529	0.0	-2350.3574970731493	
710000	-74791.12323581867	-2365.1281866717	-72425.99504914696	105043.52539024399	333372.5104982956	52114.674423733	6.217611183841639E-5	6.217611183841643E-5	-72425.99504914696	0.0	-2344.1680911252606	
720000	-74772.39250845561	-2365.3501782746453	-72407.04233018096	104773.12567090624	332769.71600388107	49082.10103069011	6.0893695171385695E-5	6.089369517138571E-5	-72407.04233018096	0.0	-2344.9237794281153	
730000	-74777.7329657682	-2374.323958408128	-72403.40900736007	105613.65007513114	342899.40423277405	49190.94530144692	5.890361958706744E-5	5.8903619587067506E-5	-72403.40900736007	0.0	-2353.9925127632578	
740000	-74788.67197272439	-2366.73191716048	-72421.94005556391	105369.84302575112	334473.6960493083	51443.613963212316	6.0985094191497666E-5	6.098509419149768E-5	-72421.94005556391	0.0	-2346.1259980470836	
750000	-74780.53981183491	-2372.623808143739	-72407.91600369118	105016.6578267272	339582.2580354605	48015.719262760205	6.030272369509272E-5	6.0302723695092595E-5	-72407.91600369118	0.0	-2352.020226789098	
760000	-74776.26044848589	-2371.418532904478	-72404.8419155814	104942.48240081068	338403.41012590175	49194.47225272204	5.9896394745054214E-5	5.989639474505419E-5	-72404.8419155814	0.0	-2351.000931295218	
770000	-74798.1577497271	-2366.8828723526435	-72431.27487737447	104972.58333646742	334531.29413751926	47131.21933036282	6.0047323791007586E-5	6.004732379100757E-5	-72431.27487737447	0.0	-2346.682539224167	
780000	-74789.72518995177	-2368.545209141016	-72421.17998081076	104829.65815284499	335593.3418413156	46885.13030990553	6.033882717614193E-5	6.0338827176141985E-5	-72421.17998081076	0.0	-2348.1876747776514	
790000	-74793.01311107478	-2370.3780889003465	-72422.63502217442	105414.5090276958	337101.6875451609	54011.71084680967	6.118491079242282E-5	6.118491079242285E-5	-72422.63502217442	0.0	-2349.49810603834	
800000	-74809.71195987535	-2372.7532872534293	-72436.95867262191	105669.49244152162	343013.2576234051	50324.15745348774	5.9287502451708125E-5	5.928750245170808E-5	-72436.95867262191	0.0	-2352.257600651324	
810000	-74790.98569657421	-2380.696734861837	-72410.28896171237	105679.64862548812	349297.49190585944	59705.64517617526	5.703027273211479E-5	5.703027273211478E-5	-72410.28896171237	0.0	-2360.4744606274007	
820000	-74789.41270886092	-2370.0961980322018	-72419.31651082872	104895.27631833567	338077.3721644717	48370.18792656897	5.975554717779305E-5	5.975554717779309E-5	-72419.31651082872	0.0	-2349.7633350720034	
830000	-74792.1019941729	-2376.752011269204	-72415.3499829037	105616.11347047838	346683.9533360019	50903.7995101216	5.8041667407511644E-5	5.804166740751164E-5	-72415.3499829037	0.0	-2356.475097889107	
840000	-74809.39183277852	-2383.7876788539943	-72425.60415392453	106144.12440401128	356062.2264253921	53397.8545146296	5.6577057225399E-5	5.657705722539903E-5	-72425.60415392453	0.0	-2363.4662190003933	
850000	-74793.18067745374	-2384.8190539482566	-72408.36162350548	105936.65825350203	356586.1840721844	48395.81084977224	5.5699411407157016E-5	5.569941140715697E-5	-72408.36162350548	0.0	-2364.887816009558	
860000	-74806.17254180522	-2377.8439646986903	-72428.32857710653	105484.08410898903	347352.60093435156	54032.8919099174	5.7867296436362883E-5	5.7867296436362775E-5	-72428.32857710653	0.0	-2357.5316225026977	
870000	-74784.10120343958	-2382.438750338545	-72401.66245310103	105279.78749635618	353316.94815408625	53431.78795944298	5.668292296362383E-5	5.66829229636239E-5	-72401.66245310103	0.0	-2362.229766102737	
880000	-74816.06530346499	-2383.970660582341	-72432.09464288264	105494.72638298607	354417.50879796385	51089.14443224316	5.67172248411316E-5	5.671722484113158E-5	-72432.09464288264	0.0	-2363.733222541816	
890000	-74795.27000482609	-2381.7410177413244	-72413.52898708476	105506.39854360005	351181.66421981575	57986.52712202536	5.763624353066111E-5	5.763624353066115E-5	-72413.52898708476	0.0	-2361.225103849699	
900000	-74785.14874296902	-2378.790356751038	-72406.35838621798	105224.91297327177	347077.8145917388	56406.05035431672	5.8002658677251384E-5	5.800265867725143E-5	-72406.35838621798	0.0	-2358.402387082664	
910000	-74787.33556439968	-2373.3063536602735	-72414.0292107394	105333.45184793875	343262.5578262337	49724.90268399884	5.8905013241089526E-5	5.890501324108954E-5	-72414.0292107394	0.0	-2352.942759689055	
920000	-74777.9443365827	-2376.9428812402575	-72401.00145534244	104943.67858813082	344581.13248107745	53018.37739728082	5.7973238676552076E-5	5.7973238676552056E-5	-72401.00145534244	0.0	-2356.7684451376344	
930000	-74791.69809978652	-2374.6723135574393	-72417.02578622907	105436.90218844143	343669.5343155234	50836.533129766605	5.890794969419158E-5	5.890794969419152E-5	-72417.02578622907	0.0	-2354.2621956072667	
940000	-74789.54247183772	-2361.649499780086	-72427.89297205763	105281.2795811554	330924.25973383384	48773.772764665235	6.114356857489049E-5	6.114356857489049E-5	-72427.89297205763	0.0	-2341.254262005799	
950000	-74793.4410776711	-2362.3107571940222	-72431.13032047708	104989.28259464151	329303.66357891174	47156.01255094983	6.354231471153427E-5	6.354231471153421E-5	-72431.13032047708	0.0	-2341.2367284718657	
960000	-74765.58835700643	-2356.63667954125	-72408.95167746519	104914.52227738342	322305.7375191335	43181.97855546658	6.423268226539735E-5	6.42326822653974E-5	-72408.95167746519	0.0	-2335.8567011821715	
970000	-74775.63764187072	-2356.8040944809854	-72418.83354738973	104752.54069377088	322686.50353208993	46932.12524482672	6.392096496173051E-5	6.392096496173046E-5	-72418.83354738973	0.0	-2336.019989015895	
980000	-74772.73197644434	-2360.256878085787	-72412.47509835855	104926.50225531902	325119.69622390275	44556.65549667232	6.406885003155106E-5	6.406885003155103E-5	-72412.47509835855	0.0	-2339.3237017479355	
990000	-74759.21688574359	-2357.8295798589893	-72401.38730588461	105123.45015313521	325176.4056041507	45544.479412153254	6.25119806394233E-5	6.251198063942325E-5	-72401.38730588461	0.0	-2337.3894867625704	
1000000	-74768.01339607597	-2358.412443328757	-72409.60095274722	105106.74630783821	323998.52579472004	48887.298138503924	6.481952227090026E-5	6.481952227090022E-5	-72409.60095274722	0.0	-2337.2075748249576	
1010000	-74759.20452534006	-2363.834354876015	-72395.37017046404	105363.13021562633	330849.42098653124	44244.04138769033	6.22445254936639E-5	6.224452549366384E-5	-72395.37017046404	0.0	-2343.167878030339	
1020000	-74762.88719371082	-2364.7796268652833	-72398.10756684553	105079.08873502168	332236.10427495674	49496.42762987563	6.186361807631524E-5	6.186361807631524E-5	-72398.10756684553	0.0	-2344.046368407921	
1030000	-74801.22928210886	-2372.417865037952	-72428.81141707092	105749.34900999458	341416.7035669951	44946.852386141494	5.9342624318859904E-5	5.934262431885983E-5	-72428.81141707092	0.0	-2352.1082217732987	
1040000	-74782.24560860904	-2374.216189937811	-72408.02941867123	104998.5401874296	342893.1330570433	50975.406158607635	5.951196578651515E-5	5.9511965786515147E-5	-72408.02941867123	0.0	-2353.6357356648377	
1050000	-74798.43118548987	-2379.6115420287365	-72418.81964346113	105598.96464357109	350031.80338757276	47786.88933494915	5.682408441610033E-5	5.6824084416100354E-5	-72418.81964346113	0.0	-2359.6450985410743	
1060000	-74812.3138004955	-2383.646304756501	-72428.66749573899	105653.60466552946	355066.04407269624	54110.06066875302	5.6616104870365296E-5	5.661610487036526E-5	-72428.66749573899	0.0	-2363.3523460974534	
1070000	-74794.94789376983	-2381.9448327878	-72413.00306098202	105405.13832756385	353031.4737588364	48631.00578910632	5.716746662394661E-5	5.716746662394664E-5	-72413.00306098202	0.0	-2361.6704553056256	
1080000	-74790.25247914104	-2382.319905816088	-72407.93257332496	105542.39593202261	353951.28356833453	53138.76780308234	5.738776044833176E-5	5.738776044833175E-5	-72407.93257332496	0.0	-2361.825704407873	
1090000	-74817.50829212405	-2385.2620587355896	-72432.24623338846	106150.63316087608	356907.8365525175	59323.49150812162	5.541051102016516E-5	5.541051102016521E-5	-72432.24623338846	0.0	-2365.2154745883686	
1100000	-74800.6540433864	-2383.6644207892787	-72416.98962259712	105688.03347315399	354452.13668896916	56412.57661321064	5.614446425091974E-5	5.614446425091967E-5	-72416.98962259712	0.0	-2363.5340386619814	
1110000	-74805.66449181452	-2387.8392541067997	-72417.82523770772	105653.20304350829	359785.319396022	52544.72077705377	5.550869990901906E-5	5.550869990901908E-5	-72417.82523770772	0.0	-2367.7223707235144	
1120000	-74809.22420716897	-2385.4175579187245	-72423.80664925024	105822.039561292	357093.4977398086	47733.495173389456	5.594710112201734E-5	5.5947101122017394E-5	-72423.80664925024	0.0	-2365.381886743103	
1130000	-74808.64295980228	-2387.791364862294	-72420.85159493999	105792.87597680984	361179.9761150401	56512.971902797515	5.432620380982204E-5	5.4326203809822014E-5	-72420.85159493999	0.0	-2367.964055210213	
1140000	-74781.99364103102	-2384.8122885658936	-72397.18135246512	105290.09842445156	354612.63941230054	58668.020660819195	5.6639062141470115E-5	5.6639062141470095E-5	-72397.18135246512	0.0	-2364.454142730164	
1150000	-74815.75514907597	-2387.860321183097	-72427.89482789287	105923.50897508739	360591.1791915564	51747.43738725937	5.555677495765441E-5	5.555677495765441E-5	-72427.89482789287	0.0	-2367.6973456632363	
1160000	-74800.98408654198	-2393.1199389122753	-72407.8641476297	105557.93457078298	366115.5355978637	58155.163888349765	5.3510224559034285E-5	5.3510224559034224E-5	-72407.8641476297	0.0	-2373.3089505094053	
1170000	-74825.21050205047	-2393.95915876053	-72431.25134328994	105893.1539887055	367273.71677226585	60026.64033129408	5.389954074902231E-5	5.3899540749022315E-5	-72431.25134328994	0.0	-2373.9094910421345	
1180000	-74809.85359765663	-2392.819176439582	-72417.03442121705	105860.9355218807	368685.7720193053	54357.773196830276	5.36629955794051E-5	5.366299557940505E-5	-72417.03442121705	0.0	-2372.883929080798	
1190000	-74801.05432708886	-2394.9943301777007	-72406.05999691116	106064.98729294591	371741.68876392243	55809.32320255792	5.245706956721983E-5	5.245706956721989E-5	-72406.05999691116	0.0	-2375.3325243655804	
1200000	-74815.16012181123	-2390.974568277718	-72424.18555353352	105557.07526138406	365818.3415915027	56268.923158363825	5.3559513176395814E-5	5.3559513176395855E-5	-72424.18555353352	0.0	-2371.193558013577	
1210000	-74834.74411875862	-2394.84040054213	-72439.90371821649	105336.52305398075	369499.40555997915	59542.420247912756	5.2743035230727054E-5	5.274303523072702E-5	-72439.90371821649	0.0	-2375.1200627704143	
1220000	-74804.88540719169	-2397.334449092266	-72407.55095809943	106046.62286986836	372218.1172878127	51713.48148984817	5.355065844205885E-5	5.355065844205888E-5	-72407.55095809943	0.0	-2377.3071439759615	
1230000	-74812.20604558947	-2390.411281567539	-72421.79476402194	105362.19563718626	361922.3952180435	48953.800922423805	5.448306789030684E-5	5.44830678903069E-5	-72421.79476402194	0.0	-2370.630044738641	
1240000	-74785.6665016022	-2391.9016630839774	-72393.76483851823	105564.02277646055	364737.1180551598	51289.5207063422	5.41564722991479E-5	5.415647229914794E-5	-72393.76483851823	0.0	-2372.046463382504	
1250000	-74818.98530472172	-2390.0546705989564	-72428.93063412276	105586.37044800504	361640.7920773436	59828.21811322073	5.445201056759381E-5	5.445201056759381E-5	-72428.93063412276	0.0	-2370.0993034683943	
1260000	-74798.54003842174	-2385.559475071103	-72412.98056335063	105139.30871659545	356806.83037885546	55713.28079307345	5.579885097951597E-5	5.5798850979516024E-5	-72412.98056335063	0.0	-2365.439078691314	
1270000	-74796.12231529808	-2392.6847565595363	-72403.43755873854	105586.88747393317	366121.1777841867	58920.36319020269	5.380024251278278E-5	5.380024251278278E-5	-72403.43755873854	0.0	-2372.7515175418666	
1280000	-74794.81431626277	-2385.2157198990985	-72409.59859636366	105524.22726434219	356603.31000091205	60898.14913992175	5.5397414540147236E-5	5.5397414540147135E-5	-72409.59859636366	0.0	-2365.1641739545953	
1290000	-74799.69035274249	-2384.3025494465023	-72415.38780329599	105490.29573864033	355689.9913576025	49958.0257026572	5.665021059648572E-5	5.665021059648575E-5	-72415.38780329599	0.0	-2364.04154797655	
1300000	-74804.54798668547	-2385.6620278435703	-72418.8859588419	105720.25104042212	358588.6887636945	58327.51550929852	5.453137972504676E-5	5.45313797250468E-5	-72418.8859588419	0.0	-2365.8648304954927	
1310000	-74794.73524033709	-2391.0012891701344	-72403.73395116696	106244.05316130295	364374.30705605284	52732.835688388885	5.510255197471366E-5	5.5102551974713714E-5	-72403.73395116696	0.0	-2370.7841021567697	
1320000	-74814.7875342107	-2394.51534811254	-72420.27218609815	105850.61569026989	369559.7574577665	57981.592566470616	5.305405435654735E-5	5.3054054356547276E-5	-72420.27218609815	0.0	-2374.700592340914	
1330000	-74796.46044989664	-2393.1494344548773	-72403.31101544177	105499.99084989086	367866.25269137655	57973.138273702134	5.304755464457944E-5	5.304755464457946E-5	-72403.31101544177	0.0	-2373.4248275696727	
1340000	-74802.53222309897	-2393.474174098952	-72409.05804900001	106097.63308486209	367344.11197536206	59914.36074296356	5.4036517100361495E-5	5.40365171003615E-5	-72409.05804900001	0.0	-2373.3710936768493	
1350000	-74798.19153689386	-2389.142434362176	-72409.04910253169	105383.75519329151	361231.93172246334	53089.38979581522	5.500919611242652E-5	5.500919611242653E-5	-72409.04910253169	0.0	-2369.121901716242	
1360000	-74800.0177000827	-2381.151822421277	-72418.86587766142	105207.6361247325	353223.8978447134	52229.40805279983	5.632079384461327E-5	5.632079384461328E-5	-72418.86587766142	0.0	-2361.101858237628	
