state	joint	prior	likelihood	treeModel.rootHeight	treeLength	constant.popSize	clock.rate	meanRate	treeLikelihood	branchRates	coalescent 
570000	-73350.05023318231	-1990.296517821501	-71359.75371536081	1798.6050757089715	37399.89199831624	7371.213395416828	3.9456036162113903E-4	3.945603616211387E-4	-71359.75371536081	0.0	-1975.245881114258	
580000	-73314.9508716736	-1995.4556210495664	-71319.49525062404	1798.0184149202637	37862.40016496329	8450.012015891878	3.846280756435794E-4	3.8462807564357954E-4	-71319.49525062404	0.0	-1980.4808646228232	
590000	-73334.19353782656	-2002.4365950342672	-71331.7569427923	1839.963880342282	39346.73532444783	8390.14606378944	3.7388702662923267E-4	3.738870266292327E-4	-71331.7569427923	0.0	-1987.3540455844218	
600000	-73339.97691405522	-1999.1826302375837	-71340.79428381764	1834.3593236663114	38972.55684485579	8019.402449696641	3.7254745973551315E-4	3.725474597355129E-4	-71340.79428381764	0.0	-1984.3343986153297	
610000	-73332.68470180438	-1998.6802269593543	-71334.00447484502	1817.5611261967929	38711.424114746806	7622.2626197485715	3.797896767354567E-4	3.7978967673545696E-4	-71334.00447484502	0.0	-1983.6867257160839	
620000	-73329.83708923076	-2002.2070667533799	-71327.63002247737	1795.6208649654454	39325.76767129497	7577.714234831445	3.68388667388162E-4	3.683886673881624E-4	-71327.63002247737	0.0	-1987.4575714153434	
630000	-73339.27739123607	-1994.8277733340483	-71344.44961790202	1851.7307313722592	38185.098559076374	8160.814774139927	3.842614037156212E-4	3.842614037156206E-4	-71344.44961790202	0.0	-1979.782443588331	
640000	-73339.90551633007	-2007.988654100667	-71331.9168622294	1777.70633846947	40298.51265232616	8199.366743997536	3.625421815150976E-4	3.6254218151509764E-4	-71331.9168622294	0.0	-1993.0577860490378	
650000	-73336.71498086772	-1999.5690788244756	-71337.14590204325	1786.6774964015099	38938.342828653236	7840.981531798276	3.776750574002426E-4	3.7767505740024233E-4	-71337.14590204325	0.0	-1984.5491592625524	
660000	-73327.52651959783	-2005.9304212261336	-71321.5960983717	1907.0901040011408	40306.381267139266	8082.470747429504	3.591478679135808E-4	3.5914786791358056E-4	-71321.5960983717	0.0	-1991.1526732201883	
670000	-73325.27785279615	-1999.9072014613525	-71325.3706513348	1827.118799000555	38871.08280262305	8152.238550397054	3.750911916648732E-4	3.750911916648727E-4	-71325.3706513348	0.0	-1984.9767615435524	
680000	-73333.32940442175	-2008.288556342155	-71325.04084807959	1843.657261783076	40401.645761776046	8077.7233994793805	3.685036742842485E-4	3.6850367428424775E-4	-71325.04084807959	0.0	-1993.0875139722027	
690000	-73330.07771844578	-2001.48814766004	-71328.58957078574	1819.84932137894	39051.3188102223	6976.150657265515	3.7451121710516393E-4	3.7451121710516366E-4	-71328.58957078574	0.0	-1986.6716335832234	
700000	-73320.92202564319	-2001.9843448046076	-71318.93768083859	1870.944919032844	39516.79825300035	7394.161599016422	3.688689327865064E-4	3.688689327865058E-4	-71318.93768083859	0.0	-1987.1717898210043	
710000	-73326.6853573393	-1994.8706006030818	-71331.81475673622	1719.3293267884405	37819.80485282225	8112.555798669425	3.853404477651211E-4	3.8534044776512095E-4	-71331.81475673622	0.0	-1979.9245526431018	
720000	-73331.72107890296	-1990.475723010551	-71341.24535589242	1753.448218294663	37256.78829424366	7034.136145672458	3.8843186957563064E-4	3.884318695756307E-4	-71341.24535589242	0.0	-1975.7625950752615	
730000	-73314.77275788283	-1991.3384230649303	-71323.43433481791	1829.4728474840567	37504.98631968551	7635.948350760014	3.9127130553869E-4	3.9127130553869005E-4	-71323.43433481791	0.0	-1976.3399800066854	
740000	-73340.65973960423	-1995.0286587989096	-71345.63108080532	1770.0657038152208	38078.09054826778	7403.770310166422	3.8682924325183306E-4	3.868292432518329E-4	-71345.63108080532	0.0	-1980.0192910232684	
750000	-73346.11445795906	-2000.2466816623307	-71345.86777629673	1780.2100659075506	39114.13773000479	7745.397496124179	3.697416386160436E-4	3.697416386160431E-4	-71345.86777629673	0.0	-1985.495809932421	
760000	-73316.42552530734	-1998.1860906447766	-71318.23943466255	1858.2369863241474	38747.289876793235	8144.827188518438	3.745579778010187E-4	3.745579778010189E-4	-71318.23943466255	0.0	-1983.3227708797963	
770000	-73328.56624152999	-1999.8417560872183	-71328.72448544277	1809.0091612936762	38882.24366273286	7662.074971487921	3.720151892223246E-4	3.7201518922232456E-4	-71328.72448544277	0.0	-1985.0930022194489	
780000	-73339.05661635385	-1993.1168433122407	-71345.93977304161	1815.4457155997268	37770.15546486925	7775.167455891049	3.832601268464995E-4	3.8326012684649973E-4	-71345.93977304161	0.0	-1978.3130290946726	
790000	-73333.77062348234	-1994.9923314799146	-71338.77829200243	1754.5548978851243	37954.10023666694	7300.803677336493	3.9208266182988314E-4	3.9208266182988336E-4	-71338.77829200243	0.0	-1979.8371675192393	
800000	-73318.22245159987	-1990.1322515632874	-71328.09020003657	1801.2896946450478	37108.012027289406	7383.058823168817	3.960151088518095E-4	3.960151088518095E-4	-71328.09020003657	0.0	-1975.1354330800345	
810000	-73327.89920053491	-1991.7249143064346	-71336.17428622847	1787.591532208415	36735.438520357435	5888.7918214719075	3.9634215638126904E-4	3.963421563812695E-4	-71336.17428622847	0.0	-1977.084305254778	
820000	-73319.18761409473	-1986.6411382776823	-71332.54647581704	1779.1004129802102	36560.09738577668	7461.337857514939	4.01157674539353E-4	4.01157674539353E-4	-71332.54647581704	0.0	-1971.6488540189162	
830000	-73307.61398945499	-1983.5175700567886	-71324.09641939819	1790.4477205610258	36165.943541780936	6993.34738978343	4.069180107134869E-4	4.0691801071348715E-4	-71324.09641939819	0.0	-1968.527302713794	
840000	-73309.60791302798	-1985.7391989371952	-71323.86871409079	1809.8833656169973	36320.59050924061	7390.123025873085	4.073598857751772E-4	4.0735988577517753E-4	-71323.86871409079	0.0	-1970.6163595387793	
850000	-73344.76432129681	-1987.9226738228867	-71356.84164747392	1771.1311395845398	36995.14849020203	7409.226053456093	3.8749359101481216E-4	3.8749359101481227E-4	-71356.84164747392	0.0	-1973.2916213296537	
860000	-73315.15296560663	-1990.4112257856689	-71324.74173982095	1803.3983272610901	37202.22020277908	7962.809875349407	3.8827649869576584E-4	3.88276498695766E-4	-71324.74173982095	0.0	-1975.6005341067385	
870000	-73314.8049895854	-1991.4355987529264	-71323.36939083248	1817.0158299795733	37638.358340155275	7586.713987087502	3.9064508199140955E-4	3.906450819914091E-4	-71323.36939083248	0.0	-1976.4175854467728	
880000	-73318.68873265196	-1994.718761159246	-71323.96997149271	1812.5026977284656	38010.25995030735	7981.8484594575375	3.822036164725888E-4	3.8220361647258854E-4	-71323.96997149271	0.0	-1979.8413963325722	
890000	-73302.50542749392	-1995.5622378583637	-71306.94318963555	1767.6472261283316	37985.268170687785	8068.98085403618	3.7876140145689374E-4	3.7876140145689347E-4	-71306.94318963555	0.0	-1980.8185159346185	
900000	-73341.92016737652	-2000.240335338216	-71341.67983203831	1838.054787256487	38855.60732727364	6964.996370821194	3.833908956037075E-4	3.8339089560370773E-4	-71341.67983203831	0.0	-1985.139463513835	
910000	-73329.48529400122	-1993.6545740666204	-71335.8307199346	1889.8072958858115	37691.86026958957	7810.3840499041735	3.916096042055222E-4	3.9160960420552254E-4	-71335.8307199346	0.0	-1978.5497275081218	
920000	-73316.23494387917	-1991.2053796757361	-71325.02956420343	1795.6258367121486	37451.51799001424	7317.670533775714	3.879040889071041E-4	3.879040889071034E-4	-71325.02956420343	0.0	-1976.4001479276697	
930000	-73305.08927386272	-1994.3896401013071	-71310.69963376141	1795.8216911571178	37929.81111379469	7819.45292459931	3.7873238647448377E-4	3.78732386474484E-4	-71310.69963376141	0.0	-1979.698744084832	
940000	-73334.50084777265	-1998.8798306449848	-71335.62101712766	1779.7021634670152	38714.971942858756	8347.15093768905	3.7691056970348225E-4	3.7691056970348235E-4	-71335.62101712766	0.0	-1983.9094501616835	
950000	-73317.70851777037	-2010.6484648258759	-71307.0600529445	1877.2629333491468	41089.099251116546	8392.521253333307	3.5380785108267854E-4	3.5380785108267876E-4	-71307.0600529445	0.0	-1995.788485075741	
960000	-73329.43124072015	-2008.7114988979797	-71320.71974182218	1855.6392168266668	40458.56156824397	7478.940338471072	3.6210886346253475E-4	3.621088634625345E-4	-71320.71974182218	0.0	-1993.834683424154	
970000	-73316.05952046445	-2002.2883717247978	-71313.77114873964	1903.3076599540943	39514.70674848645	7852.511076342455	3.7116005756518937E-4	3.711600575651887E-4	-71313.77114873964	0.0	-1987.322789993845	
980000	-73309.94448078173	-1988.1377386768506	-71321.80674210489	1805.841871631985	36755.75337575007	7946.966750587689	3.9877133116280776E-4	3.987713311628084E-4	-71321.80674210489	0.0	-1973.0972736668837	
990000	-73316.93118463442	-1991.8528729033112	-71325.07831173111	1765.3480532346507	37394.14093529208	7952.27137995873	3.932339976179551E-4	3.932339976179554E-4	-71325.07831173111	0.0	-1976.7798350684823	
1000000	-73316.57490186872	-1996.09826410128	-71320.47663776744	1862.8835822868075	38279.96548102351	7536.381599418628	3.9216292886438026E-4	3.921629288643798E-4	-71320.47663776744	0.0	-1980.7846758834032	
1010000	-73299.72035670606	-1994.1301889819738	-71305.59016772409	1861.941748429584	37947.94800897599	7242.380636600236	3.837196975354137E-4	3.8371969753541385E-4	-71305.59016772409	0.0	-1979.3135281267798	
1020000	-73309.0711422598	-1995.9561069443723	-71313.11503531542	1894.1828021949634	38477.185745251816	7720.123840867369	3.795185875314341E-4	3.79518587531435E-4	-71313.11503531542	0.0	-1981.0465630057386	
1030000	-73312.12419341957	-2000.731032481156	-71311.39316093842	1828.7074132339185	39056.76469331785	7328.11776058187	3.755919675405449E-4	3.75591967540545E-4	-71311.39316093842	0.0	-1985.8196757493283	
1040000	-73333.74174582213	-1997.04970567794	-71336.69204014419	1816.8758143082355	38271.44309902831	8195.755049888296	3.91487326621901E-4	3.914873266219012E-4	-71336.69204014419	0.0	-1981.682192518089	
1050000	-73359.12147922769	-2005.62122540904	-71353.50025381865	1913.2825267436165	40376.50703585658	8194.59538481899	3.646981984179513E-4	3.646981984179518E-4	-71353.50025381865	0.0	-1990.5736128681297	
1060000	-73339.7108798146	-2012.0108798735707	-71327.69999994102	1907.058794102899	41491.276657521215	7858.6319048396945	3.4652429291769093E-4	3.465242929176909E-4	-71327.69999994102	0.0	-1997.3918098700226	
1070000	-73331.43777159315	-2009.535748965919	-71321.90202262723	1856.4828214961062	40759.52929169698	7858.590129082486	3.5838768260483187E-4	3.583876826048316E-4	-71321.90202262723	0.0	-1994.6609783717295	
1080000	-73329.58145517766	-2004.7337010181275	-71324.84775415953	1902.9811144433788	39853.27251734411	7191.64367423381	3.7213877198109796E-4	3.721387719810975E-4	-71324.84775415953	0.0	-1989.6943149170104	
1090000	-73324.96792414202	-2008.5033771662204	-71316.4645469758	1895.7150429598933	40761.643673660445	7789.739401992902	3.611585505275365E-4	3.611585505275368E-4	-71316.4645469758	0.0	-1993.5198785466368	
1100000	-73338.04871855807	-2016.3645893296941	-71321.68412922838	1866.5031178389927	42401.76130007184	8396.142645389795	3.4404691294764086E-4	3.4404691294764135E-4	-71321.68412922838	0.0	-2001.4833404952144	
1110000	-73320.49015190067	-2014.0888677729922	-71306.40128412767	1883.6453627199899	41651.39598744222	7743.997160927858	3.5014904153196836E-4	3.501490415319687E-4	-71306.40128412767	0.0	-1999.2747540969224	
1120000	-73328.12420411686	-2013.0740619345854	-71315.05014218227	1952.1993262113674	41745.13313160726	8287.57512286657	3.487266599884757E-4	3.487266599884755E-4	-71315.05014218227	0.0	-1998.2218235966689	
1130000	-73326.13628267216	-2014.9754477492822	-71311.16083492288	1966.7947312493945	42083.03100927567	9152.811154264306	3.4802960851989606E-4	3.480296085198957E-4	-71311.16083492288	0.0	-1999.9404370950017	
1140000	-73340.02970264334	-2019.8824458243978	-71320.14725681895	1944.0689349586391	42923.86013716481	7877.317014075739	3.4119256608682193E-4	3.4119256608682215E-4	-71320.14725681895	0.0	-2005.0181595809026	
1150000	-73311.78371492731	-2008.4522680935534	-71303.33144683376	1888.405798247778	40669.14307330039	8250.621852240694	3.622023365219207E-4	3.6220233652192073E-4	-71303.33144683376	0.0	-1993.3996668976574	
1160000	-73316.98169059555	-2005.4996646181553	-71311.4820259774	1822.8821867044574	39900.97569041655	7305.924225745114	3.691377961696378E-4	3.6913779616963886E-4	-71311.4820259774	0.0	-1990.551148912197	
1170000	-73331.62395655515	-2007.406219342461	-71324.21773721269	1869.3206706249168	40255.45003934584	7778.541364144602	3.670276341323665E-4	3.6702763413236594E-4	-71324.21773721269	0.0	-1992.3564047432887	
1180000	-73320.73451477737	-2001.329123008669	-71319.4053917687	1870.239828309664	39201.11019354234	8286.619681214446	3.7186683847167544E-4	3.7186683847167506E-4	-71319.4053917687	0.0	-1986.3934852848854	
1190000	-73334.89826953433	-2000.766430090474	-71334.13183944386	1878.0243043140715	39188.843234594795	6987.552080034248	3.758388877406356E-4	3.758388877406359E-4	-71334.13183944386	0.0	-1985.8447370088581	
1200000	-73304.61841965733	-1990.9545721332631	-71313.66384752406	1793.1390213218474	37142.669145654756	6956.371109604767	3.9688946531050425E-4	3.968894653105048E-4	-71313.66384752406	0.0	-1975.970447088078	
1210000	-73303.51911896664	-1997.542924578351	-71305.97619438829	1829.6326158194372	38416.646654447075	8497.093173575828	3.840037048037485E-4	3.840037048037485E-4	-71305.97619438829	0.0	-1982.381497843963	
1220000	-73318.04477418617	-2001.897678633592	-71316.14709555257	1843.4651226014007	39333.73482939849	8155.83502891005	3.7657388888232696E-4	3.7657388888232707E-4	-71316.14709555257	0.0	-1986.7388843472872	
1230000	-73338.63105032491	-2008.9175846716353	-71329.71346565327	1920.2562690608434	40705.193421696866	8293.328649263263	3.6000880596442057E-4	3.6000880596442084E-4	-71329.71346565327	0.0	-1993.939531470835	
1240000	-73312.76449702849	-2008.197521764121	-71304.56697526437	1885.0292367519637	40356.37830018662	7892.231637104004	3.67077290165092E-4	3.670772901650916E-4	-71304.56697526437	0.0	-1993.0953340501794	
1250000	-73348.97258009097	-2016.3449797475387	-71332.62760034343	1947.0319549791645	42327.34933856464	8183.196310633378	3.4733395289803084E-4	3.4733395289803095E-4	-71332.62760034343	0.0	-2001.3702574194285	
1260000	-73329.2181846308	-2014.8598431169462	-71314.35834151384	1932.7750044130385	41895.00989875249	7919.960210211362	3.520351020171107E-4	3.520351020171106E-4	-71314.35834151384	0.0	-1999.859173463995	
1270000	-73329.22914361588	-2016.564575205841	-71312.66456841004	1977.2070449683483	42268.25099327425	9060.25662962679	3.4715749987470295E-4	3.471574998747027E-4	-71312.66456841004	0.0	-2001.515578953098	
1280000	-73317.70217121611	-2008.3997715684163	-71309.30239964768	1803.1700294244624	40301.543922592486	8518.716625277812	3.5947771114213024E-4	3.594777111421303E-4	-71309.30239964768	0.0	-1993.557380603206	
1290000	-73337.63620031248	-2011.1446106620028	-71326.49158965048	1902.17059040382	41193.24569324624	8051.8600390995125	3.5435655372488957E-4	3.5435655372488903E-4	-71326.49158965048	0.0	-1996.2671089941234	
1300000	-73324.40399028095	-2006.5146385789253	-71317.88935170202	1870.333264145229	40163.97463180369	8543.934417545031	3.6140478227549765E-4	3.6140478227549765E-4	-71317.88935170202	0.0	-1991.636963076884	
1310000	-73323.5647652893	-2017.3191254157232	-71306.24563987357	1855.9948108857457	42010.65672040328	9660.181110435675	3.455857111712112E-4	3.455857111712113E-4	-71306.24563987357	0.0	-2002.3606843494956	
1320000	-73352.30661528488	-2021.7021335639326	-71330.60448172095	1894.0562537448125	42629.19761822485	10481.726223507154	3.435670901498797E-4	3.4356709014987994E-4	-71330.60448172095	0.0	-2006.5446019993897	
1330000	-73329.32660644317	-2017.3193862723078	-71312.00722017085	1953.4380866426568	42541.632298665514	8098.468287414953	3.4449535695897074E-4	3.444953569589709E-4	-71312.00722017085	0.0	-2002.4080305046662	
1340000	-73334.51744602103	-2018.9969776561336	-71315.52046836489	1919.6198047802486	41984.59163983368	10616.261458437599	3.4721489269863353E-4	3.4721489269863446E-4	-71315.52046836489	0.0	-2003.8821073508834	
