state	joint	prior	likelihood	treeModel.rootHeight	treeLength	constant.popSize	clock.rate	meanRate	treeLikelihood	branchRates	coalescent 
200000	-6934.244680123309	-2329.8142538866214	-4604.430426236688	107990.8916838085	437472.9163820513	38551.117214727696	8.563928403446904E-7	8.563928403446906E-7	-4604.430426236688	0.0	-2331.787153269722	
210000	-6939.210843244933	-2368.4639898045093	-4570.746853440424	108705.7859355735	494091.8568711727	51229.43457342304	7.323704385519416E-7	7.32370438551942E-7	-4570.746853440424	0.0	-2370.3044251075244	
220000	-6971.945029709879	-2389.0932667976617	-4582.851762912218	111148.77397904413	543778.645003054	62681.96770481415	7.722328799382603E-7	7.722328799382613E-7	-4582.851762912218	0.0	-2390.6952876242867	
230000	-6975.581440492491	-2374.444967781366	-4601.136472711125	109199.06223981609	522179.3009713355	58932.908261750905	7.917868366998756E-7	7.917868366998763E-7	-4601.136472711125	0.0	-2376.082363175445	
240000	-6977.700005023837	-2366.2999368570154	-4611.400068166821	111190.72975211254	525220.2897778726	52683.48246169075	7.99896802163591E-7	7.998968021635903E-7	-4611.400068166821	0.0	-2368.0405707082687	
250000	-6991.720188462125	-2384.4625656623757	-4607.25762279975	112183.96387871382	548594.6200534457	57329.34236964469	6.522941328034314E-7	6.522941328034304E-7	-4607.25762279975	0.0	-2386.3047304644247	
260000	-6979.593789142904	-2380.238715549938	-4599.355073592966	110333.5141901296	544292.5313229155	60947.087389925095	7.173689720598088E-7	7.173689720598086E-7	-4599.355073592966	0.0	-2381.935589509456	
270000	-6956.7928115862	-2384.6154527222375	-4572.177358863962	108918.89351070941	526887.9828603008	51126.526101543044	7.035987669293605E-7	7.035987669293598E-7	-4572.177358863962	0.0	-2386.501211713621	
280000	-6953.7925458406535	-2355.495503111088	-4598.297042729566	110982.25786504864	496433.26057030674	47487.61000098286	7.376062857165198E-7	7.376062857165198E-7	-4598.297042729566	0.0	-2357.4062717490883	
290000	-6962.837790530437	-2367.33005525693	-4595.507735273507	109609.10231651254	502411.4149108253	54265.520627682614	7.853017152305133E-7	7.85301715230513E-7	-4595.507735273507	0.0	-2369.053687671648	
300000	-6970.814182562001	-2373.116814523348	-4597.697368038654	109476.4539817723	511560.2670796078	55055.360353574346	7.184567260355715E-7	7.184567260355713E-7	-4597.697368038654	0.0	-2374.906511677454	
310000	-6946.5435260341255	-2364.294554586104	-4582.248971448022	109070.29253828074	485025.4094126425	52987.329914081965	8.29028417821686E-7	8.290284178216864E-7	-4582.248971448022	0.0	-2365.9897656706144	
320000	-6931.600479001252	-2340.3466529301854	-4591.253826071066	107272.20218116904	446968.51944888406	53394.69084059658	9.683694707227287E-7	9.68369470722729E-7	-4591.253826071066	0.0	-2341.8849385124627	
330000	-6926.7936468514	-2354.500991049745	-4572.292655801654	107480.56056990259	464233.85202056746	49173.933717780346	8.424525922218586E-7	8.424525922218576E-7	-4572.292655801654	0.0	-2356.251958206365	
340000	-6960.2021203556	-2369.987645094441	-4590.214475261158	107694.82452686536	491219.4785878377	56206.35840481993	7.325000123140032E-7	7.325000123140022E-7	-4590.214475261158	0.0	-2371.7344011037444	
350000	-6960.472982675194	-2352.8293682912	-4607.643614383994	109819.41940145925	477403.2593403134	49931.11400186064	8.456364422279692E-7	8.456364422279692E-7	-4607.643614383994	0.0	-2354.5645407036104	
360000	-6948.813080650793	-2363.474260510092	-4585.3388201407015	108555.19043250679	508977.54817780864	49815.41337356649	7.852368156708066E-7	7.852368156708062E-7	-4585.3388201407015	0.0	-2365.284867774147	
370000	-6968.0956251972875	-2386.355246649871	-4581.740378547416	108394.04050279837	557532.5075076937	56527.62003589927	6.987641926570102E-7	6.987641926570104E-7	-4581.740378547416	0.0	-2388.153427602207	
380000	-6983.126976811159	-2389.8973766057507	-4593.229600205408	112274.5923842333	569644.0910152328	57258.84860122779	6.316453545180548E-7	6.316453545180544E-7	-4593.229600205408	0.0	-2391.773713544465	
390000	-6959.689002430181	-2365.393017363339	-4594.295985066842	111962.11282547782	509218.4454195715	53421.935550836555	7.409111214497791E-7	7.409111214497793E-7	-4594.295985066842	0.0	-2367.1853988583725	
400000	-6984.263686778306	-2390.5067362252807	-4593.7569505530255	111922.5623560682	565336.8057168315	62214.50852963016	6.30863893625153E-7	6.308638936251534E-7	-4593.7569505530255	0.0	-2392.3000535192677	
410000	-6929.53379572513	-2359.109290231886	-4570.424505493244	108517.1240296255	477071.95767470566	56933.07927023428	7.785454038988983E-7	7.785454038988983E-7	-4570.424505493244	0.0	-2360.786501868926	
420000	-6928.741856865054	-2349.721903083606	-4579.019953781448	107689.23363422831	461034.9125664164	48826.265632051975	8.288093917555681E-7	8.288093917555671E-7	-4579.019953781448	0.0	-2351.493656740574	
430000	-6926.9179914544	-2344.5231053796865	-4582.394886074714	108560.21024965378	462907.4416744326	49729.437538442246	8.363230078918218E-7	8.363230078918221E-7	-4582.394886074714	0.0	-2346.269014615689	
440000	-6927.952750942608	-2336.8765518035048	-4591.076199139103	107783.10941965017	439371.01468229236	49593.1896030756	8.550376617048027E-7	8.550376617048032E-7	-4591.076199139103	0.0	-2338.599509194322	
450000	-6958.545804533651	-2365.6186137684404	-4592.92719076521	107086.06205783272	481965.6067053687	58586.685016530355	7.50147240973633E-7	7.501472409736339E-7	-4592.92719076521	0.0	-2367.300753105558	
460000	-6989.96773383045	-2397.1561865260455	-4592.8115473044045	110656.65164796986	569280.3750071377	65341.03308304349	6.637831709174449E-7	6.637831709174448E-7	-4592.8115473044045	0.0	-2398.8572866711665	
470000	-6954.4763990163	-2355.0369099125546	-4599.4394891037455	108454.9421738282	483901.0994171255	52219.70923099821	8.148699192575059E-7	8.148699192575059E-7	-4599.4394891037455	0.0	-2356.7619498304907	
480000	-6970.402045982232	-2394.564341887056	-4575.837704095176	109129.91663700748	535369.5881307261	65564.64094945833	6.70385748352072E-7	6.703857483520711E-7	-4575.837704095176	0.0	-2396.2453435588295	
490000	-6980.486794045215	-2400.8380510748048	-4579.64874297041	111953.65787650937	567829.5563185648	68036.1458243123	6.961955576884134E-7	6.961955576884135E-7	-4579.64874297041	0.0	-2402.4561772271627	
500000	-6974.306884396837	-2370.2674647908216	-4604.039419606015	109146.26915391994	500166.0987190474	57813.79712741119	7.490684554341301E-7	7.490684554341306E-7	-4604.039419606015	0.0	-2371.9690239608326	
510000	-6941.654007294339	-2350.110786301358	-4591.54322099298	109722.1562033732	479669.4080409132	49004.38354528411	7.176560488703505E-7	7.176560488703505E-7	-4591.54322099298	0.0	-2352.008582590904	
520000	-6978.502533550063	-2388.864912450149	-4589.637621099914	110391.80971420006	543299.4561509307	56823.3426626649	7.509596207703348E-7	7.509596207703357E-7	-4589.637621099914	0.0	-2390.5905140137406	
530000	-6932.137847935144	-2358.523143583003	-4573.614704352141	106717.73787024	461759.8139748689	59759.67317467666	7.79428858785273E-7	7.79428858785273E-7	-4573.614704352141	0.0	-2360.1465356491767	
540000	-6964.218330812983	-2376.6449440677434	-4587.57338674524	109972.86468149463	501621.29794802744	62840.94917504925	7.376172691105658E-7	7.376172691105663E-7	-4587.57338674524	0.0	-2378.2769331359386	
550000	-6970.635785643462	-2385.716146965539	-4584.919638677924	110328.538192015	541235.4551903417	56036.19546375564	7.33410565569218E-7	7.334105655692173E-7	-4584.919638677924	0.0	-2387.476666043055	
560000	-6957.866913540878	-2377.7004896350313	-4580.166423905847	110534.06337893469	521191.48335959343	49792.1903752464	6.975561707222107E-7	6.975561707222105E-7	-4580.166423905847	0.0	-2379.618728715154	
570000	-6940.926879691061	-2335.1380592815767	-4605.788820409484	112790.4328211789	468106.4670122071	49595.62052802191	7.741201450283347E-7	7.741201450283357E-7	-4605.788820409484	0.0	-2336.9556607754776	
580000	-6919.46465453581	-2339.7301926115174	-4579.734461924292	107023.17532869852	443920.0647310059	47421.59997804241	9.339167517613846E-7	9.339167517613833E-7	-4579.734461924292	0.0	-2341.420049346275	
590000	-6943.366677824226	-2369.1186726235833	-4574.248005200642	107233.18986032088	479900.75877786276	58252.64880872367	7.7674634444706E-7	7.767463444470607E-7	-4574.248005200642	0.0	-2370.775744979017	
600000	-6942.377571115529	-2359.7952320221734	-4582.582339093355	109254.6510883345	493429.20110884577	51904.29957403292	7.013840671608701E-7	7.01384067160869E-7	-4582.582339093355	0.0	-2361.659299230192	
610000	-6940.775155740869	-2372.9376140192144	-4567.837541721655	106795.80638566881	485225.0770122621	57095.738214655496	8.031213079087862E-7	8.031213079087864E-7	-4567.837541721655	0.0	-2374.5866338244896	
620000	-6921.800072244297	-2345.9825638943666	-4575.81750834993	108099.81713404761	445461.4764658092	52777.41047977391	8.951484281529731E-7	8.951484281529729E-7	-4575.81750834993	0.0	-2347.6041774349083	
630000	-6924.766860337721	-2349.443185275383	-4575.323675062337	106894.73505816232	458920.1178989471	55672.422320363905	9.05872071385218E-7	9.058720713852182E-7	-4575.323675062337	0.0	-2351.0033568129315	
640000	-6923.585641745391	-2350.425416169611	-4573.16022557578	109741.65992870354	480916.2112365236	48509.08259264691	8.564731361798248E-7	8.564731361798245E-7	-4573.16022557578	0.0	-2352.178598692286	
650000	-6963.1407695686885	-2350.5148275620018	-4612.625942006687	107427.04397069539	476343.2688968539	43556.77726296562	8.258681320061269E-7	8.258681320061265E-7	-4612.625942006687	0.0	-2352.4076076775145	
660000	-6964.990949405526	-2383.7861172654216	-4581.204832140104	109645.69951748507	524563.0669844195	56474.05285194023	6.912291946594886E-7	6.912291946594881E-7	-4581.204832140104	0.0	-2385.587180108276	
670000	-6946.68460456349	-2349.536725855344	-4597.147878708147	109303.08044226695	462960.4419509753	44453.309229717604	8.859664305937212E-7	8.859664305937213E-7	-4597.147878708147	0.0	-2351.3429906489587	
680000	-6950.657147693635	-2360.8347322778004	-4589.822415415835	109601.17178905442	510776.51692291745	49357.48775612746	7.671085769515756E-7	7.671085769515749E-7	-4589.822415415835	0.0	-2362.6758639839086	
690000	-6949.070170673967	-2340.8003961441577	-4608.26977452981	108264.67465742119	464826.2373585063	46522.21848805822	8.176206936190243E-7	8.176206936190248E-7	-4608.26977452981	0.0	-2342.633437475863	
700000	-6951.928453445393	-2347.4330414068804	-4604.495412038512	107124.45641282937	471146.4269245786	48118.9053486523	8.256824791099691E-7	8.256824791099688E-7	-4604.495412038512	0.0	-2349.2252185702255	
710000	-6931.548036976301	-2345.457750780401	-4586.0902861959	109394.84627240055	481329.313156884	49374.456897778626	8.223633406457214E-7	8.223633406457212E-7	-4586.0902861959	0.0	-2347.2300649913977	
720000	-6955.698647814925	-2376.6525173775285	-4579.046130437397	110045.8705641226	525934.7044193356	51801.62715755276	7.244034479452228E-7	7.244034479452223E-7	-4579.046130437397	0.0	-2378.499411530853	
730000	-6959.126756476493	-2381.118922765444	-4578.007833711049	108250.1782961161	526811.6311071264	65164.873947559885	7.484464094729688E-7	7.484464094729685E-7	-4578.007833711049	0.0	-2382.707523969294	
740000	-6941.423002174979	-2361.101110307312	-4580.321891867668	109762.60897345062	501163.75319243176	51782.255222472966	7.580474458859532E-7	7.580474458859536E-7	-4580.321891867668	0.0	-2362.902640674577	
750000	-6983.233104147248	-2403.4233009494296	-4579.809803197818	112367.46432693419	586458.3418355861	67210.417431237	6.575453472494507E-7	6.575453472494507E-7	-4579.809803197818	0.0	-2405.108034027797	
760000	-6959.398656842842	-2386.706717181157	-4572.691939661685	110342.60762094556	557932.9325840424	61008.83178624538	6.694189748285168E-7	6.694189748285174E-7	-4572.691939661685	0.0	-2388.4665123025256	
770000	-6970.431692378754	-2370.412501044603	-4600.0191913341505	109368.70040791719	523876.9009789412	58845.33682606636	7.763003995092343E-7	7.763003995092339E-7	-4600.0191913341505	0.0	-2372.0696515293216	
780000	-6990.226366340652	-2387.7041265404696	-4602.522239800182	107797.43925482345	538553.5415412459	58446.76265237081	7.547675032706905E-7	7.547675032706909E-7	-4602.522239800182	0.0	-2389.3961564446945	
790000	-6974.822232636667	-2381.001860102294	-4593.820372534373	111242.72677189687	541803.047434517	60133.9031893	6.289731283822036E-7	6.289731283822036E-7	-4593.820372534373	0.0	-2382.8253040950285	
800000	-6956.51436118805	-2369.3557882472805	-4587.15857294077	108975.0858612334	503484.9840775927	56297.10148736715	6.842509740315092E-7	6.842509740315097E-7	-4587.15857294077	0.0	-2371.162640000718	
810000	-6929.5973368594605	-2343.55629409749	-4586.04104276197	108124.04009295869	444215.516124029	48293.634916253905	8.451780432282621E-7	8.451780432282626E-7	-4586.04104276197	0.0	-2345.3173247302334	
820000	-6915.830753195866	-2337.711480617164	-4578.119272578702	107236.80417328089	439947.47585504275	44418.06744532826	8.294389248808507E-7	8.294389248808502E-7	-4578.119272578702	0.0	-2339.571268015067	
830000	-6890.503170346718	-2316.9720873861097	-4573.531082960609	107028.60729297949	415477.24222830223	44117.06253875976	9.008006815302976E-7	9.008006815302967E-7	-4573.531082960609	0.0	-2318.75944083936	
840000	-6927.359501990143	-2342.210359777493	-4585.14914221265	109151.82971488553	459692.03630341607	48730.329228183626	8.047367895771319E-7	8.047367895771319E-7	-4585.14914221265	0.0	-2344.0095381693177	
850000	-6945.109852734566	-2357.2222106152985	-4587.887642119267	108296.7225831984	474304.47793195886	54189.21403511603	7.507656341567415E-7	7.507656341567418E-7	-4587.887642119267	0.0	-2358.9794055349157	
860000	-6914.3333933806	-2319.5103705718084	-4594.823022808791	107510.587981676	426539.39729766495	43894.70006893353	8.211182909753106E-7	8.211182909753111E-7	-4594.823022808791	0.0	-2321.386246799257	
870000	-6896.885542407703	-2331.5709256072782	-4565.314616800424	106625.02833484556	432444.5655081428	45658.963677526066	9.34433372936906E-7	9.344333729369052E-7	-4565.314616800424	0.0	-2333.2957822743456	
880000	-6930.261596905183	-2353.532895235392	-4576.728701669791	107148.41590670406	468908.1541092499	56681.83514455152	8.282361345326288E-7	8.282361345326286E-7	-4576.728701669791	0.0	-2355.158019410592	
890000	-6944.654375770609	-2371.6935867448838	-4572.960789025725	108851.00492287938	507846.06108555326	56254.6666189971	7.730648603668344E-7	7.730648603668346E-7	-4572.960789025725	0.0	-2373.3963978468414	
900000	-6938.338154837516	-2348.9686160233996	-4589.369538814117	108546.77536273835	470191.94940240134	51374.443338243414	8.477084962465447E-7	8.477084962465454E-7	-4589.369538814117	0.0	-2350.671581907623	
910000	-6900.073493597407	-2337.3214155153078	-4562.7520780821	107230.92695369908	444598.3521963299	48399.99960577592	8.887742293187251E-7	8.887742293187249E-7	-4562.7520780821	0.0	-2339.0358225141053	
920000	-6924.645311645327	-2354.398303215597	-4570.247008429729	109436.3698072761	469923.2493457798	48383.303994780494	8.191588538070955E-7	8.191588538070961E-7	-4570.247008429729	0.0	-2356.1917426441123	
930000	-6888.381260714004	-2327.10311704111	-4561.278143672894	108079.93742539427	436389.5448325895	43464.09308281533	8.910692445064663E-7	8.910692445064664E-7	-4561.278143672894	0.0	-2328.9207755022812	
940000	-6892.126831925134	-2337.3383953176544	-4554.7884366074795	108306.94373155618	425204.6178861435	35979.43240844723	8.921538780491484E-7	8.921538780491492E-7	-4554.7884366074795	0.0	-2339.3409561918024	
950000	-6923.229367490416	-2326.554940602644	-4596.674426887772	109150.36001510429	428738.73622163374	42382.276201443514	9.67868316140833E-7	9.678683161408333E-7	-4596.674426887772	0.0	-2328.3215138822693	
960000	-6882.011914405168	-2301.2353794873884	-4580.776534917779	106919.75157771561	384098.0252732134	38092.985556481755	1.019755058764329E-6	1.0197550587643305E-6	-4580.776534917779	0.0	-2303.050843787662	
970000	-6900.556170279247	-2332.442172989539	-4568.113997289708	106574.98958753332	418888.52485646243	44121.12620349295	9.0206801948404E-7	9.020680194840395E-7	-4568.113997289708	0.0	-2334.229216117236	
980000	-6941.345341719474	-2322.41844699707	-4618.9268947224045	110049.70577529713	447239.7604969845	43689.90492712717	8.52516848014357E-7	8.525168480143569E-7	-4618.9268947224045	0.0	-2324.2728917631985	
990000	-6918.630973087434	-2323.729009475839	-4594.9019636115945	108506.09601590491	428842.2770673374	46353.7152992619	8.541469721376786E-7	8.541469721376778E-7	-4594.9019636115945	0.0	-2325.517296993795	
1000000	-6883.250534304856	-2305.5823931639707	-4577.668141140885	105744.95455985852	397771.6402515158	43606.63238317311	9.517495897430082E-7	9.517495897430083E-7	-4577.668141140885	0.0	-2307.3277833010507	
1010000	-6932.266342438714	-2330.7395170374734	-4601.52682540124	108140.80202889635	438935.3510899382	43872.74254040704	7.461390684264581E-7	7.461390684264581E-7	-4601.52682540124	0.0	-2332.7008273994716	
1020000	-6928.716816216136	-2357.9189759619326	-4570.797840254204	108499.78914216	475813.94175201724	46735.58480649551	8.566641662285732E-7	8.566641662285734E-7	-4570.797840254204	0.0	-2359.708238146873	
1030000	-6953.193650340104	-2384.006806467298	-4569.186843872806	110433.51444364432	532424.5095311159	58165.58945040502	6.719132816065551E-7	6.719132816065557E-7	-4569.186843872806	0.0	-2385.804815687847	
1040000	-6949.685820702349	-2369.103914851303	-4580.581905851045	109561.05153725408	523355.5131525372	57678.24635427035	6.784640746925944E-7	6.784640746925947E-7	-4580.581905851045	0.0	-2370.89956191433	
1050000	-6958.153532692784	-2381.9330308785597	-4576.220501814225	113255.38671575807	548474.1551492624	57702.89741306008	6.857181864305168E-7	6.857181864305163E-7	-4576.220501814225	0.0	-2383.7253518358166	
1060000	-6971.29006692148	-2389.3853400474804	-4581.904726874	110124.9533137765	550007.8827881229	59452.45085639607	6.82536747348074E-7	6.825367473480737E-7	-4581.904726874	0.0	-2391.1522110657147	
1070000	-6968.137844284665	-2367.3338002576475	-4600.804044027018	110239.579028583	504830.8493345432	54802.408005394514	8.04241418755636E-7	8.042414187556361E-7	-4600.804044027018	0.0	-2369.026612543104	
1080000	-6963.8329735769585	-2369.6712173909577	-4594.161756186	107565.12639841186	502207.90177890257	55724.84966845599	7.570760831986085E-7	7.570760831986086E-7	-4594.161756186	0.0	-2371.4007471674336	
1090000	-6928.225908020194	-2353.2001162623865	-4575.025791757807	109866.7302491388	479662.10021415364	54418.74903542046	7.495609922705943E-7	7.495609922705941E-7	-4575.025791757807	0.0	-2354.956058956099	
1100000	-6949.924508145652	-2377.790565212354	-4572.133942933298	109962.78500487866	525038.0315373525	55014.45670365863	6.911644325957488E-7	6.911644325957483E-7	-4572.133942933298	0.0	-2379.618018406561	
1110000	-6933.320284654406	-2350.653515637418	-4582.666769016988	107480.04799703552	467965.6755882609	48048.94980947933	8.383107348061928E-7	8.383107348061927E-7	-4582.666769016988	0.0	-2352.432888101874	
1120000	-6958.440694657878	-2377.721339614116	-4580.719355043762	109257.59641997356	518735.4216601439	61195.44506810789	6.785327658103637E-7	6.785327658103638E-7	-4580.719355043762	0.0	-2379.456408809383	
1130000	-6925.133979188451	-2345.558944949386	-4579.575034239066	109377.3007060346	472473.76223447465	47015.46428252653	8.464708015504396E-7	8.464708015504398E-7	-4579.575034239066	0.0	-2347.3523767202933	
1140000	-6921.248061790997	-2350.6241056223475	-4570.623956168649	109893.27000958104	472645.3885302287	58080.00743746538	8.059933503052874E-7	8.059933503052876E-7	-4570.623956168649	0.0	-2352.249860373619	
1150000	-6905.711203165023	-2320.7077576378065	-4585.003445527217	108070.18284153586	431241.2666915633	41804.64053754149	9.475643191547227E-7	9.475643191547233E-7	-4585.003445527217	0.0	-2322.5078982352597	
1160000	-6940.3668556916655	-2337.956700735435	-4602.41015495623	112596.89760364847	464290.562091549	52699.93630311059	8.454584053585609E-7	8.454584053585606E-7	-4602.41015495623	0.0	-2339.635254264293	
1170000	-6910.388004582779	-2320.176899298066	-4590.211105284713	106890.65656838698	428022.19956506643	41966.06223837034	8.409851865015263E-7	8.409851865015265E-7	-4590.211105284713	0.0	-2322.077768563463	
1180000	-6915.172927194529	-2327.3151452202856	-4587.857781974243	108723.63268191685	446753.83322944003	46825.0711372249	8.772101243366894E-7	8.772101243366889E-7	-4587.857781974243	0.0	-2329.07485039128	
1190000	-6916.952367549078	-2340.212047859934	-4576.740319689145	105749.34110332937	425606.0193333746	43812.718556559026	9.04721898174686E-7	9.047218981746865E-7	-4576.740319689145	0.0	-2342.005402196811	
1200000	-6903.801630717088	-2323.1923345058785	-4580.60929621121	108145.0014448512	415439.9578338335	43784.87646676701	9.753884225790768E-7	9.753884225790768E-7	-4580.60929621121	0.0	-2324.916472207309	
1210000	-6896.836518925995	-2309.9143281621527	-4586.922190763842	108153.6402066212	399791.4962650353	42166.554330783	8.278052622218758E-7	8.278052622218757E-7	-4586.922190763842	0.0	-2311.813224246266	
1220000	-6916.470374293351	-2348.2580194056945	-4568.212354887656	107953.23584015948	441496.95819159294	48832.355370696	9.016313655731485E-7	9.016313655731486E-7	-4568.212354887656	0.0	-2349.9499318131006	
1230000	-6909.605697974682	-2337.770851940846	-4571.834846033836	106629.34113226779	444778.4948482743	45434.652339412154	8.718703616713958E-7	8.718703616713961E-7	-4571.834846033836	0.0	-2339.5656458328554	
1240000	-6923.333567180516	-2346.4178398955573	-4576.915727284959	107348.25032823463	459147.71662809694	54459.46670192799	8.427313975835177E-7	8.427313975835171E-7	-4576.915727284959	0.0	-2348.065197190272	
1250000	-6927.080511887492	-2346.656158917464	-4580.424352970028	107024.74646356449	448221.9412895556	52694.19967572899	7.976058914256066E-7	7.976058914256065E-7	-4580.424352970028	0.0	-2348.381376360755	
1260000	-6924.444614468925	-2327.0415132971343	-4597.40310117179	110192.89423354363	441723.2396805479	44417.06473189672	9.000570743453874E-7	9.000570743453883E-7	-4597.40310117179	0.0	-2328.8298164470884	
1270000	-6942.547026978014	-2356.681144458535	-4585.865882519479	108280.49212269159	474641.0585600314	49285.19835342206	8.665217158600933E-7	8.665217158600939E-7	-4585.865882519479	0.0	-2358.406660051274	
1280000	-6917.236133707827	-2320.9085829694745	-4596.327550738352	106444.9111018093	426787.01395232434	43730.41462183848	8.482714194184582E-7	8.482714194184585E-7	-4596.327550738352	0.0	-2322.7604404515305	
1290000	-6958.691221086776	-2358.785140035208	-4599.9060810515675	108915.71804624004	478934.7057295573	49343.91649136889	8.257998105121715E-7	8.257998105121713E-7	-4599.9060810515675	0.0	-2360.553817641679	
1300000	-6937.218791811527	-2359.723432383064	-4577.4953594284625	108303.89467103417	485914.04281262745	50007.02505783564	7.604619275295556E-7	7.604619275295557E-7	-4577.4953594284625	0.0	-2361.553192939601	
1310000	-6960.588532276708	-2376.707196851053	-4583.8813354256545	112242.41574751186	508700.29067777464	51265.3156716704	6.970434219684284E-7	6.970434219684278E-7	-4583.8813354256545	0.0	-2378.593492238025	
1320000	-6969.372752860703	-2370.049374761264	-4599.323378099439	109545.99956223731	494376.2450620959	50551.26777410754	7.606712242117362E-7	7.606712242117357E-7	-4599.323378099439	0.0	-2371.870267100884	
1330000	-6915.177353519435	-2319.1482547292603	-4596.029098790174	106774.36865161872	413244.77539693954	40437.753710289035	9.886898719539314E-7	9.886898719539316E-7	-4596.029098790174	0.0	-2320.9391399893075	
1340000	-6915.484278633001	-2338.222878508309	-4577.261400124692	108558.76206425056	435138.3192242532	43126.998191176164	8.285971091442312E-7	8.285971091442294E-7	-4577.261400124692	0.0	-2340.111530239334	
1350000	-6956.43025844012	-2358.0812763806707	-4598.34898205945	109396.97140772191	492911.69207862916	59833.712150078216	7.550015226265013E-7	7.550015226265008E-7	-4598.34898205945	0.0	-2359.7397535224873	
1360000	-6968.83382391247	-2387.251541052368	-4581.582282860101	112688.69849333892	544387.7613432468	61057.228430309326	6.964649226890263E-7	6.96464922689026E-7	-4581.582282860101	0.0	-2388.972794992879	
1370000	-6967.8191774708885	-2373.9757580917344	-4593.8434193791545	109329.90637960656	527825.2555543843	51264.777493054484	7.171466898484794E-7	7.171466898484795E-7	-4593.8434193791545	0.0	-2375.842358807936	
