state	joint	prior	likelihood	treeModel.rootHeight	treeLength	constant.popSize	clock.rate	meanRate	treeLikelihood	branchRates	coalescent 
56570000	-8580.848541316753	-2873.896860900431	-5706.951680416322	1085047.800885508	5719417.824227547	710997.5924649417	9.729100481688713E-8	9.729100481688713E-8	-5706.951680416322	0.0	-2875.14609216735	
56580000	-8554.107627591358	-2884.495196722777	-5669.612430868581	1094604.727163081	5655271.180694398	787343.033369838	9.459732549024518E-8	9.459732549024516E-8	-5669.612430868581	0.0	-2885.672306570933	
56590000	-8557.123843002524	-2895.6029258199314	-5661.520917182593	1085941.282366739	5941895.518134445	696184.9599219959	8.767730121364122E-8	8.767730121364141E-8	-5661.520917182593	0.0	-2896.97979163557	
56600000	-8590.115324395938	-2891.916444724581	-5698.198879671357	1094446.1225578387	6040056.26457739	774388.6452808353	8.941977426839232E-8	8.941977426839239E-8	-5698.198879671357	0.0	-2893.1660740995535	
56610000	-8600.859393855108	-2898.2936326886734	-5702.565761166435	1090682.4321890143	6086473.334358161	843445.1624095842	9.005464264036276E-8	9.00546426403628E-8	-5702.565761166435	0.0	-2899.450116693358	
56620000	-8609.571280234954	-2904.6663236830605	-5704.904956551893	1096473.5218493512	6286268.64726293	824996.9222377873	8.774308088210687E-8	8.774308088210684E-8	-5704.904956551893	0.0	-2905.8706127575324	
56630000	-8600.5135432611	-2878.518228957762	-5721.995314303338	1090382.7604077773	5816700.777846709	772562.5834619296	9.233971710501357E-8	9.233971710501353E-8	-5721.995314303338	0.0	-2879.738300844779	
56640000	-8605.431742488883	-2905.2896275395296	-5700.142114949353	1122428.1520325781	6435751.488008144	786782.4030464278	8.229768740802173E-8	8.229768740802166E-8	-5700.142114949353	0.0	-2906.607059133763	
56650000	-8593.815067574595	-2905.4020506392917	-5688.413016935303	1101585.1654991263	6409008.412800378	905126.65620625	8.121918254158344E-8	8.121918254158333E-8	-5688.413016935303	0.0	-2906.592985859	
56660000	-8567.92882685758	-2882.8073256703483	-5685.121501187231	1077862.2126632475	5862188.012451606	739976.0781680177	8.604086252069004E-8	8.604086252069001E-8	-5685.121501187231	0.0	-2884.1424383671156	
56670000	-8579.283444026874	-2876.635028003496	-5702.6484160233795	1080043.7267447966	5604442.163971888	632774.1158528072	8.783959730123811E-8	8.783959730123809E-8	-5702.6484160233795	0.0	-2878.10591409159	
56680000	-8564.109323570645	-2875.9909522815783	-5688.118371289066	1080358.0239045396	5668925.887178239	716183.6074558373	9.756381912051318E-8	9.756381912051328E-8	-5688.118371289066	0.0	-2877.2304480996663	
56690000	-8573.787003857658	-2882.608698935883	-5691.178304921775	1116875.0784293304	5889639.734725606	817306.1170030561	8.997239672791804E-8	8.997239672791804E-8	-5691.178304921775	0.0	-2883.798894154721	
56700000	-8583.717434605562	-2906.01010251635	-5677.707332089212	1087229.239257506	6216729.649654771	795046.6441957934	7.913165864222145E-8	7.913165864222152E-8	-5677.707332089212	0.0	-2907.3570950576755	
56710000	-8626.448124905712	-2909.710627941318	-5716.737496964394	1105267.1549439135	6502238.519748913	855706.6520747502	8.750842349019749E-8	8.750842349019752E-8	-5716.737496964394	0.0	-2910.879173377662	
56720000	-8605.40314085293	-2914.3736850166056	-5691.029455836324	1103265.8465757223	6416721.658855034	886039.7448912326	8.123771850368514E-8	8.123771850368516E-8	-5691.029455836324	0.0	-2915.5856752006002	
56730000	-8585.468941350144	-2905.458438433489	-5680.010502916655	1102369.1860571473	6328629.795176327	854996.2917330356	8.500835852923246E-8	8.500835852923246E-8	-5680.010502916655	0.0	-2906.6597899283347	
56740000	-8616.918778559475	-2915.2943814298023	-5701.624397129673	1107105.1784526627	6908471.74933074	877252.4495298538	7.645958835149261E-8	7.645958835149263E-8	-5701.624397129673	0.0	-2916.5766287444435	
56750000	-8623.636562804888	-2923.9686021448083	-5699.667960660079	1132301.1878227189	7007345.779202487	903798.212894769	7.645408966007555E-8	7.645408966007574E-8	-5699.667960660079	0.0	-2925.2206580434013	
56760000	-8588.084342587254	-2895.0629598352807	-5693.021382751973	1094847.2405505464	5987869.337575328	782997.883134391	8.594221693650009E-8	8.59422169365002E-8	-5693.021382751973	0.0	-2896.3425172884195	
56770000	-8565.868983258846	-2883.604979808334	-5682.264003450511	1074371.7126638882	5648146.97616187	592896.1627020679	9.36860094538563E-8	9.368600945385627E-8	-5682.264003450511	0.0	-2885.0757654825647	
56780000	-8554.917172030793	-2868.6158917982953	-5686.301280232498	1084821.3936692427	5496839.722753702	671711.7739927591	9.750771841812562E-8	9.750771841812561E-8	-5686.301280232498	0.0	-2869.921467029761	
56790000	-8588.95032383857	-2871.87037163923	-5717.079952199339	1086963.8628198933	5691692.591413861	633124.9114988202	9.539195515727646E-8	9.53919551572765E-8	-5717.079952199339	0.0	-2873.256536907238	
56800000	-8564.96144740865	-2889.4947184032085	-5675.466729005442	1098727.7969279233	5896785.044374965	797823.0928778974	9.794183845510066E-8	9.794183845510062E-8	-5675.466729005442	0.0	-2890.6195742644595	
56810000	-8566.067003443743	-2879.4310593749046	-5686.635944068838	1088396.4320474851	5929436.07252986	702496.9882407594	8.411550493180809E-8	8.411550493180808E-8	-5686.635944068838	0.0	-2880.8407978263044	
56820000	-8597.902642647645	-2905.2236937975576	-5692.678948850088	1092892.7668676449	6413063.940953269	803126.6846477758	7.761355941748536E-8	7.761355941748536E-8	-5692.678948850088	0.0	-2906.5800060901665	
56830000	-8587.189551298441	-2897.560213824322	-5689.629337474119	1091172.1565067724	6303123.639396261	775787.113711669	8.583459676432049E-8	8.583459676432058E-8	-5689.629337474119	0.0	-2898.8488891670863	
56840000	-8618.168276628176	-2933.776342909651	-5684.391933718525	1115101.2426050154	7137495.892173212	937247.7285685504	7.108571145747068E-8	7.108571145747069E-8	-5684.391933718525	0.0	-2935.066027103019	
56850000	-8621.197575123639	-2922.562659960641	-5698.634915162998	1103852.919695242	6958024.643251547	863435.7073453353	7.818044159827455E-8	7.818044159827446E-8	-5698.634915162998	0.0	-2923.8374651128115	
56860000	-8584.891865288053	-2907.384689091845	-5677.507176196207	1078187.3951904578	6276003.3426521765	790242.7314919741	7.848901835188382E-8	7.848901835188379E-8	-5677.507176196207	0.0	-2908.745906895587	
56870000	-8604.33730814598	-2896.6505677673954	-5707.686740378584	1088551.510948263	6108614.928426468	717129.437712409	8.186353695641724E-8	8.186353695641723E-8	-5707.686740378584	0.0	-2898.0668297582465	
56880000	-8616.301408307376	-2923.1158403892964	-5693.185567918079	1100971.4324280524	6825648.417794953	854464.4897674125	7.731827094329818E-8	7.731827094329822E-8	-5693.185567918079	0.0	-2924.4132646117137	
56890000	-8618.393401849451	-2926.9410618493666	-5691.452340000085	1117402.8871809554	7022104.617325073	841518.8009483691	8.093940675350535E-8	8.093940675350541E-8	-5691.452340000085	0.0	-2928.204437570564	
56900000	-8586.710244411723	-2884.9444116145096	-5701.765832797213	1083597.9215180522	5924852.362599627	711431.9519951716	8.626478281029427E-8	8.626478281029423E-8	-5701.765832797213	0.0	-2886.316160881513	
56910000	-8554.180951268007	-2867.0926994808765	-5687.08825178713	1074700.9928856357	5458553.42505483	711273.2543437198	1.0841755209241744E-7	1.0841755209241733E-7	-5687.08825178713	0.0	-2868.2287046854935	
56920000	-8552.565975372449	-2860.0997216016144	-5692.466253770834	1074081.4051797378	5248437.768576982	674487.2513027657	1.0285202341679628E-7	1.0285202341679626E-7	-5692.466253770834	0.0	-2861.347543945915	
56930000	-8607.29767795914	-2870.486552799727	-5736.811125159413	1082167.144845924	5785131.912907027	616930.251656735	9.590434909277523E-8	9.590434909277513E-8	-5736.811125159413	0.0	-2871.8922154074703	
56940000	-8625.268679134257	-2919.5015189669025	-5705.767160167354	1154293.4547633554	6819554.715396258	917341.8482669892	7.142718447930181E-8	7.14271844793018E-8	-5705.767160167354	0.0	-2920.8077629805475	
56950000	-8650.50603402224	-2930.4384316250917	-5720.067602397149	1107991.5900789076	7066015.813822524	884631.7522434979	7.537883065719898E-8	7.537883065719887E-8	-5720.067602397149	0.0	-2931.7262852878807	
56960000	-8634.99392966342	-2929.4433263323485	-5705.550603331071	1131749.5467013707	7247629.653548403	910121.6246677373	7.231994188301414E-8	7.231994188301422E-8	-5705.550603331071	0.0	-2930.74465518781	
56970000	-8595.228905882454	-2917.3142337666	-5677.914672115853	1111237.2547925105	6625269.580721473	898847.2143143846	7.730672656293928E-8	7.730672656293927E-8	-5677.914672115853	0.0	-2918.561765814826	
56980000	-8617.172973081406	-2920.396793500781	-5696.7761795806255	1105988.1196338322	6869250.013868915	842000.1822278213	7.664323868952473E-8	7.664323868952476E-8	-5696.7761795806255	0.0	-2921.717746447616	
56990000	-8608.469483358094	-2922.5488105352106	-5685.920672822883	1107803.190927356	6777102.250935053	866917.3374842878	8.198523687337051E-8	8.19852368733705E-8	-5685.920672822883	0.0	-2923.771017758857	
57000000	-8631.08472503645	-2937.8780393066627	-5693.206685729788	1119407.0576289322	7150410.369716212	876320.8039927477	7.541511917384482E-8	7.541511917384482E-8	-5693.206685729788	0.0	-2939.1744069810306	
57010000	-8642.252959161919	-2932.72309825565	-5709.529860906269	1093890.0959453562	7174874.413339039	943288.364605056	7.544883245637235E-8	7.544883245637222E-8	-5709.529860906269	0.0	-2933.9452235766153	
57020000	-8642.26768722904	-2919.081075367021	-5723.186611862019	1086672.3571613329	6779587.398549996	936805.198375121	7.580179378452549E-8	7.580179378452543E-8	-5723.186611862019	0.0	-2920.3068602389853	
57030000	-8610.834307400337	-2906.4528408683614	-5704.381466531975	1105376.948335683	6444307.152068181	775027.5948403889	8.112790667224062E-8	8.11279066722406E-8	-5704.381466531975	0.0	-2907.799982122286	
57040000	-8605.491604100478	-2915.6529223690595	-5689.838681731419	1116102.543138544	6699297.560234519	782348.7164631743	7.439356871885659E-8	7.439356871885657E-8	-5689.838681731419	0.0	-2917.0778217125703	
57050000	-8623.6697860522	-2899.1470380995274	-5724.522747952672	1095356.6492283137	6360418.771378812	773093.9714323039	8.68004154393721E-8	8.680041543937227E-8	-5724.522747952672	0.0	-2900.4270598809403	
57060000	-8656.972471347606	-2941.6298700031443	-5715.342601344461	1104944.3692275116	7100228.139612561	1098829.952949514	7.639952824326265E-8	7.639952824326249E-8	-5715.342601344461	0.0	-2942.686757882148	
57070000	-8623.605862471815	-2922.6474749329896	-5700.958387538826	1103152.1749221836	6917154.718370384	802310.1235040616	7.228207499782746E-8	7.228207499782745E-8	-5700.958387538826	0.0	-2924.075975563704	
57080000	-8639.87749150923	-2931.6059816275847	-5708.271509881646	1115500.9734258617	7147328.612681833	950914.760531101	7.096175753566377E-8	7.09617575356638E-8	-5708.271509881646	0.0	-2932.882936956291	
57090000	-8623.025271666298	-2921.618310451502	-5701.406961214795	1091014.8980605945	6703633.689934407	774642.0148154012	7.604303641467313E-8	7.604303641467308E-8	-5701.406961214795	0.0	-2923.0310878962637	
57100000	-8621.578964480197	-2919.1542689427492	-5702.424695537448	1089334.4469101583	6743249.850112135	849656.3856025455	8.411277835045911E-8	8.4112778350459E-8	-5702.424695537448	0.0	-2920.369703165059	
57110000	-8591.568125400943	-2906.4428794393825	-5685.125245961561	1090489.3653768238	6305143.33237059	730666.3340112934	9.098106325115192E-8	9.098106325115194E-8	-5685.125245961561	0.0	-2907.7298990232716	
57120000	-8595.11172963023	-2901.631367155382	-5693.480362474847	1098631.7991411865	6357030.355646358	729075.3266828333	8.302759336170015E-8	8.302759336170015E-8	-5693.480362474847	0.0	-2903.016243314335	
57130000	-8592.343322902523	-2910.333431627944	-5682.00989127458	1082697.686779419	6376087.53296379	878641.3561121154	8.133012357040027E-8	8.133012357040031E-8	-5682.00989127458	0.0	-2911.5527739148274	
57140000	-8595.759589360241	-2915.9221909176003	-5679.837398442642	1086054.6749408708	6461501.402677275	880891.3527911422	8.500154611991186E-8	8.50015461199118E-8	-5679.837398442642	0.0	-2917.09288311799	
57150000	-8570.602606754777	-2884.583155338177	-5686.0194514166005	1092964.2323193534	5863817.347066806	741903.9129255136	8.80677477518737E-8	8.806774775187361E-8	-5686.0194514166005	0.0	-2885.892137607782	
57160000	-8582.59904640134	-2891.1580544820295	-5691.44099191931	1078941.4783914802	6046565.983200902	740915.5203044576	8.583446858483733E-8	8.583446858483746E-8	-5691.44099191931	0.0	-2892.4939669921628	
57170000	-8629.982473352484	-2906.806424183587	-5723.176049168897	1085239.3998735056	6355038.566676455	964802.6651244955	8.353441252456172E-8	8.353441252456161E-8	-5723.176049168897	0.0	-2907.9048988077484	
57180000	-8592.011883563762	-2887.532724115886	-5704.479159447876	1103124.5270701856	5994180.218528453	629130.5652472089	9.151703313451807E-8	9.151703313451792E-8	-5704.479159447876	0.0	-2888.966215653452	
57190000	-8618.51472797184	-2903.397470591687	-5715.117257380152	1109209.8247138245	6220276.588395107	696153.2066312907	8.359032315579313E-8	8.359032315579309E-8	-5715.117257380152	0.0	-2904.822157182365	
57200000	-8582.723424024804	-2874.863794715926	-5707.859629308878	1079901.7126148473	5456159.569687244	763766.5605690521	1.0341524806470568E-7	1.034152480647057E-7	-5707.859629308878	0.0	-2875.979546777011	
57210000	-8570.903256009013	-2866.6811619523196	-5704.222094056692	1075530.29848261	5401828.388571672	674652.6692730589	9.365574455715047E-8	9.365574455715048E-8	-5704.222094056692	0.0	-2868.0238755332894	
57220000	-8580.171802429688	-2879.1405696476427	-5701.031232782045	1084196.9143885188	5829503.072372918	735477.3181772521	8.507704246070055E-8	8.507704246070047E-8	-5701.031232782045	0.0	-2880.4930483081494	
57230000	-8602.035883834324	-2897.8999043563454	-5704.135979477977	1094551.6704067704	6100611.852794135	867059.4617472343	8.833994332222761E-8	8.833994332222761E-8	-5704.135979477977	0.0	-2899.048735421491	
57240000	-8575.923715771378	-2886.503697201936	-5689.420018569442	1090060.5982256096	5935786.4749364	763712.2586261441	9.182157191865325E-8	9.182157191865332E-8	-5689.420018569442	0.0	-2887.7403169772892	
57250000	-8550.268597984643	-2871.8744956515175	-5678.394102333125	1082558.7358805928	5535038.4032352995	696433.987962805	9.670146318215045E-8	9.670146318215044E-8	-5678.394102333125	0.0	-2873.152279288229	
57260000	-8572.69742897201	-2860.596545749389	-5712.10088322262	1075072.8450664505	5237199.787569631	598937.2469364359	1.0138021753504651E-7	1.0138021753504644E-7	-5712.10088322262	0.0	-2861.978162934141	
57270000	-8590.741186469771	-2911.327571532952	-5679.41361493682	1101762.1348638989	6386891.341572061	905029.0968361333	7.836930981234044E-8	7.836930981234038E-8	-5679.41361493682	0.0	-2912.554743781721	
57280000	-8569.149813424534	-2875.7520234211875	-5693.397790003346	1075514.582697714	5670613.614750875	662983.9939108818	9.375061455869619E-8	9.375061455869624E-8	-5693.397790003346	0.0	-2877.110246593988	
57290000	-8596.949871258736	-2896.41406552616	-5700.535805732576	1113112.3230548734	6141553.870252154	725002.4570380058	9.140969028739096E-8	9.140969028739101E-8	-5700.535805732576	0.0	-2897.7056240656802	
57300000	-8598.800455180535	-2902.878933331419	-5695.921521849116	1113309.3377748101	6440231.606884018	700320.6821503065	7.523245861508441E-8	7.523245861508435E-8	-5695.921521849116	0.0	-2904.4031393691052	
57310000	-8635.72357552224	-2936.101547329393	-5699.622028192846	1118949.3329794607	7142413.294810552	787638.2791370167	7.127924446197317E-8	7.12792444619731E-8	-5699.622028192846	0.0	-2937.562393299917	
57320000	-8630.7798386289	-2938.342378902861	-5692.437459726038	1110505.834453806	7267304.892059932	974052.5086642668	7.631364913137305E-8	7.631364913137299E-8	-5692.437459726038	0.0	-2939.5198539584662	
57330000	-8646.15952369739	-2919.443148276178	-5726.7163754212115	1085251.3332147277	6876967.718452561	907421.9320837772	7.893025258959562E-8	7.893025258959551E-8	-5726.7163754212115	0.0	-2920.6588145316364	
57340000	-8631.895839638468	-2936.923608157375	-5694.972231481092	1099566.3591505985	7170058.3449593615	837266.3397272925	7.337913948602737E-8	7.337913948602735E-8	-5694.972231481092	0.0	-2938.2937382440405	
57350000	-8632.663526750555	-2921.1758782751835	-5711.487648475371	1098475.8197547467	6871178.23163967	869739.3556749303	7.455759041408274E-8	7.455759041408272E-8	-5711.487648475371	0.0	-2922.4925360543816	
57360000	-8626.622321729044	-2939.6322976838637	-5686.990024045181	1108306.2849118195	7223675.164095259	908539.651772011	6.936555523186275E-8	6.936555523186263E-8	-5686.990024045181	0.0	-2940.9776396020966	
57370000	-8644.974792116394	-2939.983035140124	-5704.99175697627	1162216.4624293975	7347647.7714398485	879983.0434032278	7.094106756237236E-8	7.094106756237226E-8	-5704.99175697627	0.0	-2941.337415866712	
57380000	-8596.562053800055	-2929.1871051912935	-5667.374948608762	1110492.3845895317	7018268.281884069	991461.8820172156	7.709134609674938E-8	7.709134609674941E-8	-5667.374948608762	0.0	-2930.337907651491	
57390000	-8618.530853506425	-2919.0542293096682	-5699.476624196756	1097685.6003366038	6656813.2240218455	888421.9608673619	7.832094572572584E-8	7.832094572572574E-8	-5699.476624196756	0.0	-2920.3000954676395	
57400000	-8680.61041643739	-2955.341124153594	-5725.269292283795	1153133.15385318	8055431.368919941	1212948.472337212	6.471701725233942E-8	6.471701725233943E-8	-5725.269292283795	0.0	-2956.466420401458	
57410000	-8647.830192487876	-2967.149531281825	-5680.680661206051	1125945.4387518568	8306351.751837056	1184865.7679467688	6.114367981766058E-8	6.114367981766059E-8	-5680.680661206051	0.0	-2968.3554305702783	
57420000	-8649.742607256678	-2966.839128740509	-5682.903478516169	1120818.5634909063	8285374.068820959	1170789.2527276687	6.012052276307213E-8	6.012052276307218E-8	-5682.903478516169	0.0	-2968.073912590321	
57430000	-8609.24603538551	-2923.1944840632787	-5686.05155132223	1113698.9213761427	6996459.805822726	757259.9031883833	7.105121541453426E-8	7.105121541453428E-8	-5686.05155132223	0.0	-2924.6979401974986	
57440000	-8625.939217834139	-2929.5576513852197	-5696.381566448919	1119748.6245432603	7010629.150008166	960835.5175485648	7.284835879709974E-8	7.284835879709974E-8	-5696.381566448919	0.0	-2930.7979270180986	
57450000	-8612.49924862961	-2928.267205506075	-5684.232043123536	1124559.9156214118	7043010.164427558	942636.3347623609	7.693599637549829E-8	7.693599637549834E-8	-5684.232043123536	0.0	-2929.4704628153513	
57460000	-8611.23072824363	-2915.721607968082	-5695.509120275549	1106757.8840799883	6627688.48092894	912581.4390685846	8.402640741854985E-8	8.402640741854984E-8	-5695.509120275549	0.0	-2916.867760248595	
57470000	-8622.87516633538	-2933.0689757907335	-5689.806190544647	1099688.7961134708	7040152.992122359	1004824.9517204029	7.486133107920996E-8	7.486133107921007E-8	-5689.806190544647	0.0	-2934.23663612364	
57480000	-8596.23003363518	-2897.8354579629995	-5698.39457567218	1092653.0548080571	6171244.2379569635	826467.6468751183	8.800262381522575E-8	8.800262381522569E-8	-5698.39457567218	0.0	-2899.0357464050476	
57490000	-8614.32104776662	-2914.492977908012	-5699.828069858608	1105557.6043105053	6482950.373376288	764651.7207989702	8.388386666373127E-8	8.388386666373127E-8	-5699.828069858608	0.0	-2915.818881680003	
57500000	-8596.390948426202	-2903.705960781734	-5692.6849876444685	1104955.4497855569	6176973.048986936	838502.482184401	8.38109323821465E-8	8.381093238214658E-8	-5692.6849876444685	0.0	-2904.9420457935225	
57510000	-8630.125695900027	-2932.0063633097607	-5698.119332590267	1106287.3800461493	7001654.387620958	813390.3960600462	7.817411843021938E-8	7.817411843021946E-8	-5698.119332590267	0.0	-2933.340675857674	
57520000	-8622.26548274628	-2921.289383420058	-5700.976099326221	1084622.686512035	6718155.365009892	849226.9654597355	7.585661496940206E-8	7.585661496940196E-8	-5700.976099326221	0.0	-2922.612692739712	
57530000	-8613.081290661088	-2912.741726125515	-5700.339564535573	1119998.2694836801	6828025.746368449	886109.1613485067	7.437560837091485E-8	7.437560837091484E-8	-5700.339564535573	0.0	-2914.0422691482704	
57540000	-8606.593409875159	-2909.7739633308934	-5696.819446544266	1102113.161743487	6625913.547352237	845533.113761625	7.828949831445573E-8	7.828949831445575E-8	-5696.819446544266	0.0	-2911.0698119183985	
57550000	-8588.615546349822	-2901.1765987829067	-5687.438947566916	1095362.0770006091	6175761.634547304	856793.1408974389	8.030526692838023E-8	8.030526692838027E-8	-5687.438947566916	0.0	-2902.4341225618514	
57560000	-8590.086074546682	-2892.609179048401	-5697.476895498281	1077220.315652713	5957350.833897642	645393.0707959074	9.140676425614964E-8	9.140676425614959E-8	-5697.476895498281	0.0	-2894.018698521631	
57570000	-8615.13379110608	-2925.765406579345	-5689.368384526736	1096941.6384580005	6783900.075844073	879779.161696136	7.905415334228302E-8	7.905415334228301E-8	-5689.368384526736	0.0	-2927.0109176876995	
57580000	-8621.55991744493	-2938.9206593115	-5682.63925813343	1099134.6375953313	7048208.439243119	874594.2483278908	7.437882189357486E-8	7.437882189357487E-8	-5682.63925813343	0.0	-2940.23373089082	
57590000	-8603.369980294752	-2898.5968017179302	-5704.773178576823	1083249.4803088235	6079868.646773486	757412.8833227871	9.63150241285271E-8	9.631502412852708E-8	-5704.773178576823	0.0	-2899.789257858404	
57600000	-8555.485476310276	-2858.7771088581603	-5696.708367452115	1067431.9551479283	5229467.363957261	663396.3833467194	9.447351460931854E-8	9.447351460931851E-8	-5696.708367452115	0.0	-2860.127952949458	
57610000	-8591.675982256715	-2898.366752861973	-5693.309229394741	1089985.45776936	6065037.795871541	848598.1189973506	8.323200881861531E-8	8.323200881861518E-8	-5693.309229394741	0.0	-2899.59808423153	
57620000	-8572.327445526327	-2884.8069784006793	-5687.520467125647	1091228.8174901647	5845448.671714351	737893.8756165258	8.840472181346672E-8	8.840472181346672E-8	-5687.520467125647	0.0	-2886.1175500838626	
57630000	-8588.549031209903	-2920.500454146485	-5668.048577063418	1088493.2877530449	6531532.712672698	830630.2525546124	7.39696920579747E-8	7.396969205797475E-8	-5668.048577063418	0.0	-2921.870895001484	
57640000	-8591.843852085149	-2907.7449025732662	-5684.098949511883	1100983.8365156902	6321809.621445815	853923.4163468041	8.437283630042462E-8	8.43728363004247E-8	-5684.098949511883	0.0	-2908.9553200244864	
57650000	-8587.121863923778	-2908.121017090568	-5679.00084683321	1104409.536248378	6511238.820333287	842846.6602571411	8.057170537613728E-8	8.057170537613729E-8	-5679.00084683321	0.0	-2909.391069504055	
57660000	-8584.053151683966	-2898.3746628886506	-5685.6784887953145	1098588.533641714	6341580.8219919335	809423.7499964364	7.716154697214307E-8	7.716154697214311E-8	-5685.6784887953145	0.0	-2899.7288955238328	
57670000	-8597.069873222736	-2923.2159074750807	-5673.853965747656	1112738.3815785453	6854332.468159564	954203.0392192545	7.372834704180224E-8	7.372834704180225E-8	-5673.853965747656	0.0	-2924.4511871578993	
57680000	-8587.408770232321	-2907.5553879137583	-5679.853382318563	1096145.1378611291	6407178.726400376	779444.4866693725	8.724656371120258E-8	8.724656371120263E-8	-5679.853382318563	0.0	-2908.8214105239067	
57690000	-8577.757555650012	-2918.112582709411	-5659.6449729406	1079114.6379729463	6457514.5301882755	957931.8303246553	8.104381526204241E-8	8.104381526204229E-8	-5659.6449729406	0.0	-2919.2488597324837	
57700000	-8619.916362188334	-2917.6812602488285	-5702.235101939506	1113762.6116946784	6711377.6994877225	816709.8533354253	8.17898749720914E-8	8.178987497209154E-8	-5702.235101939506	0.0	-2918.9661469824227	
57710000	-8588.47256569167	-2912.869241938093	-5675.603323753578	1112927.4278583177	6521501.451443333	815734.1189135987	8.215272723915043E-8	8.215272723915052E-8	-5675.603323753578	0.0	-2914.151924612105	
57720000	-8589.399193824544	-2901.2216718599525	-5688.1775219645915	1129275.4185192226	6251686.869410049	749366.6134979302	8.431322108566917E-8	8.431322108566925E-8	-5688.1775219645915	0.0	-2902.563767963928	
57730000	-8589.480129152806	-2885.4972229129125	-5703.982906239893	1081857.6690804965	5821656.158099769	703444.766363919	9.150626057933928E-8	9.150626057933915E-8	-5703.982906239893	0.0	-2886.8203722386934	
57740000	-8569.731205675114	-2886.781974792632	-5682.949230882483	1079088.0239021953	6007198.906941477	763123.1254703958	8.694635071364912E-8	8.694635071364904E-8	-5682.949230882483	0.0	-2888.075353005679	
57750000	-8557.174665486875	-2878.737383560982	-5678.437281925893	1077559.1557198078	5729678.25288682	689067.6214599827	9.053487157835771E-8	9.053487157835783E-8	-5678.437281925893	0.0	-2880.0925385811915	
57760000	-8573.626729008301	-2891.239408042114	-5682.387320966188	1067117.1352279934	5863145.86937189	641543.9294567995	9.321661684560718E-8	9.321661684560712E-8	-5682.387320966188	0.0	-2892.635135884262	
57770000	-8594.470961460709	-2900.1852855471243	-5694.285675913585	1093291.2840232975	6304534.545874097	775680.3590666605	7.858158521755937E-8	7.858158521755934E-8	-5694.285675913585	0.0	-2901.5639585553295	
57780000	-8598.11577718978	-2906.5287438944906	-5691.587033295289	1093524.025760091	6399814.687387043	836341.4760885304	7.997417001157152E-8	7.997417001157152E-8	-5691.587033295289	0.0	-2907.8144376718756	
57790000	-8598.962917505032	-2895.141809194549	-5703.821108310484	1091938.1352184862	6190154.16657311	712803.6098013796	8.489438655467226E-8	8.489438655467225E-8	-5703.821108310484	0.0	-2896.5271378987195	
57800000	-8636.710430446657	-2931.1625168910455	-5705.547913555612	1098413.124891011	6919163.668060001	934297.4429320511	6.758634435925507E-8	6.758634435925513E-8	-5705.547913555612	0.0	-2932.504793513836	
57810000	-8594.425987256815	-2891.4081219139935	-5703.017865342822	1100374.6049884614	6099902.878240894	728651.0402095619	8.192460988525611E-8	8.192460988525608E-8	-5703.017865342822	0.0	-2892.8076994997173	
57820000	-8579.63933799646	-2904.772781153017	-5674.866556843442	1096275.7617369313	6404478.560948395	783762.399014074	8.22487541866888E-8	8.224875418668879E-8	-5674.866556843442	0.0	-2906.094807472748	
57830000	-8606.942962860725	-2912.7597286010823	-5694.183234259642	1148649.2582234617	6739650.867413344	965367.0898379943	7.415855521159981E-8	7.415855521159972E-8	-5694.183234259642	0.0	-2913.9775867149388	
57840000	-8596.972113705113	-2909.9645124107365	-5687.007601294377	1098581.2558996826	6481928.2998577645	967362.4672564948	7.675803761639161E-8	7.675803761639168E-8	-5687.007601294377	0.0	-2911.1458469967397	
57850000	-8600.311433611862	-2920.0572474933424	-5680.254186118519	1106027.5388880502	6623225.820955067	914318.1046362343	7.57166811283638E-8	7.571668112836386E-8	-5680.254186118519	0.0	-2921.3086402651957	
57860000	-8576.8399943369	-2884.8208213499674	-5692.019172986934	1082062.808688714	5850383.986092173	745433.4763810568	9.536675307791733E-8	9.536675307791732E-8	-5692.019172986934	0.0	-2886.0425799439786	
57870000	-8579.822423943322	-2880.1967339123776	-5699.625690030945	1082963.818023331	5702169.916556712	769369.2891238498	8.708339729905689E-8	8.708339729905697E-8	-5699.625690030945	0.0	-2881.4808567556465	
57880000	-8610.849976856256	-2912.3417422740627	-5698.508234582193	1109846.4952783743	6425855.520734351	777706.049922436	8.719872612404277E-8	8.71987261240427E-8	-5698.508234582193	0.0	-2913.6104052364144	
57890000	-8592.573187275315	-2897.538977214191	-5695.034210061124	1091854.4475673505	6128071.356512431	770194.2924044112	9.477438517843777E-8	9.477438517843775E-8	-5695.034210061124	0.0	-2898.7315086350404	
57900000	-8611.254260200907	-2896.2954212529544	-5714.958838947953	1098309.1415121553	6210170.420658956	692531.245564057	8.480353975344706E-8	8.480353975344706E-8	-5714.958838947953	0.0	-2897.7106169644812	
57910000	-8587.14329532736	-2884.8106510060798	-5702.33264432128	1087471.9951243184	5847312.60076553	708669.7483065893	9.276114186692096E-8	9.276114186692106E-8	-5702.33264432128	0.0	-2886.1121031437065	
57920000	-8634.643962349175	-2920.428583748235	-5714.215378600939	1109491.722044644	6814595.94360521	906640.9603969284	8.621532413340838E-8	8.621532413340829E-8	-5714.215378600939	0.0	-2921.5516920270006	
