state	joint	prior	likelihood	treeModel.rootHeight	treeLength	constant.popSize	clock.rate	meanRate	treeLikelihood	branchRates	coalescent 
410000	-6970.561064190135	-2351.3505103599246	-4619.21055383021	108049.11057604082	471143.39972889127	50719.11708663743	7.936882772784782E-7	7.93688277278478E-7	-4619.21055383021	0.0	-2353.1248926600447	
420000	-6955.409388487402	-2343.411273365217	-4611.998115122185	108384.27258904238	452082.8103918679	44328.02285430533	8.669341970994979E-7	8.669341970994981E-7	-4611.998115122185	0.0	-2345.2375717535056	
430000	-6975.718559224122	-2365.7947947402627	-4609.9237644838595	110922.63153807842	521423.2358444992	54923.00709150535	7.05165208402025E-7	7.051652084020252E-7	-4609.9237644838595	0.0	-2367.6056281937886	
440000	-6972.459728609585	-2363.8097846641226	-4608.649943945463	109564.77451604325	507421.38255419524	49272.33438439046	7.75916573084123E-7	7.759165730841225E-7	-4608.649943945463	0.0	-2365.6417439761694	
450000	-6975.261260484696	-2371.4315726016266	-4603.82968788307	110524.0545407009	524134.9007496383	56347.27077590436	7.088654004285741E-7	7.08865400428575E-7	-4603.82968788307	0.0	-2373.2129297510714	
460000	-6976.395606193717	-2370.131391280973	-4606.264214912744	110265.0173624516	515050.4190451061	53481.770358807684	8.188460520030005E-7	8.188460520030011E-7	-4606.264214912744	0.0	-2371.8338781106627	
470000	-6939.056304504602	-2344.1540565870323	-4594.90224791757	108035.30897482474	459666.9630045716	56863.086051553655	8.573659697841548E-7	8.573659697841542E-7	-4594.90224791757	0.0	-2345.7430164174953	
480000	-6944.404885855938	-2323.485257518403	-4620.919628337535	109812.43408922179	442045.5835405949	42927.93405830964	8.321040456001023E-7	8.321040456001032E-7	-4620.919628337535	0.0	-2325.3770249380514	
490000	-6919.475736096323	-2314.4011974883765	-4605.074538607947	106581.24877888407	407056.43889837473	39342.749171320924	9.85811362733923E-7	9.858113627339234E-7	-4605.074538607947	0.0	-2316.220738681707	
500000	-6911.237253247362	-2299.4947770442964	-4611.742476203065	107509.00306753906	399235.7678877217	40016.87795618655	1.010777193902944E-6	1.010777193902944E-6	-4611.742476203065	0.0	-2301.272866320422	
510000	-6899.632950793054	-2316.8307261891105	-4582.802224603944	107075.32338626565	408518.0481369372	43458.85561914257	9.177151335938839E-7	9.17715133593884E-7	-4582.802224603944	0.0	-2318.614723219562	
520000	-6954.767843296383	-2348.687459477286	-4606.080383819097	107201.42491841073	457486.38551258005	48909.7440706816	9.022299311711704E-7	9.022299311711702E-7	-4606.080383819097	0.0	-2350.3805541241854	
530000	-6943.696981399905	-2345.651092871656	-4598.045888528249	107674.08705067556	455370.3151776345	48929.50450050743	7.656061062582631E-7	7.656061062582621E-7	-4598.045888528249	0.0	-2347.487689911044	
540000	-6950.408362588199	-2343.24211940935	-4607.16624317885	108892.54987733834	469150.2389564712	49367.06005011088	8.360432869741908E-7	8.360432869741912E-7	-4607.16624317885	0.0	-2344.9971177692046	
550000	-6961.903997576845	-2363.836986001656	-4598.067011575188	107512.60707350116	487823.0844540775	52799.29402186061	7.945874339536838E-7	7.945874339536834E-7	-4598.067011575188	0.0	-2365.5743253146575	
560000	-6949.537229012889	-2353.3768145079434	-4596.160414504946	108056.15426549184	478536.3874222718	51534.891922585884	8.543416784284435E-7	8.543416784284437E-7	-4596.160414504946	0.0	-2355.0713126958517	
570000	-6923.668975190261	-2329.071885785111	-4594.597089405151	109473.94897632429	435626.15536200453	42523.59634572134	9.045119139191203E-7	9.045119139191201E-7	-4594.597089405151	0.0	-2330.8978824222095	
580000	-6922.046060615103	-2338.4598738585396	-4583.586186756563	107056.31959192317	436999.60132018576	43918.736965105774	8.573575695049222E-7	8.573575695049228E-7	-4583.586186756563	0.0	-2340.3012968480043	
590000	-6960.7854052812	-2352.022378375634	-4608.763026905566	109757.99032552713	485654.3344181109	46186.49224320261	8.824446783193774E-7	8.824446783193775E-7	-4608.763026905566	0.0	-2353.797918761846	
600000	-6958.113542019844	-2356.936335965674	-4601.17720605417	108424.34636028543	476888.8513103662	53284.19314331012	8.510208456344097E-7	8.510208456344097E-7	-4601.17720605417	0.0	-2358.600667636896	
610000	-6896.137906300624	-2296.146399234624	-4599.991507066	107531.18141639796	396444.3258697207	37839.44211803914	9.328075638023822E-7	9.328075638023828E-7	-4599.991507066	0.0	-2298.050799650499	
620000	-6944.8914564069	-2335.764408110952	-4609.127048295948	107990.41923657726	448949.11999107595	48776.655144630175	7.459752904771061E-7	7.45975290477107E-7	-4609.127048295948	0.0	-2337.623750219532	
630000	-6929.427024547997	-2337.3582478604644	-4592.068776687532	108778.74365820012	451972.75949876395	50041.263235253464	8.247710707874485E-7	8.247710707874473E-7	-4592.068776687532	0.0	-2339.1072742366987	
640000	-6923.529995069484	-2337.2693854294885	-4586.260609639996	105946.77546902544	443543.3638401083	46928.56569749167	8.431458655738216E-7	8.431458655738223E-7	-4586.260609639996	0.0	-2339.0610052448005	
650000	-6937.686985529972	-2359.4075301343687	-4578.279455395603	108456.82894067092	479967.5242778967	47954.23524742401	7.886596869268702E-7	7.886596869268703E-7	-4578.279455395603	0.0	-2361.245834078287	
660000	-6961.129924645115	-2364.2225842213247	-4596.907340423791	110048.64764140661	511448.4859695802	51113.50262376836	7.191650797207812E-7	7.191650797207817E-7	-4596.907340423791	0.0	-2366.0856879351836	
670000	-6953.174270103836	-2359.4961344114736	-4593.678135692362	109164.08682770442	486702.9823238382	50752.815325125106	7.970744956151611E-7	7.970744956151615E-7	-4593.678135692362	0.0	-2361.269972072627	
680000	-6960.212420018983	-2370.5854824845887	-4589.626937534394	108888.24568511429	487842.40610302304	51772.09346649086	8.640593974362727E-7	8.640593974362728E-7	-4589.626937534394	0.0	-2372.2666721882238	
690000	-6946.94731219102	-2363.6707615537944	-4583.276550637225	107878.03009420876	477409.3314614817	56745.112191546665	7.701674410781697E-7	7.701674410781684E-7	-4583.276550637225	0.0	-2365.360780399326	
700000	-6914.077705346517	-2316.3032097181026	-4597.774495628414	106428.67517875093	412784.3355979795	41823.78548373534	8.823687949687504E-7	8.823687949687508E-7	-4597.774495628414	0.0	-2318.1610644106013	
710000	-6910.547278003229	-2316.2095609873318	-4594.337717015897	107639.10852313065	410421.063975967	38195.18343464571	1.0225278430936118E-6	1.022527843093611E-6	-4594.337717015897	0.0	-2318.026150188559	
720000	-6910.796254819686	-2303.267170949157	-4607.529083870529	107055.39143462434	403398.00283920014	41575.52243345695	9.720697842250036E-7	9.720697842250031E-7	-4607.529083870529	0.0	-2305.043166723767	
730000	-6904.660675395811	-2305.4372317433626	-4599.223443652449	105338.1534680146	390444.37392509636	38415.87942400243	9.884662128957898E-7	9.884662128957907E-7	-4599.223443652449	0.0	-2307.2737756314827	
740000	-6920.217005166072	-2322.527730851874	-4597.689274314198	107825.9124213192	430830.11298494856	42406.245312304345	9.004143491406842E-7	9.004143491406852E-7	-4597.689274314198	0.0	-2324.359329324515	
750000	-6935.812683115997	-2358.025148059168	-4577.787535056829	107056.09176262961	462277.8871059893	52684.888248364885	8.56593096344438E-7	8.56593096344438E-7	-4577.787535056829	0.0	-2359.691827280489	
760000	-6923.590827414544	-2326.4824262346724	-4597.108401179872	106499.29198032574	430159.43066835316	43905.99922443911	9.303563361986555E-7	9.303563361986548E-7	-4597.108401179872	0.0	-2328.249858171006	
770000	-6939.082478271559	-2342.5867380001514	-4596.495740271407	107384.81692410322	439722.3947844672	47453.41613182885	8.549524819998492E-7	8.549524819998493E-7	-4596.495740271407	0.0	-2344.3539869246297	
780000	-6913.316540162748	-2306.917883454255	-4606.398656708494	105911.93554329153	403826.35679936665	38441.96800314033	1.022423354553748E-6	1.0224233545537482E-6	-4606.398656708494	0.0	-2308.726769537118	
790000	-6930.085977237551	-2332.0795696935784	-4598.006407543972	107651.22162695047	429364.17725533264	52712.20579856674	9.73644025317927E-7	9.736440253179288E-7	-4598.006407543972	0.0	-2333.6226949745133	
800000	-6922.066015250737	-2304.771132714243	-4617.294882536494	106835.09959446994	411301.97891471314	43528.86468506457	9.065960804333211E-7	9.06596080433321E-7	-4617.294882536494	0.0	-2306.5650293500667	
810000	-6985.9867212128665	-2367.2007485141953	-4618.785972698671	109553.4989426155	492919.6133340046	55220.25683867131	7.534177024426931E-7	7.53417702442693E-7	-4618.785972698671	0.0	-2368.941297786471	
820000	-6982.032719272693	-2373.293535842379	-4608.739183430314	109349.89329951446	512144.1746519694	55369.554806920845	7.950308890182307E-7	7.95030889018231E-7	-4608.739183430314	0.0	-2374.9878384537487	
830000	-6963.048183980073	-2358.5286499568965	-4604.519534023177	109123.11918683494	493794.01933854667	48012.3968148545	7.195062932615578E-7	7.195062932615572E-7	-4604.519534023177	0.0	-2360.4490697401006	
840000	-6988.568485036831	-2372.036595000823	-4616.531890036007	111431.19012150654	526012.9078190884	55900.5886665903	6.793534277531866E-7	6.793534277531874E-7	-4616.531890036007	0.0	-2373.8631538779696	
850000	-6960.356091478052	-2375.1510966127403	-4585.204994865312	109485.27846478307	512673.0872401237	58132.130414194144	7.395261368189128E-7	7.395261368189122E-7	-4585.204994865312	0.0	-2376.861447650855	
860000	-6986.8861171691715	-2396.0523707211796	-4590.833746447992	107811.6251647135	542272.8178008717	65225.40832784621	7.461227900676154E-7	7.461227900676156E-7	-4590.833746447992	0.0	-2397.645749380188	
870000	-6989.886308887994	-2401.6729798366687	-4588.213329051326	111583.28843698591	557209.3864477188	68239.33194890851	6.940885015614581E-7	6.940885015614584E-7	-4588.213329051326	0.0	-2403.288767236868	
880000	-6974.656838612875	-2371.1293282936927	-4603.5275103191825	110468.50210097081	523311.49104521156	57195.36309290639	7.659647137558402E-7	7.659647137558394E-7	-4603.5275103191825	0.0	-2372.826928047457	
890000	-6970.218234491036	-2367.8978512404715	-4602.320383250564	109400.05834859409	510014.7267125355	55395.074969682355	8.002090868451081E-7	8.002090868451082E-7	-4602.320383250564	0.0	-2369.5854157420285	
900000	-7009.653641372584	-2398.856540473256	-4610.797100899328	110376.0485892243	560482.8384826044	68733.89698149591	6.756535996042826E-7	6.756535996042829E-7	-4610.797100899328	0.0	-2400.489555131463	
910000	-6981.907654642422	-2393.5213948272185	-4588.386259815204	108406.9219467543	531428.587643831	61925.256712563896	7.699997014387367E-7	7.699997014387366E-7	-4588.386259815204	0.0	-2395.1362465393677	
920000	-6956.485802987053	-2365.740538679567	-4590.745264307486	108287.21244058589	489601.3109979803	53572.720728860186	7.132245377329905E-7	7.1322453773299E-7	-4590.745264307486	0.0	-2367.5575909092126	
930000	-6929.144589329255	-2322.955749701691	-4606.188839627564	110025.83373236208	440614.50855799654	48884.41210481088	1.0033649220811811E-6	1.0033649220811814E-6	-4606.188839627564	0.0	-2324.548112226181	
940000	-6954.436691369081	-2359.7694347784045	-4594.6672565906765	108520.77283428979	473803.7105126214	58059.01600074607	7.830861751919748E-7	7.830861751919756E-7	-4594.6672565906765	0.0	-2361.4211111562513	
950000	-6928.452624951082	-2356.3598386255026	-4572.092786325579	107517.1143772342	466782.70823172515	50363.90256275499	7.671844159620644E-7	7.671844159620649E-7	-4572.092786325579	0.0	-2358.1694141657144	
960000	-6959.461462056166	-2389.150971321152	-4570.310490735014	108349.99733698211	520600.9414403187	54403.547010325354	7.41465546962535E-7	7.41465546962535E-7	-4570.310490735014	0.0	-2390.9271021934996	
970000	-6997.137518918143	-2410.01521407993	-4587.122304838213	110609.79814300251	559748.4816958692	59979.00270820309	6.836857877638471E-7	6.836857877638464E-7	-4587.122304838213	0.0	-2411.773912341002	
980000	-7001.58994320107	-2398.8420283008654	-4602.747914900205	111145.38611033592	572819.5422800292	67947.15347357297	6.984729188408318E-7	6.984729188408306E-7	-4602.747914900205	0.0	-2400.4594266133727	
990000	-6999.1622227145035	-2391.904705252507	-4607.257517461997	110628.32792113481	555958.5631661691	63258.815113987424	6.749809118632506E-7	6.749809118632506E-7	-4607.257517461997	0.0	-2393.6206043598845	
1000000	-6956.776935347467	-2371.4372211797822	-4585.339714167685	109215.55118730511	503111.9395220561	57862.643229647634	7.687985975026556E-7	7.687985975026548E-7	-4585.339714167685	0.0	-2373.1157396085277	
1010000	-6950.329744104232	-2353.9408985611913	-4596.3888455430415	108971.6594237355	466244.1958772584	53071.96734440489	9.223222821705063E-7	9.223222821705061E-7	-4596.3888455430415	0.0	-2355.533520026101	
1020000	-6942.125550992205	-2354.9539967612764	-4587.171554230928	108008.46075410677	464935.1087709353	52896.96897297577	8.404585968897777E-7	8.404585968897787E-7	-4587.171554230928	0.0	-2356.634257424896	
1030000	-6955.95067413571	-2358.050960794959	-4597.899713340751	107407.76290002071	479928.1932007146	58251.60643066389	8.71464687261504E-7	8.714646872615052E-7	-4597.899713340751	0.0	-2359.6050695632407	
1040000	-6951.345974093243	-2363.458887993902	-4587.887086099341	107584.17083952516	484268.634505934	54707.31328699532	7.71960694547785E-7	7.719606945477851E-7	-4587.887086099341	0.0	-2365.185297653814	
1050000	-6966.989790118991	-2383.0407121800713	-4583.949077938919	109603.57550308197	523799.1699675411	56956.60036161312	6.978780897940691E-7	6.978780897940696E-7	-4583.949077938919	0.0	-2384.824796929499	
1060000	-6998.373959668589	-2390.0328398379233	-4608.341119830666	108143.74957201807	544904.0299877465	63534.76142576742	6.688221303297978E-7	6.688221303297983E-7	-4608.341119830666	0.0	-2391.749744887966	
1070000	-6993.604886396528	-2389.58602759286	-4604.018858803668	111402.13863204379	552862.5962265453	58863.60230710502	7.319549803246871E-7	7.319549803246874E-7	-4604.018858803668	0.0	-2391.3012197015332	
1080000	-6937.457117892088	-2335.336924076423	-4602.120193815665	107569.25609412776	445865.8991756758	50414.503499594844	8.349590918734504E-7	8.349590918734517E-7	-4602.120193815665	0.0	-2337.0660734749054	
1090000	-6924.066829234677	-2310.143543479505	-4613.923285755172	107763.27552830076	402478.4923861769	36527.56806553402	9.99589296297914E-7	9.995892962979132E-7	-4613.923285755172	0.0	-2312.02370194235	
1100000	-6911.344393016883	-2318.713167463856	-4592.631225553027	109386.65754768353	427257.294807685	39222.12638274829	8.797922078220376E-7	8.797922078220385E-7	-4592.631225553027	0.0	-2320.642269446921	
1110000	-6935.014923235647	-2331.289410633688	-4603.725512601959	107007.01059128506	431424.11164720694	50165.22516731631	9.639921252723972E-7	9.639921252723966E-7	-4603.725512601959	0.0	-2332.891593711697	
1120000	-6909.687537445725	-2331.5950377534678	-4578.092499692257	106454.89400564563	425783.80267913715	41780.42544972668	8.854546087628899E-7	8.854546087628886E-7	-4578.092499692257	0.0	-2333.4549031782753	
1130000	-6951.643873031902	-2344.4165951892173	-4607.227277842685	107829.96412373512	456409.8335995304	47742.290551845406	8.665224812712642E-7	8.665224812712648E-7	-4607.227277842685	0.0	-2346.1701300993336	
1140000	-6920.451750918917	-2344.9779321427827	-4575.473818776134	107137.62621695481	445944.10043385765	45482.990477505635	8.616330483486458E-7	8.616330483486457E-7	-4575.473818776134	0.0	-2346.7824259471763	
1150000	-6929.186134913641	-2340.0373206139866	-4589.148814299654	107326.29062639168	453228.5417849859	48516.62306832582	8.731261287690532E-7	8.731261287690521E-7	-4589.148814299654	0.0	-2341.767237026377	
1160000	-6927.802358474239	-2344.964593338737	-4582.837765135502	105935.05149641748	440983.7650365787	48469.66461372528	8.829710604824266E-7	8.82971060482427E-7	-4582.837765135502	0.0	-2346.682527459169	
1170000	-6919.58389602615	-2332.695976148301	-4586.8879198778495	108683.88965839882	440130.59400314617	45725.26800323328	8.042172708827286E-7	8.042172708827286E-7	-4586.8879198778495	0.0	-2334.5533558124407	
1180000	-6925.808194559362	-2318.6670389877822	-4607.14115557158	107029.17690980574	415788.23001145443	41672.370238671414	8.575404181443118E-7	8.575404181443116E-7	-4607.14115557158	0.0	-2320.554089663923	
1190000	-6927.775179479899	-2319.3456228106993	-4608.4295566692	105967.413012431	402177.0773939338	46718.42868699976	9.72418080992834E-7	9.724180809928346E-7	-4608.4295566692	0.0	-2321.0043435026496	
1200000	-6905.026878233655	-2299.9790101619647	-4605.047868071691	106660.18575659655	395686.2810926569	39746.20953901932	1.0046350957469387E-6	1.0046350957469387E-6	-4605.047868071691	0.0	-2301.7684867001312	
1210000	-6933.608714917258	-2334.6463122844416	-4598.9624026328165	107833.62169919485	432904.31685687497	46764.43149171329	9.039487297787838E-7	9.039487297787844E-7	-4598.9624026328165	0.0	-2336.377128451268	
1220000	-6925.615718768597	-2331.5087719575213	-4594.106946811075	108208.66188017526	425558.95608159876	38745.18427634817	9.513627291975591E-7	9.513627291975595E-7	-4594.106946811075	0.0	-2333.3800489358905	
1230000	-6938.93635471852	-2325.276331670565	-4613.660023047955	107881.94392140611	428735.3879687821	43313.866905260336	1.0215396782213371E-6	1.0215396782213374E-6	-4613.660023047955	0.0	-2326.9711657911544	
1240000	-6922.424061300133	-2329.5565002892804	-4592.867561010853	107997.69070811853	427049.05741661513	42918.5087346466	8.858177627897611E-7	8.85817762789761E-7	-4592.867561010853	0.0	-2331.389493638321	
1250000	-6892.206835268777	-2301.3738715450354	-4590.832963723741	106234.72505303846	374806.24646423	44560.14755370242	1.0385415060953762E-6	1.0385415060953766E-6	-4590.832963723741	0.0	-2303.0135884336855	
1260000	-6921.141637698087	-2322.5509843361815	-4598.590653361905	107936.38996503645	413355.30212722125	49452.533977667365	8.996080474582809E-7	8.996080474582816E-7	-4598.590653361905	0.0	-2324.2246777926043	
1270000	-6933.319958168562	-2336.3510422517743	-4596.968915916788	107682.02670762847	433622.1615080818	45470.98780542731	9.136608646349405E-7	9.1366086463494E-7	-4596.968915916788	0.0	-2338.100531547883	
1280000	-6920.654994839626	-2321.80966194783	-4598.845332891796	106728.70670020867	406734.3612728303	47826.032780458234	9.536927232614353E-7	9.53692723261436E-7	-4598.845332891796	0.0	-2323.4634919585696	
1290000	-6903.088541637662	-2307.5336133548603	-4595.554928282802	105789.67003645643	385837.30736596964	37514.8939284761	1.057112111996735E-6	1.0571121119967348E-6	-4595.554928282802	0.0	-2309.332452249821	
1300000	-6901.191601713489	-2303.5686800506855	-4597.6229216628035	106267.93046267258	388699.4369165505	37854.952918376366	9.57137328863543E-7	9.571373288635435E-7	-4597.6229216628035	0.0	-2305.44769957252	
1310000	-6909.116635712872	-2307.9186906682417	-4601.197945044631	107498.19445101453	405626.3462803686	45084.371430426065	9.412819931179263E-7	9.412819931179276E-7	-4601.197945044631	0.0	-2309.642831392601	
1320000	-6901.032634035109	-2322.3999005458813	-4578.6327334892285	106938.04925136924	412279.09332869656	47380.64110278969	9.125998015714424E-7	9.125998015714437E-7	-4578.6327334892285	0.0	-2324.1035328734324	
1330000	-6921.494288712505	-2328.460656791344	-4593.033631921162	108740.94424633829	430348.46942965715	49244.54879969562	9.482057652839695E-7	9.482057652839704E-7	-4593.033631921162	0.0	-2330.0962014223096	
1340000	-6942.542566189528	-2334.973802336756	-4607.5687638527725	107135.2657325813	432178.46275593	46867.01723031094	8.914793230851494E-7	8.914793230851498E-7	-4607.5687638527725	0.0	-2336.71457852246	
1350000	-6972.640269186202	-2371.302061588312	-4601.338207597891	109456.304938109	501508.43358477775	61921.04761857711	7.01013311699826E-7	7.010133116998259E-7	-4601.338207597891	0.0	-2372.992574462234	
1360000	-6946.798326109745	-2352.245851995458	-4594.552474114287	109788.7052660573	482517.9537027278	55038.24965528816	8.211505613919717E-7	8.21150561391972E-7	-4594.552474114287	0.0	-2353.9111498758552	
