state	joint	prior	likelihood	treeModel.rootHeight	treeLength	constant.popSize	clock.rate	meanRate	treeLikelihood	branchRates	coalescent 
530000	-71662.7240294744	-1716.5247199555934	-69946.19930951881	311.9420394948471	9361.951740979788	1847.8387163316013	0.001500013056080045	0.0015000130560800413	-69946.19930951881	0.0	-1702.210878464102	
540000	-71664.13915330979	-1713.5843575285962	-69950.5547957812	304.3011212707853	9090.695469403252	2112.3355224052016	0.0015723416528163907	0.00157234165281639	-69950.5547957812	0.0	-1698.8478619319478	
550000	-71653.76801135173	-1703.654538119365	-69950.11347323236	301.27952536972685	8735.239392512383	1986.8149470074134	0.0016289326982926204	0.0016289326982926238	-69950.11347323236	0.0	-1689.0062434428485	
560000	-71661.21882902458	-1718.854491003925	-69942.36433802066	300.2770067769342	9444.021650433737	2012.0615145093875	0.0014917307346083621	0.0014917307346083639	-69942.36433802066	0.0	-1704.4177513306781	
570000	-71654.32140791176	-1711.9227496531964	-69942.39865825856	321.1960120811287	9146.318578284974	1919.5922637272215	0.0015419361486216506	0.0015419361486216513	-69942.39865825856	0.0	-1697.485388962284	
580000	-71649.5341875813	-1711.4059555274011	-69938.1282320539	291.253461733125	9068.124613433081	2029.6116837410557	0.0015613248974010606	0.001561324897401058	-69938.1282320539	0.0	-1696.847072727159	
590000	-71636.0153622666	-1702.6305245545539	-69933.38483771204	289.16844151053823	8710.444938956502	1885.7541076972186	0.0016227989183838095	0.0016227989183838084	-69933.38483771204	0.0	-1688.1287164317343	
600000	-71669.0755066681	-1720.998208780869	-69948.07729788723	321.93463825107676	9552.387828037918	1918.7142072347322	0.0014848933706192449	0.0014848933706192425	-69948.07729788723	0.0	-1706.5206352966525	
610000	-71671.04562623316	-1722.4774339554806	-69948.56819227767	286.0147021086742	9486.954443692995	1708.6404165601925	0.0015164176859988198	0.0015164176859988185	-69948.56819227767	0.0	-1707.8999689669913	
620000	-71681.91458973015	-1730.3171905959175	-69951.59739913423	309.68252296105476	9920.889434020784	2266.4751390917036	0.001414069214053005	0.0014140692140530054	-69951.59739913423	0.0	-1715.871861037132	
630000	-71684.72470175478	-1728.0019184334456	-69956.72278332133	323.44946757175154	9857.253822268623	2067.8656977745172	0.0014445198818181769	0.0014445198818181764	-69956.72278332133	0.0	-1713.4242526567355	
640000	-71680.78140089934	-1734.908019862025	-69945.87338103732	337.13208774050906	10228.870722777114	2115.308762408385	0.0013807670787281084	0.0013807670787281084	-69945.87338103732	0.0	-1720.464053676837	
650000	-71706.5905897485	-1742.3011105316614	-69964.28947921685	339.6958930602651	10556.467792880829	1936.6288558789126	0.0013189753007958479	0.0013189753007958483	-69964.28947921685	0.0	-1728.1840183405072	
